GID_0,Max,Mean,Min
USA,290.9723205566406,289.66466522216797,288.2814025878906
USA,293.62030029296875,292.2930114746094,290.9959411621094
USA,292.7088317871094,292.3787434895833,292.11181640625
USA,288.2814025878906,287.3976135253906,286.5138244628906
USA,286.0768127441406,285.04160563151044,284.4127502441406
USA,292.7088317871094,292.15047454833984,291.4656677246094
USA,291.7335510253906,291.2493438720703,290.76513671875
USA,287.6497497558594,287.3546600341797,287.0595703125
USA,291.12744140625,290.204345703125,289.28125
USA,287.6497497558594,286.20432739257814,284.49755859375
USA,290.0387268066406,288.1570587158203,286.5138244628906
USA,289.3318786621094,288.21883392333984,287.1092224121094
USA,290.9959411621094,289.5613098144531,288.3561096191406
USA,288.5960388183594,288.5960388183594,288.5960388183594
USA,289.28125,288.1466522216797,287.0595703125
USA,293.0301208496094,292.6728515625,292.3155822753906
USA,282.6832580566406,282.1970723470052,281.506103515625
USA,292.6671447753906,291.8362579345703,290.76513671875
USA,290.8251953125,289.31356048583984,287.7942810058594
USA,293.3299255371094,292.79957885742186,291.7335510253906
USA,293.0301208496094,292.14374389648435,290.9723205566406
USA,286.0768127441406,284.62718963623047,283.3839416503906
USA,293.0301208496094,292.75325775146484,292.3155822753906
USA,290.9723205566406,289.53997802734375,288.2814025878906
USA,286.2980041503906,284.9899444580078,283.6474609375
USA,291.4656677246094,290.82547760009766,290.0387268066406
USA,293.2371520996094,292.1492553710938,290.9959411621094
USA,287.0595703125,285.76647186279297,284.4127502441406
USA,284.63525390625,284.2503204345703,283.8653869628906
USA,283.4518127441406,282.47657775878906,281.506103515625
USA,293.3299255371094,293.13191986083984,292.95849609375
USA,286.6009216308594,284.89270782470703,283.1556091308594
USA,288.2814025878906,286.8535461425781,284.79345703125
USA,292.95849609375,292.8336639404297,292.7088317871094
USA,293.2091369628906,293.06591796875,292.95849609375
USA,285.5167541503906,284.18717193603516,283.0869140625
USA,287.7942810058594,286.25504302978516,284.63525390625
USA,283.8653869628906,283.07408905029297,282.26513671875
USA,282.6832580566406,281.85279337565106,281.2420959472656
USA,283.4518127441406,282.98021697998047,282.40185546875
USA,292.11181640625,291.3548177083333,290.8251953125
USA,283.0869140625,282.744384765625,282.40185546875
USA,291.7335510253906,290.69069417317706,289.3662109375
USA,292.11181640625,291.38253021240234,290.8251953125
USA,284.4127502441406,283.7498321533203,283.0869140625
USA,289.3662109375,288.3442840576172,286.6009216308594
USA,283.8653869628906,283.19411214192706,282.26513671875
USA,285.5167541503906,284.1659698486328,283.0869140625
USA,292.3924255371094,291.044194539388,289.5865783691406
USA,292.17919921875,290.8180389404297,289.3318786621094
USA,292.3155822753906,291.2251739501953,290.0387268066406
USA,284.4127502441406,283.3213653564453,282.40185546875
USA,289.3662109375,288.0816650390625,286.6009216308594
USA,285.0208435058594,283.90986328125,282.7140197753906
USA,292.3155822753906,291.890625,291.4656677246094
USA,289.28125,288.50901285807294,287.6497497558594
USA,292.46728515625,291.8291015625,291.12744140625
USA,288.5960388183594,287.38167572021484,286.0768127441406
USA,287.7942810058594,286.7949727376302,286.0768127441406
USA,288.078125,286.70227813720703,285.0208435058594
USA,288.5960388183594,287.38167572021484,286.0768127441406
USA,291.4656677246094,290.2591186523438,288.5960388183594
USA,286.5138244628906,284.9519805908203,283.8653869628906
USA,284.63525390625,283.83409881591797,283.3839416503906
USA,290.9959411621094,289.567626953125,288.3561096191406
USA,291.7335510253906,290.04120381673175,288.078125
USA,284.63525390625,283.82366943359375,283.3839416503906
USA,277.742919921875,275.79046456473213,271.7485656738281
USA,278.00830078125,276.80826478085277,275.116455078125
USA,263.1092834472656,261.5603724888393,259.85400390625
USA,273.0368957519531,266.612782172437,254.55470275878906
USA,271.0191955566406,270.6891326904297,270.35906982421875
USA,263.47705078125,257.2218549174647,251.84474182128906
USA,274.0974426269531,267.5347795988384,262.0539855957031
USA,258.0065002441406,250.51752333207563,244.94354248046875
USA,260.9610290527344,252.0861498514811,246.07505798339844
USA,262.624755859375,255.43861541748046,243.50311279296875
USA,275.4958190917969,265.73297793366186,255.13543701171875
USA,264.1634826660156,259.971826171875,253.70379638671875
USA,277.1663513183594,274.08955862862723,268.5379333496094
USA,276.8095703125,269.57979436506304,258.6912536621094
USA,263.628173828125,256.8626510620117,250.53077697753906
USA,270.1420593261719,266.6087169378576,261.05401611328125
USA,265.1733703613281,253.00818949732286,242.54608154296875
USA,265.88800048828125,257.48307903993475,247.79835510253906
USA,272.2694091796875,261.8847334725516,245.10858154296875
USA,272.5737609863281,266.92100877028247,258.6463928222656
USA,273.9043273925781,260.7355791727702,245.22901916503906
USA,256.6025695800781,246.38940754874807,236.60987854003906
USA,276.23193359375,258.6437798925193,246.19158935546875
USA,270.5721130371094,268.45389946831597,264.6305236816406
USA,272.528564453125,259.9138496398926,245.98326110839844
USA,267.2452087402344,252.06615553040436,241.17921447753906
USA,280.729736328125,274.6432674632353,272.4402770996094
USA,281.9620056152344,280.27870008680554,279.1506652832031
USA,280.607666015625,274.9954637799944,272.3876647949219
USA,283.436767578125,280.8452419704861,275.8537902832031
USA,281.160400390625,280.0820587158203,277.9766540527344
USA,280.729736328125,279.1193629673549,276.0382385253906
USA,285.5691833496094,284.1043463812934,282.555419921875
USA,285.8981018066406,283.4944493910846,280.607666015625
USA,283.9295959472656,278.6253204345703,274.5549621582031
USA,281.935546875,275.4943389892578,273.1131896972656
USA,287.3352966308594,283.91932437294406,280.3101501464844
USA,284.7789611816406,283.07862091064453,281.06005859375
USA,285.5818786621094,283.01903279622394,280.3101501464844
USA,284.388671875,279.6835611979167,274.6060485839844
USA,285.57568359375,285.22486707899304,284.6961364746094
USA,280.3667907714844,279.236567179362,278.0013427734375
USA,280.2403869628906,279.9917755126953,279.7431640625
USA,275.0638427734375,274.8596700032552,274.6958312988281
USA,276.4019775390625,275.7987060546875,275.1954345703125
USA,274.8589172363281,274.7773742675781,274.6958312988281
USA,279.7431640625,279.635986328125,279.52880859375
USA,280.0943908691406,279.7237548828125,279.5286560058594
USA,275.1954345703125,275.0271759033203,274.8589172363281
USA,280.9002380371094,280.3021697998047,279.7012634277344
USA,279.7610778808594,279.0525207519531,278.4547424316406
USA,275.6775817871094,275.28924560546875,274.9009094238281
USA,276.8825378417969,275.93690490722656,275.0638427734375
USA,279.52880859375,278.9427490234375,278.356689453125
USA,280.489501953125,280.2919464111328,280.0943908691406
USA,275.9312744140625,275.88352966308594,275.8357849121094
USA,277.351806640625,276.88148498535156,276.4111633300781
USA,277.7233581542969,276.7991485595703,275.5863342285156
USA,279.32080078125,278.8721466064453,278.4234924316406
USA,278.4234924316406,278.0902099609375,277.7569274902344
USA,279.52880859375,278.9699401855469,278.356689453125
USA,280.3667907714844,279.60528564453125,278.6175842285156
USA,280.2403869628906,279.80340576171875,279.52880859375
USA,277.3772888183594,276.57032012939453,275.8357849121094
USA,277.2738952636719,276.0622787475586,275.3211669921875
USA,274.8193359375,274.7959899902344,274.77264404296875
USA,278.4656066894531,277.7153015136719,276.8039245605469
USA,278.4656066894531,278.41114807128906,278.356689453125
USA,277.351806640625,276.08536529541016,274.9009094238281
USA,281.16455078125,279.6978047688802,278.3637390136719
USA,278.4656066894531,278.0190938313802,277.1369323730469
USA,279.9532165527344,279.1584777832031,278.3637390136719
USA,276.4111633300781,276.14056396484375,275.8699645996094
USA,275.8699645996094,275.1314468383789,274.77264404296875
USA,277.7569274902344,276.7301483154297,275.8699645996094
USA,278.6175842285156,278.4871368408203,278.356689453125
USA,276.0677185058594,275.69444274902344,275.3211669921875
