GID_0,Max,Mean,Min
USA,282.7924499511719,282.49385833740234,282.1072998046875
USA,289.1733703613281,286.8499389648438,284.0013427734375
USA,282.9731750488281,282.5520426432292,281.7568054199219
USA,282.3296203613281,282.2953643798828,282.2611083984375
USA,282.1906433105469,281.60767618815106,281.0859680175781
USA,282.9731750488281,282.47998046875,281.7568054199219
USA,283.2193603515625,283.1240692138672,283.0287780761719
USA,280.9112548828125,280.4803924560547,280.0495300292969
USA,280.9746398925781,280.5774230957031,280.1802062988281
USA,280.9112548828125,280.1575012207031,279.5324401855469
USA,282.3296203613281,282.0904083251953,281.6636047363281
USA,282.9607238769531,282.43324279785156,281.9549560546875
USA,284.0013427734375,283.11724853515625,282.3896789550781
USA,280.9357604980469,280.9357604980469,280.9357604980469
USA,280.9357604980469,280.5191879272461,280.0495300292969
USA,283.7375183105469,283.3553466796875,282.9731750488281
USA,281.6784362792969,281.4774169921875,281.2908020019531
USA,283.9808349609375,283.513427734375,283.0287780761719
USA,282.1072998046875,281.56109619140625,280.9357604980469
USA,286.0902099609375,284.4277282714844,283.0287780761719
USA,283.8247375488281,283.2713317871094,282.7924499511719
USA,282.1906433105469,281.6570816040039,281.0859680175781
USA,283.8148193359375,283.3629150390625,282.9261474609375
USA,282.7924499511719,282.6227111816406,282.3296203613281
USA,280.3485107421875,280.02000427246094,279.5324401855469
USA,282.7924499511719,282.1753158569336,281.5377197265625
USA,286.2134094238281,284.8221069335938,283.8247375488281
USA,281.5464172363281,280.97303771972656,280.3485107421875
USA,282.8480224609375,282.5193328857422,282.1906433105469
USA,282.3242492675781,281.9039306640625,281.2908020019531
USA,285.4573974609375,284.4612274169922,283.7375183105469
USA,282.5638427734375,282.26761627197266,281.8863525390625
USA,282.5638427734375,282.3653198242188,282.2444152832031
USA,283.8148193359375,283.3704833984375,282.9261474609375
USA,284.8351745605469,284.12917073567706,283.7375183105469
USA,280.9392395019531,280.26837158203125,279.5324401855469
USA,282.2611083984375,281.91544342041016,281.5464172363281
USA,282.8480224609375,282.5552749633789,282.3222351074219
USA,281.6784362792969,281.15178934733075,280.2202453613281
USA,282.3222351074219,281.81724548339844,281.4630126953125
USA,281.7568054199219,281.4230550130208,280.9746398925781
USA,281.4630126953125,281.2011260986328,280.9392395019531
USA,283.0287780761719,282.8557637532552,282.7460632324219
USA,282.2637939453125,281.63323974609375,280.9746398925781
USA,281.0859680175781,281.0126037597656,280.9392395019531
USA,282.9607238769531,282.5947036743164,282.2444152832031
USA,282.8480224609375,282.4981689453125,282.3222351074219
USA,281.0859680175781,280.65675354003906,280.2532958984375
USA,288.7438659667969,286.0528310139974,283.4762878417969
USA,284.0013427734375,283.54056549072266,282.9607238769531
USA,283.0287780761719,282.4505360921224,281.5377197265625
USA,281.8052978515625,281.32337951660156,280.9392395019531
USA,282.7460632324219,282.43692779541016,282.2444152832031
USA,282.8480224609375,282.4801330566406,281.8863525390625
USA,282.9731750488281,282.6184844970703,282.2637939453125
USA,280.9357604980469,280.3884989420573,280.0495300292969
USA,281.7568054199219,281.20640563964844,280.5114440917969
USA,281.6636047363281,281.2642593383789,280.9112548828125
USA,282.2611083984375,281.82371012369794,281.5464172363281
USA,282.4276123046875,282.12833404541016,281.8863525390625
USA,281.6636047363281,281.2642593383789,280.9112548828125
USA,282.2637939453125,281.1784240722656,280.1802062988281
USA,282.8480224609375,282.46590423583984,282.1906433105469
USA,282.8480224609375,282.2915496826172,281.8052978515625
USA,284.0013427734375,283.2070083618164,282.3896789550781
USA,283.2193603515625,282.8624979654948,282.4276123046875
USA,282.3222351074219,282.10605875651044,281.8052978515625
USA,272.8919677734375,267.0211818150112,260.0236511230469
USA,275.8792724609375,274.29327392578125,269.35113525390625
USA,263.3556823730469,261.1180986676897,259.4263000488281
USA,268.7298583984375,248.44272268043375,240.1224365234375
USA,250.9036865234375,250.2933349609375,249.6829833984375
USA,255.6214599609375,248.28400002756428,242.1354522705078
USA,257.6838073730469,247.73301857396177,242.0316162109375
USA,247.8838348388672,246.14838825572622,244.1793975830078
USA,271.7773742675781,267.0794626871745,262.6698913574219
USA,272.0760192871094,270.0589324951172,266.4970703125
USA,273.0279235839844,260.10324380564134,246.1338348388672
USA,275.3812255859375,274.4898742675781,272.9557800292969
USA,266.1199951171875,260.00381338936944,249.3532257080078
USA,265.8568420410156,252.72821928325453,246.1338348388672
USA,266.4701843261719,255.79398864746094,242.7855224609375
USA,254.3656005859375,247.15070826570752,239.5801239013672
USA,247.1536865234375,238.6863138264623,232.9860382080078
USA,248.1579132080078,240.93211735105052,233.6885223388672
USA,277.5671691894531,274.5784378051758,268.1908264160156
USA,276.8836364746094,274.74415236253003,271.5929260253906
USA,276.2315979003906,270.48257700602215,262.6698913574219
USA,256.1953430175781,249.88490170338116,244.4456787109375
USA,275.0130615234375,261.9429591535086,249.3838348388672
USA,255.2619171142578,247.5606892903646,240.1224365234375
USA,276.935546875,272.93565063476564,268.12744140625
USA,248.0032958984375,244.02004910897517,237.5316162109375
USA,279.5771789550781,273.42577945484834,270.7436218261719
USA,280.2983703613281,278.9301249186198,278.21337890625
USA,281.6103820800781,276.04288809640065,272.8002624511719
USA,285.2409362792969,280.9491136338976,275.1847839355469
USA,280.7916564941406,279.3722778320313,277.3187561035156
USA,279.767822265625,278.39144025530135,275.0782165527344
USA,287.8480224609375,286.45823160807294,284.7289733886719
USA,287.3309326171875,284.86083804859834,281.6103820800781
USA,285.9564208984375,280.86106872558594,275.6313171386719
USA,281.7010498046875,274.5359608043324,272.4084167480469
USA,287.8651123046875,283.98572741056745,279.0760803222656
USA,285.3532409667969,283.4055709838867,280.511962890625
USA,285.1872863769531,281.98748779296875,279.0760803222656
USA,286.1965026855469,281.99292805989586,277.0752258300781
USA,287.8672180175781,287.12029351128473,285.9421691894531
USA,279.9718017578125,279.446538289388,279.1098327636719
USA,280.3057861328125,280.2053680419922,280.1049499511719
USA,278.0415344238281,277.58350626627606,277.0379943847656
USA,276.5738220214844,276.4743957519531,276.3749694824219
USA,277.0379943847656,276.6542510986328,276.2705078125
USA,280.1049499511719,279.86572265625,279.6264953613281
USA,280.3742370605469,280.0169906616211,279.6264953613281
USA,276.3749694824219,276.32273864746094,276.2705078125
USA,280.6670227050781,280.1229019165039,279.5469970703125
USA,280.4145202636719,280.1482925415039,279.9577941894531
USA,278.201904296875,278.0653076171875,277.9287109375
USA,278.7222595214844,278.38006591796875,278.0415344238281
USA,279.6264953613281,279.41590881347656,279.205322265625
USA,280.8745422363281,280.6243896484375,280.3742370605469
USA,278.9630126953125,278.67311096191406,278.3832092285156
USA,278.6112365722656,278.57191467285156,278.5325927734375
USA,278.7822570800781,278.08045196533203,277.5340576171875
USA,279.5314636230469,279.2660827636719,279.0007019042969
USA,279.0007019042969,278.9355163574219,278.8703308105469
USA,279.9622802734375,279.68797302246094,279.205322265625
USA,279.9718017578125,279.5995101928711,279.3038330078125
USA,280.3057861328125,279.89605712890625,279.5469970703125
USA,279.5846862792969,279.0257339477539,278.3832092285156
USA,279.0845031738281,278.5369644165039,278.11376953125
USA,277.7598571777344,277.7154235839844,277.6709899902344
USA,280.2585754394531,279.88629150390625,279.5846862792969
USA,279.9577941894531,279.58155822753906,279.205322265625
USA,278.6112365722656,278.31861114501953,277.9287109375
USA,281.2655029296875,280.7151133219401,280.2585754394531
USA,280.2585754394531,279.9336853027344,279.5846862792969
USA,280.9468994140625,280.73876953125,280.5306396484375
USA,278.5325927734375,278.4529266357422,278.3732604980469
USA,278.3732604980469,277.96141052246094,277.6709899902344
USA,278.8703308105469,278.6246109008789,278.3732604980469
USA,279.3038330078125,279.25457763671875,279.205322265625
USA,279.0845031738281,278.62591552734375,278.1673278808594
USA,281.2655029296875,281.0700225830078,280.8745422363281
USA,278.5325927734375,278.1486053466797,277.7598571777344
USA,279.5314636230469,279.3514099121094,279.1713562011719
USA,279.6264953613281,279.42066192626953,279.205322265625
USA,280.9468994140625,280.6019744873047,280.2570495605469
USA,279.0845031738281,278.9333801269531,278.7822570800781
USA,279.3038330078125,278.9827473958333,278.3832092285156
USA,278.1673278808594,277.2316436767578,276.2705078125
USA,277.6709899902344,277.3544921875,277.0379943847656
USA,281.2655029296875,280.8753662109375,280.4145202636719
USA,279.0007019042969,278.6905975341797,278.3775329589844
USA,279.5754089355469,279.20615234375,278.8703308105469
USA,280.5306396484375,279.80553436279297,278.6888122558594
USA,280.8745422363281,280.4063949584961,279.9622802734375
USA,278.1689453125,277.41119384765625,276.2705078125
USA,280.3742370605469,280.1682586669922,279.9622802734375
USA,279.7441101074219,279.34407806396484,278.9630126953125
USA,280.2076416015625,279.62146759033203,279.1713562011719
USA,280.5306396484375,280.4012451171875,280.2585754394531
USA,279.0007019042969,278.7537155151367,278.5325927734375
USA,280.5306396484375,279.18062591552734,278.1401062011719
USA,279.0845031738281,278.595947265625,278.1673278808594
USA,279.3038330078125,279.04530843098956,278.7222595214844
USA,279.5846862792969,279.08631134033203,278.3832092285156
USA,277.9287109375,277.8442840576172,277.7598571777344
USA,279.5314636230469,279.1434631347656,278.8703308105469
USA,279.9577941894531,279.4799575805664,279.1720275878906
USA,279.7441101074219,278.88795776367186,278.1401062011719
USA,278.1689453125,277.72986602783203,277.0379943847656
USA,278.7822570800781,278.37572479248047,277.8917236328125
USA,280.9468994140625,280.2743835449219,279.3629455566406
USA,278.3732604980469,278.0665588378906,277.7598571777344
USA,278.3732604980469,278.0285949707031,277.6709899902344
USA,280.3742370605469,280.2395935058594,280.1049499511719
USA,278.9630126953125,278.38917541503906,278.0415344238281
USA,278.11376953125,277.14915466308594,276.3749694824219
USA,278.7222595214844,278.49290974934894,278.3732604980469
USA,279.1713562011719,278.96844482421875,278.7222595214844
USA,279.7441101074219,279.2638753255208,278.9630126953125
USA,286.0129089355469,285.47750091552734,284.8489990234375
USA,284.1677551269531,281.0486373901367,277.5878601074219
USA,285.2549133300781,284.33045959472656,282.6756591796875
USA,285.3084716796875,284.413091023763,282.9175109863281
USA,285.2235107421875,284.3026916503906,282.6756591796875
USA,285.1346435546875,284.8669921875,284.3906555175781
USA,286.0129089355469,285.43375396728516,284.8242492675781
USA,285.2316589355469,284.2369384765625,283.3284912109375
USA,285.2549133300781,282.18389282226565,277.5878601074219
USA,285.4232177734375,282.6827501569475,274.1250915527344
USA,285.3084716796875,284.715825398763,283.8769836425781
USA,285.3076477050781,284.49402618408203,282.7372741699219
USA,289.2991943359375,287.3527323404948,283.9955749511719
USA,284.7503662109375,281.3779655905331,274.1250915527344
USA,287.5527648925781,284.8970424107143,282.4779052734375
USA,285.3149108886719,284.4744338989258,283.8451843261719
USA,285.9211120605469,284.88909912109375,283.8769836425781
USA,284.2651672363281,278.3721160888672,275.3566589355469
USA,291.0169677734375,288.41876831054685,284.7804870605469
USA,284.8800964355469,282.9697265625,277.1153564453125
USA,286.0129089355469,285.8982391357422,285.8426513671875
USA,284.9756164550781,283.0641845703125,277.1153564453125
USA,285.9211120605469,285.1470428466797,283.8769836425781
USA,284.9756164550781,284.13597615559894,283.1425476074219
USA,279.2153015136719,276.98995208740234,275.3566589355469
USA,283.4540710449219,277.2268427068537,273.57891845703125
USA,286.5893859863281,285.4053070068359,283.5072937011719
USA,285.9211120605469,285.69490814208984,285.1346435546875
USA,285.0058898925781,282.28346557617186,278.0928955078125
USA,290.8226318359375,290.23192342122394,289.9313659667969
USA,285.2549133300781,283.83652750651044,280.4934387207031
USA,285.3084716796875,281.1725260416667,277.0066833496094
USA,290.8226318359375,287.1732500861673,283.3565673828125
USA,285.8426513671875,285.1653991699219,284.6816711425781
USA,285.6209716796875,284.13629150390625,283.1425476074219
USA,290.8226318359375,284.41005859375,280.3487548828125
USA,290.8226318359375,288.5806376139323,283.9955749511719
USA,286.0129089355469,285.9345397949219,285.8561706542969
USA,285.2235107421875,284.88457641601565,284.4709167480469
USA,287.5527648925781,286.4043952094184,284.6069641113281
USA,286.0129089355469,285.91614532470703,285.8026123046875
USA,289.0589599609375,287.2953826904297,284.6069641113281
USA,285.9928894042969,284.81581420898436,283.5072937011719
USA,286.0452880859375,285.62703704833984,284.8489990234375
USA,285.0464172363281,281.94383409288196,279.2153015136719
USA,284.9075927734375,281.6028594970703,278.0928955078125
USA,283.3924560546875,279.9458712064303,275.8265686035156
USA,285.8426513671875,285.1208038330078,284.6816711425781
USA,285.9211120605469,285.84125366210935,285.7454833984375
USA,285.2235107421875,284.78052775065106,284.1089172363281
USA,285.0058898925781,284.69273885091144,284.3906555175781
USA,285.3084716796875,284.2482045491536,282.4013366699219
USA,285.3559875488281,282.5749274359809,279.7514953613281
USA,286.0566711425781,283.33802656693894,277.9969177246094
USA,284.9756164550781,281.1158752441406,273.57891845703125
USA,291.0169677734375,288.1026393345424,285.2115478515625
USA,285.8426513671875,285.1208038330078,284.6816711425781
USA,285.3084716796875,284.56422729492186,282.9175109863281
USA,274.2138671875,270.35654067993164,262.2256774902344
USA,268.6901550292969,266.49278259277344,263.8427429199219
USA,273.3583984375,269.88731384277344,262.2256774902344
USA,271.4488220214844,269.7433090209961,267.91912841796875
USA,276.0560302734375,275.58373006184894,275.0059509277344
USA,275.72320556640625,275.3241882324219,274.9851989746094
USA,263.0252380371094,260.19446563720703,256.9405517578125
USA,272.0008544921875,267.02124786376953,262.2256774902344
USA,263.9015808105469,259.17632548014325,256.7848205566406
USA,274.8580627441406,274.33189392089844,273.6250305175781
USA,262.2256774902344,259.58311462402344,256.9405517578125
USA,269.4048767089844,267.46363830566406,263.8427429199219
USA,269.95233154296875,267.92026977539064,263.8427429199219
USA,275.72320556640625,274.81331634521484,273.9425048828125
USA,268.4283142089844,266.5128479003906,263.9015808105469
USA,268.6332702636719,265.8947692871094,262.00732421875
USA,270.8332214355469,266.5294494628906,262.2256774902344
USA,272.76904296875,269.9764404296875,263.6799621582031
USA,270.8332214355469,266.3841857910156,262.2256774902344
USA,262.2628173828125,259.1117197672526,256.7848205566406
USA,273.9425048828125,269.26368204752606,263.9048156738281
USA,274.8243408203125,272.56768798828125,268.5730285644531
USA,270.8661193847656,266.26414998372394,258.70220947265625
USA,271.5788879394531,266.27986314561633,259.92742919921875
USA,262.2256774902344,259.58311462402344,256.9405517578125
USA,259.1576843261719,258.29007720947266,256.9405517578125
USA,268.6332702636719,262.14373779296875,257.5171203613281
USA,270.2004089355469,263.46198120117185,258.6816101074219
USA,273.7154541015625,269.2929178873698,267.2086486816406
USA,259.0713195800781,258.3754577636719,257.7391052246094
USA,263.9048156738281,263.06524658203125,262.2256774902344
USA,275.72320556640625,275.21412658691406,274.8135986328125
USA,274.063720703125,273.7098032633464,273.3583984375
USA,272.2011413574219,269.4114532470703,262.4641418457031
USA,257.5171203613281,257.1509704589844,256.7848205566406
USA,272.0008544921875,263.76200212751115,258.0047912597656
USA,275.6116638183594,272.41103907993863,268.61346435546875
USA,274.8243408203125,273.9375686645508,273.3583984375
USA,274.2138671875,273.9292958577474,273.5346374511719
USA,271.5788879394531,268.4443834092882,262.00732421875
USA,270.2004089355469,265.45189666748047,261.2239074707031
USA,271.2590026855469,265.8406295776367,259.92742919921875
USA,272.76904296875,270.81396484375,263.6799621582031
USA,269.3567199707031,265.77441842215404,258.6816101074219
USA,274.2138671875,274.08541107177734,273.933837890625
USA,275.72320556640625,274.79676818847656,273.7154541015625
USA,268.8284606933594,264.9307352701823,262.2837829589844
USA,266.0426025390625,260.76677958170575,256.7848205566406
USA,273.8497009277344,273.82415771484375,273.7789611816406
USA,264.0643005371094,260.9004440307617,257.5171203613281
USA,275.6549377441406,275.4316101074219,275.0059509277344
USA,274.7632141113281,271.1111831665039,267.2086486816406
USA,271.2590026855469,266.35839462280273,259.92742919921875
USA,267.91912841796875,264.4989242553711,261.2239074707031
USA,262.2628173828125,260.00659942626953,257.7391052246094
USA,268.4283142089844,263.13216400146484,258.1391906738281
USA,263.6799621582031,263.0720520019531,262.4641418457031
USA,272.76904296875,267.96323649088544,262.2837829589844
USA,274.0930480957031,273.87390899658203,273.77392578125
USA,259.1576843261719,257.6000442504883,256.7848205566406
USA,270.8661193847656,266.93784586588544,263.9048156738281
USA,274.2138671875,273.7251968383789,273.3583984375
USA,274.1308288574219,271.6053738064236,263.0252380371094
USA,273.9009704589844,273.7682571411133,273.50408935546875
USA,276.945556640625,274.4261779785156,271.5581359863281
USA,272.9024658203125,271.4735514322917,269.5377502441406
USA,273.84765625,271.31508178710936,269.5377502441406
USA,275.3689270019531,273.9012985229492,271.9804382324219
USA,275.3533630371094,273.18489837646484,271.5581359863281
USA,276.1224670410156,274.35974884033203,272.9024658203125
USA,272.9024658203125,271.1897277832031,269.5377502441406
USA,273.0451354980469,271.6200256347656,270.1942443847656
USA,275.7148132324219,275.1025085449219,274.5181884765625
USA,275.06494140625,274.4724807739258,273.833984375
USA,277.11767578125,276.0924758911133,275.1120910644531
USA,273.5333557128906,273.5333557128906,273.5333557128906
USA,287.7690734863281,287.06327056884766,286.3042297363281
USA,285.9062805175781,285.5142822265625,285.1222839355469
USA,289.8948974609375,287.61792755126953,284.8351745605469
USA,286.7804870605469,286.3433837890625,285.9062805175781
USA,293.9954833984375,292.9586435953776,291.7348937988281
USA,296.6292724609375,294.7559814453125,292.4631042480469
USA,286.8439636230469,285.51961517333984,284.7205810546875
USA,291.9134521484375,291.3570556640625,291.0967102050781
USA,288.6891784667969,288.1060791015625,287.3992919921875
USA,288.2848815917969,287.0664520263672,285.9062805175781
USA,293.2881164550781,292.2855224609375,291.1551513671875
USA,286.3042297363281,285.5936218261719,284.9897766113281
USA,291.2629089355469,291.1798095703125,291.0967102050781
USA,288.3713073730469,287.26358795166016,286.3042297363281
USA,287.2941589355469,286.5687764485677,285.9062805175781
USA,289.7546081542969,286.85501970563615,283.9808349609375
USA,291.1001281738281,289.77095794677734,288.2848815917969
USA,289.8948974609375,287.92491455078124,285.6787414550781
USA,285.6787414550781,285.0371500651042,284.7121276855469
USA,286.3042297363281,286.3042297363281,286.3042297363281
USA,292.1250305175781,291.62235260009766,291.1551513671875
USA,289.8948974609375,288.3694305419922,286.8439636230469
USA,285.9416198730469,285.38525390625,284.9640808105469
USA,291.2629089355469,290.93302154541016,290.2099914550781
USA,292.4631042480469,291.81563568115234,291.1551513671875
USA,289.7182922363281,289.131103515625,288.5667724609375
USA,292.3441162109375,291.7236328125,291.1624755859375
USA,290.8711242675781,290.08739471435547,289.5501708984375
USA,285.4573974609375,285.1462860107422,284.8351745605469
USA,293.9954833984375,293.1697998046875,292.3441162109375
USA,284.8351745605469,284.4568583170573,283.8148193359375
USA,286.1961669921875,285.45349884033203,284.7121276855469
USA,286.9795227050781,286.2177276611328,285.6455383300781
USA,290.8229675292969,289.6780090332031,288.6891784667969
USA,292.6540222167969,291.8551483154297,291.1551513671875
USA,286.1961669921875,285.326904296875,284.7121276855469
USA,288.5667724609375,287.6821350097656,286.3042297363281
USA,289.8948974609375,286.7845458984375,284.7205810546875
USA,286.1961669921875,285.70062255859375,284.9640808105469
USA,292.2353820800781,291.1033020019531,290.2099914550781
USA,290.1375732421875,288.32152012416293,286.7804870605469
USA,293.8499755859375,292.9411163330078,291.9463195800781
USA,296.2656555175781,294.8924560546875,293.2881164550781
USA,297.4583740234375,295.6834217418324,292.8232727050781
USA,287.2941589355469,286.2071533203125,285.1222839355469
USA,289.7546081542969,286.5565185546875,283.8247375488281
USA,292.3441162109375,292.13848876953125,291.9463195800781
USA,292.3979797363281,291.27335357666016,290.1375732421875
USA,292.3979797363281,291.681884765625,290.8229675292969
USA,294.3802490234375,293.158203125,291.9463195800781
USA,289.7182922363281,289.6342315673828,289.5501708984375
USA,290.8711242675781,290.2947082519531,289.7182922363281
USA,292.3441162109375,290.8179443359375,289.5501708984375
USA,289.1901550292969,288.0061492919922,286.7804870605469
USA,290.5086669921875,288.69590250651044,287.2941589355469
USA,293.9954833984375,293.07865142822266,292.1250305175781
USA,289.7546081542969,286.49024454752606,283.8247375488281
USA,292.2353820800781,291.74851481119794,291.0967102050781
USA,291.7348937988281,290.9362335205078,290.1375732421875
USA,289.5501708984375,289.1196746826172,288.6891784667969
USA,286.3042297363281,285.9637959798177,285.6455383300781
USA,288.3781433105469,286.87386322021484,285.9416198730469
USA,286.7804870605469,286.1591339111328,285.6455383300781
USA,291.7348937988281,290.54068756103516,289.1901550292969
USA,288.8288269042969,287.27046966552734,285.6787414550781
USA,289.7546081542969,287.5499725341797,285.4573974609375
USA,288.8976745605469,286.50855255126953,284.8351745605469
USA,284.0780029296875,283.1103922526042,282.3205261230469
USA,283.7174987792969,283.6398620605469,283.5622253417969
USA,284.0780029296875,283.26216888427734,282.3205261230469
USA,283.7544250488281,283.6379699707031,283.5215148925781
USA,279.6562805175781,279.16886138916016,278.5180969238281
USA,278.1777038574219,278.1777038574219,278.1777038574219
USA,278.5566101074219,278.2513885498047,278.0531921386719
USA,279.9457702636719,279.5819091796875,279.2180480957031
USA,282.3205261230469,282.1990966796875,282.0776672363281
USA,283.7174987792969,283.6398620605469,283.5622253417969
USA,279.7497863769531,279.7030334472656,279.6562805175781
USA,280.7546691894531,280.2054748535156,279.6562805175781
USA,285.3164367675781,284.6972198486328,284.0780029296875
USA,284.9640808105469,284.2631530761719,283.5622253417969
USA,285.8548583984375,283.90990193684894,281.8954772949219
USA,281.8954772949219,280.65377044677734,279.5810241699219
USA,279.8148193359375,279.0540237426758,278.4037780761719
USA,279.0350341796875,279.0350341796875,279.0350341796875
USA,283.7544250488281,283.1580810546875,282.5617370605469
USA,286.5058898925781,285.25565338134766,284.0780029296875
USA,281.3237609863281,280.452392578125,279.5810241699219
USA,280.1802062988281,279.7778549194336,279.2772216796875
USA,279.5324401855469,279.5203857421875,279.5083312988281
USA,285.9062805175781,285.0355224609375,284.0780029296875
USA,285.8548583984375,283.72906494140625,281.8954772949219
USA,281.7568054199219,281.2836608886719,280.5114440917969
USA,279.9457702636719,279.7391052246094,279.5324401855469
USA,279.2180480957031,278.7180480957031,278.2180480957031
USA,278.1777038574219,278.1154479980469,278.0531921386719
USA,283.8148193359375,283.2642822265625,282.5617370605469
USA,279.6044616699219,279.1183319091797,278.5566101074219
USA,285.1222839355469,284.60985310872394,283.7174987792969
USA,279.2772216796875,279.0172932942708,278.5566101074219
USA,283.7174987792969,283.20008341471356,282.3205261230469
USA,283.5622253417969,283.5418701171875,283.5215148925781
USA,278.4164733886719,277.9804992675781,277.5445251464844
USA,283.5622253417969,283.5622253417969,283.5622253417969
USA,280.1802062988281,279.6872965494792,279.2772216796875
USA,279.7497863769531,279.7030334472656,279.6562805175781
USA,282.2523193359375,281.51161193847656,280.7546691894531
USA,279.5324401855469,279.5324401855469,279.5324401855469
USA,278.2180480957031,277.6910705566406,277.1640930175781
USA,284.7205810546875,284.2375030517578,283.7544250488281
USA,278.5566101074219,278.5566101074219,278.5566101074219
USA,282.3205261230469,281.5037841796875,280.7546691894531
USA,280.9617919921875,280.8582305908203,280.7546691894531
USA,283.7544250488281,283.02249908447266,282.2523193359375
USA,279.2772216796875,279.2772216796875,279.2772216796875
USA,283.8148193359375,283.2642822265625,282.5617370605469
USA,284.9897766113281,284.9769287109375,284.9640808105469
USA,283.1865539550781,281.39522552490234,279.8148193359375
USA,277.8838195800781,277.8042297363281,277.7246398925781
USA,281.3237609863281,280.3354949951172,279.5749206542969
USA,281.8954772949219,281.609619140625,281.3237609863281
USA,279.5083312988281,278.3362121582031,277.1640930175781
USA,279.6044616699219,279.4408416748047,279.2772216796875
USA,279.9457702636719,279.7391052246094,279.5324401855469
USA,278.2180480957031,278.2180480957031,278.2180480957031
USA,278.1777038574219,277.28338623046875,276.4219970703125
USA,279.2772216796875,278.8174819946289,278.2180480957031
USA,279.5083312988281,278.3362121582031,277.1640930175781
USA,278.5180969238281,278.46728515625,278.4164733886719
USA,285.3164367675781,285.3164367675781,285.3164367675781
USA,279.9457702636719,279.5511474609375,279.2180480957031
USA,284.7205810546875,284.17716217041016,283.5215148925781
USA,278.9261474609375,278.3055191040039,277.7246398925781
USA,278.5566101074219,278.3873291015625,278.2180480957031
USA,278.1777038574219,277.2998504638672,276.4219970703125
USA,278.2180480957031,277.4954605102539,276.4219970703125
USA,278.9261474609375,278.7221221923828,278.5180969238281
USA,280.0495300292969,280.0495300292969,280.0495300292969
USA,280.9746398925781,280.7430419921875,280.5114440917969
USA,277.8838195800781,277.8838195800781,277.8838195800781
USA,280.1802062988281,279.892333984375,279.6044616699219
USA,279.0350341796875,278.7958221435547,278.5566101074219
USA,280.9617919921875,280.28063201904297,279.6562805175781
USA,283.7174987792969,282.9194793701172,282.0776672363281
USA,278.2180480957031,278.14964803059894,278.0531921386719
USA,279.0350341796875,278.6714579264323,278.0531921386719
USA,282.9326477050781,282.6265869140625,282.3205261230469
USA,279.5810241699219,279.0226287841797,278.4164733886719
USA,279.8148193359375,279.6979217529297,279.5810241699219
USA,279.5810241699219,279.5779724121094,279.5749206542969
USA,279.6562805175781,279.20582071940106,278.9261474609375
USA,279.7497863769531,279.3924102783203,279.0350341796875
USA,284.9897766113281,284.3083953857422,283.5622253417969
USA,280.8622741699219,280.2120361328125,279.5749206542969
USA,282.2523193359375,282.2523193359375,282.2523193359375
USA,285.8548583984375,283.90990193684894,281.8954772949219
USA,277.7246398925781,277.63458251953125,277.5445251464844
USA,283.9793701171875,282.9358317057292,281.8954772949219
USA,284.9897766113281,284.50536092122394,283.5622253417969
USA,278.2180480957031,277.6910705566406,277.1640930175781
USA,280.9617919921875,280.3557891845703,279.7497863769531
USA,278.1777038574219,278.0382385253906,277.8838195800781
USA,281.5827331542969,281.0470886230469,280.5114440917969
USA,278.5180969238281,278.0509338378906,277.5445251464844
USA,287.5677490234375,285.67960357666016,283.9793701171875
USA,280.5114440917969,280.0579528808594,279.6044616699219
USA,283.7544250488281,283.7544250488281,283.7544250488281
USA,283.7544250488281,283.6379699707031,283.5215148925781
USA,279.7497863769531,279.34181213378906,278.9261474609375
