GID_0,Max,Mean,Min
USA,285.0002136230469,284.0846939086914,283.1525573730469
USA,291.5902404785156,289.3089904785156,286.4378967285156
USA,287.4676818847656,286.5734151204427,284.7922058105469
USA,283.1525573730469,282.3981628417969,281.6437683105469
USA,280.4909362792969,279.9543965657552,279.2123718261719
USA,287.4676818847656,286.16270446777344,284.7922058105469
USA,286.9396667480469,286.54107666015625,286.1424865722656
USA,280.4914245605469,280.3097839355469,280.1281433105469
USA,283.4489440917969,282.5229187011719,281.5968933105469
USA,280.4914245605469,279.48082275390624,278.11749267578125
USA,283.71002197265625,282.6528854370117,281.6437683105469
USA,284.9533386230469,283.5277633666992,282.1911315917969
USA,286.4378967285156,285.0217590332031,283.6740417480469
USA,282.0382995605469,282.0382995605469,282.0382995605469
USA,282.0382995605469,281.0636901855469,280.1281433105469
USA,290.0192565917969,288.73980712890625,287.4603576660156
USA,277.78741455078125,277.5548604329427,277.3507385253906
USA,289.0238342285156,287.45880126953125,286.1424865722656
USA,283.84478759765625,282.92457580566406,282.0382995605469
USA,291.46685791015625,289.6447509765625,286.9396667480469
USA,290.0192565917969,287.68866577148435,285.0002136230469
USA,280.4909362792969,279.64002990722656,278.6969299316406
USA,290.4701232910156,288.85435485839844,287.4603576660156
USA,285.0002136230469,284.20958455403644,283.1525573730469
USA,279.3995666503906,278.71302032470703,278.0675354003906
USA,285.0002136230469,284.37139892578125,283.71002197265625
USA,290.7741394042969,288.4835266113281,286.4378967285156
USA,280.4914245605469,279.89857482910156,279.2123718261719
USA,280.1598815917969,280.03211975097656,279.90435791015625
USA,278.7184753417969,278.15126037597656,277.52642822265625
USA,291.8981628417969,290.9636001586914,290.0192565917969
USA,282.2834167480469,281.2036666870117,280.22857666015625
USA,283.29254150390625,282.31346435546874,281.1950378417969
USA,290.4701232910156,288.9689025878906,287.4676818847656
USA,291.8981628417969,290.7958475748698,290.0192565917969
USA,279.3995666503906,278.35755157470703,277.8456115722656
USA,282.1051940917969,281.0999450683594,280.1598815917969
USA,279.90435791015625,279.1777877807617,278.5727233886719
USA,277.78741455078125,277.2364451090495,276.60699462890625
USA,278.6969299316406,278.03670501708984,277.3507385253906
USA,284.7922058105469,284.0286458333333,283.4489440917969
USA,277.8456115722656,277.5981750488281,277.3507385253906
USA,286.9396667480469,285.4719543457031,284.4759826660156
USA,284.9305725097656,284.2541275024414,283.4489440917969
USA,279.2123718261719,278.52899169921875,277.8456115722656
USA,284.9533386230469,283.7513198852539,282.2834167480469
USA,279.90435791015625,279.065185546875,278.5727233886719
USA,279.3995666503906,278.6312713623047,277.8456115722656
USA,290.4554748535156,287.9125061035156,285.2093811035156
USA,287.7292175292969,286.31573486328125,284.9533386230469
USA,287.4603576660156,285.31427001953125,283.71002197265625
USA,279.2123718261719,278.2764129638672,277.3507385253906
USA,284.4759826660156,283.3011245727539,282.2834167480469
USA,281.1950378417969,280.39024047851564,279.5155944824219
USA,287.4603576660156,286.1954650878906,284.9305725097656
USA,282.0382995605469,281.2544453938802,280.1281433105469
USA,284.7922058105469,283.93104553222656,283.0350646972656
USA,282.1051940917969,281.2814636230469,280.4909362792969
USA,282.1051940917969,281.4132995605469,280.4909362792969
USA,283.29254150390625,282.2186813354492,281.1076354980469
USA,282.1051940917969,281.2814636230469,280.4909362792969
USA,284.9305725097656,283.1718994140625,281.5968933105469
USA,281.6437683105469,280.7257614135742,279.90435791015625
USA,280.1598815917969,279.3334732055664,278.5727233886719
USA,286.4378967285156,285.06866455078125,283.6740417480469
USA,286.9396667480469,285.134038289388,283.29254150390625
USA,280.1598815917969,279.14317830403644,278.5727233886719
USA,275.74786376953125,273.7605198451451,271.6017761230469
USA,274.6172790527344,273.3919548422603,267.7064514160156
USA,271.65521240234375,269.7070617675781,268.77606201171875
USA,267.2859191894531,262.6200866699219,258.4703674316406
USA,271.65533447265625,271.21827697753906,270.7812194824219
USA,265.0622253417969,262.5265138687626,259.4039306640625
USA,271.0130920410156,266.90013122558594,262.1346740722656
USA,265.4015808105469,263.7238977605646,262.2446594238281
USA,274.1454772949219,270.7683970133464,267.3995056152344
USA,274.1454772949219,272.8833892822266,269.6383361816406
USA,276.3700866699219,270.6696812829306,261.3684997558594
USA,275.9755554199219,274.46275634765624,271.8908996582031
USA,276.60089111328125,274.78571079799104,271.9571228027344
USA,275.3216247558594,271.2355025442023,263.7702331542969
USA,271.7918395996094,264.95213195800784,259.5890197753906
USA,261.05914306640625,256.2640857965174,251.80442810058594
USA,260.2477111816406,252.72303725933207,246.55572509765625
USA,260.44805908203125,255.67831080168196,250.83387756347656
USA,278.82232666015625,274.76995958600725,265.7695617675781
