GID_0,Max,Mean,Min
USA,282.7370910644531,282.17601013183594,281.49798583984375
USA,290.3269958496094,288.0645751953125,285.3242492675781
USA,282.6040344238281,282.0454610188802,281.3122863769531
USA,281.81512451171875,281.50331115722656,281.1914978027344
USA,280.1399841308594,279.78749593098956,279.2367248535156
USA,282.6040344238281,282.0818099975586,281.3122863769531
USA,283.5389099121094,283.32398986816406,283.10906982421875
USA,279.67681884765625,279.3402862548828,279.0037536621094
USA,280.8189392089844,280.29920959472656,279.77947998046875
USA,279.67681884765625,278.66925048828125,277.3635559082031
USA,281.81512451171875,281.31141662597656,280.7410583496094
USA,284.1028747558594,283.1851806640625,282.3833923339844
USA,285.3242492675781,284.4042663574219,283.7856750488281
USA,280.3520812988281,280.3520812988281,280.3520812988281
USA,280.3520812988281,279.7030334472656,279.0037536621094
USA,284.4690856933594,283.53656005859375,282.6040344238281
USA,279.84906005859375,279.45949300130206,278.9892883300781
USA,284.97869873046875,284.08831787109375,283.10906982421875
USA,281.49798583984375,280.98626708984375,280.3520812988281
USA,287.18377685546875,285.23829956054686,283.10906982421875
USA,284.7265930175781,283.5125244140625,282.6040344238281
USA,280.1399841308594,279.7258605957031,279.2367248535156
USA,284.6162414550781,283.47735595703125,282.2200622558594
USA,282.7370910644531,282.4020182291667,281.81512451171875
USA,278.8934631347656,278.1407928466797,277.3635559082031
USA,282.6538391113281,281.92415618896484,281.35394287109375
USA,287.47235107421875,285.9371337890625,284.7265930175781
USA,279.98577880859375,279.4481964111328,278.8934631347656
USA,280.39202880859375,280.26600646972656,280.1399841308594
USA,280.3838806152344,279.93424224853516,279.5401306152344
USA,286.7029724121094,285.45855712890625,284.4690856933594
USA,281.6242980957031,281.1867980957031,280.8777160644531
USA,282.4687805175781,281.5954833984375,280.8777160644531
USA,284.6162414550781,283.41815185546875,282.2200622558594
USA,286.0459289550781,285.0437520345052,284.4690856933594
USA,278.8934631347656,278.1854019165039,277.3635559082031
USA,281.1914978027344,280.5145797729492,279.98577880859375
USA,280.7698059082031,280.37740325927734,279.9638977050781
USA,279.84906005859375,279.2589569091797,278.4417419433594
USA,279.9638977050781,279.5085678100586,278.9892883300781
USA,281.35394287109375,281.16172281901044,280.8189392089844
USA,278.9892883300781,278.78819274902344,278.58709716796875
USA,283.10906982421875,282.8333333333333,282.6538391113281
USA,282.19085693359375,281.41900634765625,280.8189392089844
USA,279.2367248535156,278.9119110107422,278.58709716796875
USA,283.7856750488281,282.6539611816406,281.6242980957031
USA,280.39202880859375,280.24660237630206,279.9638977050781
USA,279.2367248535156,278.65369415283203,277.8974914550781
USA,289.9897766113281,287.55555216471356,285.3242492675781
USA,285.3242492675781,284.4068832397461,283.5389099121094
USA,283.10906982421875,282.2349548339844,281.35394287109375
USA,279.54095458984375,279.08851623535156,278.58709716796875
USA,282.7370910644531,282.1613235473633,281.6242980957031
USA,281.3506164550781,280.85694580078126,280.39202880859375
USA,282.6040344238281,282.39744567871094,282.19085693359375
USA,280.3520812988281,279.71177164713544,279.0037536621094
USA,281.3122863769531,280.6747589111328,279.8304138183594
USA,280.7410583496094,280.1889343261719,279.67681884765625
USA,281.1914978027344,280.6394449869792,279.98577880859375
