iso3,Max,Mean,Min
ABW,3017040579264512.0,2251310959165440.0,1472724958445568.0
AFG,3977692961570816.0,427103309631336.8,0.0
AGO,4242903165566976.0,1020939437729066.8,0.0
AIA,2002192286351360.0,1215277356052935.0,0.0
ALA,2997844759805952.0,170268171935353.9,0.0
ALB,2993952445693952.0,664998592950133.9,0.0
AND,2779974222217216.0,2062779801752917.2,0.0
ARE,1.159235295510528e+16,2413970094710758.0,0.0
ARG,6970378660347904.0,1016138494107096.6,0.0
ARM,0.0,0.0,0.0
ASM,3202827979587584.0,68713298526208.0,0.0
ATA,6350411405459456.0,2730662459274145.5,0.0
ATF,4541864564752384.0,6934952827245.466,0.0
ATG,2413643845074944.0,741414367395840.0,0.0
AUS,1.5609144883019776e+16,902688104854550.8,0.0
AUT,7665125590827008.0,1933590114818431.0,0.0
AZE,1869298482020352.0,97516523618304.0,0.0
BDI,2942712680546304.0,1157874044213657.5,0.0
BEL,0.0,0.0,0.0
BEN,0.0,0.0,0.0
BES,2368700233547776.0,32345347962233.47,0.0
BFA,0.0,0.0,0.0
BGD,1.6060437497905152e+16,1901102854380513.5,0.0
BGR,4698955677958144.0,1069113399723870.6,0.0
BHR,0.0,0.0,0.0
BHS,0.0,0.0,0.0
BIH,2369176974917632.0,28892402133141.855,0.0
BLM,2122071131815936.0,2122071131815936.0,2122071131815936.0
BLR,1.0804245783642112e+16,1309253726212755.2,0.0
BLZ,1731670952640512.0,76102306872815.48,0.0
BMU,3296534233874432.0,1980041126739968.0,0.0
BOL,4603037783949312.0,897006669158422.0,0.0
BRA,9919199052824576.0,599746786363979.4,0.0
BRB,2189686399303680.0,1536508578234368.0,0.0
BRN,6443888147431424.0,2166406092790169.5,0.0
BTN,9919133554573312.0,354254769806189.7,0.0
BVT,5489719823564800.0,5489719823564800.0,5489719823564800.0
BWA,6254036097433600.0,1491792548246974.5,0.0
CAF,1.1909334426451968e+16,1270644804841033.8,0.0
CAN,4404388567187456.0,169201642909423.62,0.0
CCK,2515101710024704.0,2400688344662016.0,2286274979299328.0
CHE,1.0494252224086016e+16,2013999796971422.5,0.0
CHL,8711894483337216.0,78131402566269.7,0.0
CHN,3.211688282370867e+16,776175785269741.0,0.0
CIV,6320302074101760.0,1457477960540214.2,0.0
CMR,7586545406050304.0,1327292385602451.0,0.0
COD,1.1909334426451968e+16,652572836896975.4,0.0
COG,4546543931621376.0,937080700067591.2,0.0
COK,2787964740435968.0,24182520198445.5,0.0
COL,3869094713491456.0,97899871535274.33,0.0
COM,2791446348300288.0,901232288228966.4,0.0
CPV,0.0,0.0,0.0
CRI,5694778742145024.0,396487380707573.75,0.0
CUB,4184566235398144.0,184746521119979.94,0.0
CUW,2339174480871424.0,1293954237246122.8,0.0
CXR,2153924354113536.0,2127698008735744.0,2101471663357952.0
CYM,0.0,0.0,0.0
CYP,9726422666969088.0,4735675500855296.0,0.0
CZE,7985701949800448.0,1769947648179284.8,0.0
DEU,6325794800402432.0,17189659783702.262,0.0
DJI,3578465282424832.0,1755427927418052.0,0.0
DMA,2633277735174144.0,1626096540494506.8,0.0
DNK,3743198753062912.0,118577860299528.83,0.0
DOM,6486190890942464.0,1318685061293388.2,0.0
DZA,7204170373267456.0,1229267076888481.2,0.0
ECU,6309608679276544.0,305639925154767.94,0.0
EGY,9456079171747840.0,2192300275875235.2,0.0
ERI,4455507267944448.0,744671656639901.4,0.0
ESH,3454028537135104.0,1102313073334667.5,0.0
ESP,9078254119944192.0,445082858385703.56,0.0
EST,2375633384505344.0,242411569847484.1,0.0
ETH,7131252029128704.0,1189123344118382.0,0.0
FIN,3060724423196672.0,7828258746889.31,0.0
FJI,3287482321862656.0,3560819301916.0703,0.0
FLK,4201410828697600.0,707264467646440.5,0.0
FRA,1.2669452369788928e+16,989713332989868.8,0.0
FRO,1956116145635328.0,389494577151287.6,0.0
FSM,2018254658732032.0,12696353396047.584,0.0
GAB,3891702079160320.0,1395554595420679.5,0.0
GBR,8081587094683648.0,309569485243606.6,0.0
GEO,2157188797693952.0,394266782051383.9,0.0
GGY,0.0,0.0,0.0
GHA,0.0,0.0,0.0
GIB,0,0,0
GIN,6766244233478144.0,1887981044674910.5,0.0
GLP,2971945838575616.0,1712481793736704.0,0.0
GMB,2986961849548800.0,1656117558307918.8,0.0
GNB,3561113882984448.0,1917294790594245.0,0.0
GNQ,2898194270781440.0,256853294257989.8,0.0
GRC,7907932440100864.0,536635664368828.4,0.0
GRD,2225975517511680.0,891022864635221.4,0.0
GRL,1089649510449152.0,1638307578408.774,0.0
GTM,3920434605064192.0,903870276933597.2,0.0
GUF,2997143337959424.0,432337328251350.8,0.0
GUM,0.0,0.0,0.0
GUY,3961992440184832.0,885517888338534.8,0.0
HKG,2.777313543664435e+16,1.2638328710321494e+16,0.0
HMD,0.0,0.0,0.0
HND,7638094677278720.0,654649808468308.6,0.0
HRV,6354569470672896.0,254882843284821.34,0.0
HTI,0.0,0.0,0.0
HUN,8855601404706816.0,3027293022821897.0,0.0
IDN,5169082261307392.0,229008763901760.3,0.0
IMN,0.0,0.0,0.0
IND,3.1999915831853056e+16,509845363113659.56,0.0
IOT,3510154364452864.0,338064410898503.9,0.0
IRL,2681608196849664.0,358547339840383.25,0.0
IRN,2.3348273297227776e+16,2154747236387755.8,0.0
IRQ,0.0,0.0,0.0
ISL,1675933014556672.0,1284239857897.833,0.0
ISR,4225326817214464.0,909741732793632.9,0.0
ITA,1.862803337196339e+16,306424074902078.75,0.0
JAM,0.0,0.0,0.0
JEY,0.0,0.0,0.0
JOR,5939039437848576.0,1325215696467373.5,0.0
JPN,1.6788698595065856e+16,103406514941164.75,0.0
KAZ,1.4494717907566592e+16,956592289263309.5,0.0
KEN,4436449961181184.0,1311992084325728.8,0.0
KGZ,2965842153177088.0,1002314049793157.6,0.0
KHM,8043728568582144.0,2472992232997407.0,0.0
KIR,2659124848361472.0,514067720753.5009,0.0
KNA,2805886565220352.0,1961924451368960.0,0.0
KOR,1.3043641731776512e+16,327766571545633.94,0.0
KWT,0.0,0.0,0.0
LAO,5185507826860032.0,1089952174541097.1,0.0
LBN,6616469060190208.0,577386729486894.5,0.0
LBR,4016048361701376.0,1222965615070991.0,0.0
LBY,5658468014882816.0,940947777728969.2,0.0
LCA,1877853654220800.0,1455420982602410.8,0.0
LIE,0.0,0.0,0.0
LKA,4221424302555136.0,1654084834376405.0,0.0
LSO,0.0,0.0,0.0
LTU,1.1387782589054976e+16,1448775416615185.0,0.0
LUX,0.0,0.0,0.0
LVA,0.0,0.0,0.0
MAC,3.137166519566336e+16,3.137166519566336e+16,3.137166519566336e+16
MAF,2002192286351360.0,1950794077175808.0,1899395868000256.0
MAR,3338348961726464.0,117774146845610.58,0.0
MCO,4750609639014400.0,4221746961973248.0,3692884284932096.0
MDA,4358536301641728.0,1354116701274956.5,0.0
MDG,7366613552594944.0,1559443345546580.0,0.0
MDV,0.0,0.0,0.0
MEX,6461262363885568.0,337982838927609.6,0.0
MHL,2886256946053120.0,23206892084433.75,0.0
MKD,2347328207847424.0,526865186376328.1,0.0
MLI,5524379135901696.0,442212953795718.7,0.0
MLT,0.0,0.0,0.0
MMR,3386586007863296.0,1868976825531.6204,0.0
MNE,2942877499916288.0,779163212158481.6,0.0
MNG,4077301574664192.0,874201980030777.4,0.0
MNP,0.0,0.0,0.0
MOZ,4611268551901184.0,908650243253796.4,0.0
MRT,3432150242164736.0,1170256800650700.2,0.0
MSR,2249435165753344.0,2181639375421440.0,2113843585089536.0
MTQ,2035906571665408.0,1810480627362474.8,1584146744868864.0
MUS,5753968223322112.0,46066923879706.336,0.0
MWI,3967347727532032.0,1107936991581897.0,0.0
MYS,1.1010067058917376e+16,307314705417496.94,0.0
MYT,2535462002491392.0,1902619308064768.0,0.0
NAM,5252733191847936.0,1448473584722882.5,0.0
NCL,3546539448336384.0,165416230554232.22,0.0
NER,4540646941523968.0,1226414747458392.5,0.0
NFK,0,0,0
NGA,5175283120340992.0,1888054923285639.2,0.0
NIC,5694778742145024.0,854324690579466.4,0.0
NIU,0,0,0
NLD,0.0,0.0,0.0
NOR,4909781127004160.0,77561964983429.11,0.0
NPL,6893576592031744.0,609291646554273.2,0.0
NRU,2143133248782336.0,2143133248782336.0,2143133248782336.0
NZL,8053063680000000.0,8953117655627.4,0.0
OMN,7928320649854976.0,1104441608638181.8,0.0
PAK,6379880786690048.0,287243712028177.6,0.0
PAN,7193696021774336.0,1050992430021207.8,0.0
PCN,3633627426455552.0,48630819037685.555,0.0
PER,7997478750126080.0,512031776998006.6,0.0
