iso3,Max,Mean,Min
ABW,3914469969231872.0,3052123684077568.0,2191489346043904.0
AFG,5071497919987712.0,839658293244034.2,0.0
AGO,4412069042454528.0,677620835587237.1,0.0
AIA,0.0,0.0,0.0
ALA,2515945671098368.0,799157262889356.4,0.0
ALB,5182826156654592.0,1388340530376201.0,0.0
AND,0.0,0.0,0.0
ARE,7377983404769280.0,1235241627766249.8,0.0
ARG,1.31202124087296e+16,1325512970712554.5,0.0
ARM,4718548781891584.0,1499814035069682.5,0.0
ASM,2356115442499584.0,101620793570519.3,0.0
ATA,4744929544765440.0,2072533668244617.5,0.0
ATF,3955911034929152.0,5242762070606.873,0.0
ATG,0.0,0.0,0.0
AUS,9395041244020736.0,672753400361547.5,0.0
AUT,2340066760327168.0,136892082147982.39,0.0
AZE,9800326169231360.0,2186450586804968.8,0.0
BDI,3427024735567872.0,1474367817600800.5,0.0
BEL,0.0,0.0,0.0
BEN,4217483133190144.0,1831212195624667.5,0.0
BES,2261771922440192.0,12383046434565.863,0.0
BFA,3472178800492544.0,1218867023254041.8,0.0
BGD,7477694828642304.0,964428767784159.6,0.0
BGR,7329260758892544.0,1300325517710991.8,0.0
BHR,9809200645406720.0,5239237420340565.0,0.0
BHS,6267930316636160.0,598139479752474.9,0.0
BIH,6257217057587200.0,1039431365907797.4,0.0
BLM,0,0,0
BLR,1.2793651012829184e+16,2760865857810059.5,0.0
BLZ,0.0,0.0,0.0
BMU,0.0,0.0,0.0
BOL,4475593487810560.0,705532053383659.4,0.0
BRA,1.1497529740886016e+16,563425220366121.8,0.0
BRB,2254480410148864.0,1398365876475221.2,0.0
BRN,7047716525834240.0,2054276451177033.2,0.0
BTN,2797510036815872.0,1254383801880261.0,0.0
BVT,0,0,0
BWA,6399821246103552.0,1380726185513425.8,0.0
CAF,5147221414641664.0,1249291510748931.0,0.0
CAN,7694243858481152.0,805344221653115.1,0.0
CCK,1880731953397760.0,1829635734110208.0,1778539514822656.0
CHE,2310302368530432.0,107922776391680.0,0.0
CHL,6107184186261504.0,99692660267074.39,0.0
