iso3,Max,Mean,Min
ABW,0,0,0
AFG,4740265747152896.0,1242961989042356.2,0.0
AGO,4504026976616448.0,975335637330892.5,0.0
AIA,2528821983051776.0,1566108985793649.8,0.0
ALA,0.0,0.0,0.0
ALB,0.0,0.0,0.0
AND,0.0,0.0,0.0
ARE,0.0,0.0,0.0
ARG,1.0765658723713024e+16,1144539273426717.8,0.0
ARM,0.0,0.0,0.0
ASM,2238727543848960.0,94441346199110.89,0.0
ATA,4674050236350464.0,2017684383071854.8,0.0
ATF,3633305840779264.0,1716399241055.8416,0.0
ATG,2542235702788096.0,900922624442368.0,0.0
AUS,7107019823644672.0,852785651394335.4,0.0
AUT,6572165935661056.0,620701717638277.6,0.0
AZE,0.0,0.0,0.0
BDI,0.0,0.0,0.0
BEL,0.0,0.0,0.0
BEN,4686971108589568.0,133092234741829.66,0.0
BES,2535748154687488.0,29260192372135.926,0.0
BFA,3768663882596352.0,1151993128198189.8,0.0
BGD,1.2692124428402688e+16,2786786709176803.0,0.0
BGR,3640253755686912.0,164187568171866.84,0.0
BHR,0.0,0.0,0.0
BHS,5841030431637504.0,285900938167129.7,0.0
BIH,0.0,0.0,0.0
BLM,2296808655028224.0,2296808655028224.0,2296808655028224.0
BLR,8934737787748352.0,625759835034668.0,0.0
BLZ,2334572423413760.0,276332282110200.25,0.0
BMU,2924033062469632.0,2104290235645952.0,0.0
BOL,5518386045911040.0,998244117643264.0,0.0
BRA,2.290171910501171e+16,579996904353903.9,0.0
BRB,2704164559781888.0,1784991260344320.0,0.0
BRN,3490520726765568.0,1599827536248832.0,0.0
BTN,6598517170634752.0,2555001793594604.5,0.0
BVT,3501390215249920.0,3501390215249920.0,3501390215249920.0
BWA,4720138993532928.0,1266328681307813.0,0.0
CAF,7251903566053376.0,1284786479120588.0,0.0
CAN,9374212800118784.0,865752181892474.5,0.0
CCK,2146055705591808.0,1935011615866880.0,1723967526141952.0
CHE,2848213467922432.0,808134861097326.5,0.0
CHL,8070442191421440.0,160856326234453.75,0.0
CHN,3.755754767830221e+16,1076058000619071.4,0.0
CIV,4357531010859008.0,1803406284252541.8,0.0
CMR,5512207735455744.0,1218772352885501.8,0.0
