iso3,Max,Mean,Min
ABW,2180401619533824.0,1119217399103488.0,188056082579456.0
AFG,5761817812926464.0,1086708400483595.9,0.0
AGO,4134072720818176.0,1248719808580258.0,0.0
AIA,2707299885907968.0,1722009572838969.0,0.0
ALA,5864255467290624.0,2259224848755006.5,0.0
ALB,0.0,0.0,0.0
AND,2989617481515008.0,1494808740757504.0,0.0
ARE,1.4205903905488896e+16,2343514340675219.0,0.0
ARG,1.215339916427264e+16,956767071430035.9,0.0
ARM,0.0,0.0,0.0
ASM,2064202621517824.0,80082315688126.02,0.0
ATA,3059568540123136.0,429709109827124.9,0.0
ATF,2933581311639552.0,1012479439116.4773,0.0
ATG,3066432971603968.0,1046263931863040.0,0.0
AUS,7243919221850112.0,787211457449151.2,0.0
AUT,4907688941060096.0,693148238241512.2,0.0
AZE,4485731758112768.0,572698190056354.9,0.0
BDI,0.0,0.0,0.0
BEL,1.8827133023420416e+16,5743512930746368.0,0.0
BEN,0.0,0.0,0.0
BES,3770774322151424.0,42769562410373.08,0.0
BFA,7248064402161664.0,1159921041275396.2,0.0
BGD,8461056045219840.0,1909376679111478.8,0.0
BGR,4726482123358208.0,2612539855333600.5,0.0
BHR,4124672379584512.0,1474038060810240.0,0.0
BHS,3468620688523264.0,127917087996223.73,0.0
BIH,0.0,0.0,0.0
BLM,2741587683573760.0,2741587683573760.0,2741587683573760.0
BLR,7178005969371136.0,2337484946352281.0,0.0
BLZ,2806504235204608.0,1676763636218414.5,0.0
BMU,3890266486341632.0,1945133243170816.0,0.0
BOL,6358226635325440.0,603890525507412.9,0.0
BRA,1.2818262249177088e+16,699374104081776.1,0.0
BRB,2448085187821568.0,1770287204925440.0,0.0
BRN,3694711793516544.0,1810591700521545.2,0.0
BTN,5594624399769600.0,2163298335274061.0,0.0
BVT,0,0,0
BWA,4681443485679616.0,1571160601917948.2,0.0
CAF,6964574548918272.0,595384513573824.8,0.0
CAN,1.1235449762742272e+16,1209028136450823.5,0.0
CCK,1986914685026304.0,1986914685026304.0,1986914685026304.0
CHE,6532734377787392.0,2399558870300037.0,0.0
CHL,1.0913263864774656e+16,178727101031769.25,0.0
CHN,5.166440212175258e+16,1397095525475810.0,0.0
CIV,9862157592166400.0,1608620988300873.8,0.0
CMR,3932539701952512.0,853260223790448.6,0.0
COD,9568102656245760.0,915131753307796.0,0.0
COG,3407922600083456.0,885177421794332.6,0.0
COK,2693704435367936.0,20681272240621.734,0.0
COL,6581961145450496.0,267698691167044.16,0.0
COM,2492791770841088.0,911559429718016.0,0.0
CPV,0.0,0.0,0.0
CRI,2849355929223168.0,375023357059399.7,0.0
CUB,4585658735656960.0,1025687000949440.5,0.0
CUW,6036359638679552.0,2521093129750300.5,0.0
CXR,0,0,0
CYM,3336115041861632.0,748832435819861.4,0.0
CYP,6972377430753280.0,3411069925913551.0,0.0
CZE,6590194597756928.0,1195382045313955.0,0.0
DEU,2.3848611217408e+16,3638464743583977.0,0.0
DJI,2908487159906304.0,1967589848776704.0,0.0
DMA,2475574052257792.0,1588513473910101.2,0.0
DNK,6440987970764800.0,1853026796547263.5,0.0
DOM,7676618386440192.0,1071485603182119.4,0.0
DZA,5367567195570176.0,1493840902523870.5,0.0
ECU,3664747148869632.0,152994518529525.97,0.0
EGY,9203551200870400.0,2603011242986441.0,0.0
ERI,3457548799705088.0,951138563978191.2,0.0
ESH,3416004923228160.0,1270482325384564.0,0.0
ESP,6559865149325312.0,126934201637385.77,0.0
EST,4453044909506560.0,1768653053884447.5,0.0
ETH,4555013607129088.0,1400386669152097.8,0.0
FIN,9591800138301440.0,1197662696628009.8,0.0
FJI,2315385193889792.0,126351798650.21175,0.0
FLK,3663979691900928.0,952577197936335.4,0.0
FRA,1.2357729012154368e+16,2196144970449021.8,0.0
FRO,3138038397927424.0,1223624965282102.2,0.0
FSM,3718935677501440.0,25135117685070.895,0.0
GAB,4015549071753216.0,1213367338484886.8,0.0
GBR,1.3874304512950272e+16,958650300760529.0,0.0
GEO,0.0,0.0,0.0
GGY,5661338663649280.0,4042546072955562.5,0.0
GHA,9862157592166400.0,1779330110572683.2,0.0
GIB,0,0,0
GIN,4070651354677248.0,1466835848301475.0,0.0
GLP,2575596861259776.0,1657183846531072.0,0.0
GMB,3366111361892352.0,1962446875807429.0,0.0
GNB,3176543585042432.0,1945889441337029.0,0.0
GNQ,1945705547563008.0,35902772900020.33,0.0
GRC,5355708790865920.0,467719268772412.2,0.0
GRD,2786996762181632.0,1534787593786709.2,0.0
GRL,3499515193589760.0,506529046420284.0,0.0
GTM,3785586053742592.0,1809888292233595.8,0.0
GUF,3236693796716544.0,1317450559210961.5,0.0
GUM,2628315974205440.0,1521971433745066.8,0.0
GUY,2630631766884352.0,687142939127460.9,0.0
HKG,1.2060742761054208e+16,7172520682567387.0,0.0
HMD,0.0,0.0,0.0
HND,3945573585518592.0,1059180741701773.2,0.0
HRV,0.0,0.0,0.0
HTI,0.0,0.0,0.0
HUN,4088310649585664.0,1398836155224802.5,0.0
IDN,1.1698345231777792e+16,347292766397634.06,0.0
IMN,2694624900546560.0,1968512987125077.2,0.0
IND,1.2449371803090944e+16,1116222372696313.0,0.0
IOT,2331535344664576.0,47582353972746.445,0.0
IRL,4659283065044992.0,1718640739929292.8,0.0
IRN,9803180174999552.0,1318532997894902.2,0.0
IRQ,4589246107090944.0,821873674215653.6,0.0
ISL,3727339317886976.0,606168964153315.1,0.0
ISR,5097920558792704.0,1906815173614721.0,0.0
ITA,8599590752223232.0,984590621227697.5,0.0
