iso3,Max,Mean,Min
ABW,2622740301348864.0,2356533060960256.0,2075306722590720.0
AFG,6691261620682752.0,1542798021316342.5,0.0
AGO,5028672801079296.0,772473360903566.0,0.0
AIA,0.0,0.0,0.0
ALA,3183105758199808.0,1472641792260654.5,0.0
ALB,5324703421956096.0,2292917140415094.0,0.0
AND,0.0,0.0,0.0
ARE,6586896062873600.0,1373323804305902.2,0.0
ARG,8039579630174208.0,1329039666185816.0,0.0
ARM,1075106012987392.0,13783410422915.281,0.0
ASM,2333637731155968.0,52829806733022.49,0.0
ATA,3494690871574528.0,1334684654497535.0,0.0
ATF,4254403477372928.0,549881828135.9006,0.0
ATG,2945629231775744.0,516598119904987.44,0.0
AUS,9026248508440576.0,668836959790898.1,0.0
AUT,1.0425720652169216e+16,2417661667023257.5,0.0
AZE,8227208497725440.0,1437562618033769.8,0.0
BDI,2255292695838720.0,125294038657706.67,0.0
BEL,5631233090387968.0,456586466788213.6,0.0
BEN,4428388576002048.0,1489045230587685.8,0.0
BES,1825243526070272.0,9645353903143.084,0.0
BFA,3458438394806272.0,1382922890438842.2,0.0
BGD,9901922546876416.0,2486274162824829.5,0.0
BGR,1.287716020944896e+16,1312089592440817.5,0.0
BHR,1.0065204318568448e+16,5609046855210325.0,0.0
BHS,4586094674837504.0,698326282093150.9,0.0
BIH,1.1795925815001088e+16,2156075938073881.5,0.0
BLM,0,0,0
BLR,6441261238059008.0,2258006263340814.5,0.0
BLZ,0.0,0.0,0.0
BMU,0.0,0.0,0.0
BOL,6881697249361920.0,1204022457361221.2,0.0
BRA,8200165773017088.0,697960393132564.8,0.0
BRB,3242811440758784.0,1827653136941056.0,0.0
BRN,3917228948848640.0,1784195412854995.8,0.0
BTN,6095105664483328.0,2043766902315506.2,0.0
BVT,0,0,0
BWA,6862876702670848.0,1236886920116154.2,0.0
CAF,4521588561018880.0,1047590592729687.5,0.0
CAN,1.0107975750385664e+16,706571388628273.9,0.0
CCK,1822789220696064.0,1671669051555840.0,1520548882415616.0
CHE,5355934276648960.0,2024376507717482.2,0.0
CHL,5624430935932928.0,85300913837989.48,0.0
CHN,3.4662572217073664e+16,1244545408057731.5,0.0
CIV,3953650808389632.0,1706597911084501.5,0.0
CMR,4486800668098560.0,481840217473518.5,0.0
COD,5984183302225920.0,723254816236069.6,0.0
COG,3449380577214464.0,535956837576714.5,0.0
COK,2627735885185024.0,28784195677296.06,0.0
COL,5777979774861312.0,328605053268322.75,0.0
COM,2761891336159232.0,125540515279965.1,0.0
CPV,2895024048046080.0,559844688710860.8,0.0
CRI,4855288192565248.0,393729153346218.7,0.0
CUB,6262010777960448.0,1477330860604939.0,0.0
CUW,2969991360020480.0,1670801527814371.5,0.0
CXR,1807869578051584.0,1807869578051584.0,1807869578051584.0
CYM,3045708949094400.0,837434703085568.0,0.0
CYP,0.0,0.0,0.0
CZE,1.4622056171700224e+16,3596500876045599.5,0.0
DEU,1.0425720652169216e+16,2394215090443937.0,0.0
DJI,3029305126813696.0,1996710897650089.0,0.0
DMA,2204957826613248.0,1311014540804096.0,0.0
DNK,6349657638699008.0,1028580181347521.9,0.0
DOM,7546001988517888.0,1905189357438894.0,0.0
DZA,5668693258272768.0,1314833909572641.8,0.0
ECU,3862988612173824.0,164572794606959.94,0.0
EGY,4756887807459328.0,1909871371808495.0,0.0
ERI,4236913565237248.0,884990609754078.9,0.0
ESH,3551158417227776.0,178622008597819.34,0.0
ESP,1.1463445954166784e+16,439719691666678.9,0.0
EST,3824654150008832.0,897581830712621.1,0.0
ETH,1.2005569611169792e+16,995917858668668.4,0.0
FIN,3527623607058432.0,464326317591675.25,0.0
FJI,2905626174816256.0,1131616832667.7034,0.0
FLK,0.0,0.0,0.0
FRA,5899939666198528.0,466216223244288.0,0.0
FRO,3122264325226496.0,682696594423808.0,0.0
FSM,2692524393103360.0,31214366515073.902,0.0
GAB,4018180812963840.0,957323760166975.4,0.0
GBR,5483780420665344.0,293512198155676.44,0.0
GEO,4946519740383232.0,942096110859970.4,0.0
GGY,0.0,0.0,0.0
GHA,3403065528942592.0,1715791454672138.5,0.0
GIB,5725303611588608.0,5725303611588608.0,5725303611588608.0
GIN,7377701010669568.0,1278523893758834.0,0.0
GLP,2349042436669440.0,1265497062206902.8,0.0
GMB,2770005066252288.0,275257262756055.6,0.0
GNB,2829487142076416.0,393875378143232.0,0.0
GNQ,3291865335988224.0,159892068481179.03,0.0
GRC,5867447164862464.0,1046799061743793.4,0.0
GRD,0.0,0.0,0.0
GRL,3026612450754560.0,399333191699021.1,0.0
GTM,5173443800596480.0,545083226878407.1,0.0
GUF,2326687668764672.0,1034020039009377.0,0.0
