iso3,Max,Mean,Min
ABW,2275375962914816.0,2098124541657088.0,1788176616128512.0
AFG,4809941927854080.0,871646162533996.0,0.0
AGO,4467057240309760.0,755065107136000.6,0.0
AIA,0.0,0.0,0.0
ALA,3688251088961536.0,1556423968758897.8,0.0
ALB,6350739970457600.0,2490717869630983.5,0.0
AND,0.0,0.0,0.0
ARE,5452855582392320.0,1514036713943053.5,0.0
ARG,5698723669606400.0,1213801563685181.8,0.0
ARM,3349016318312448.0,1239410769488470.8,0.0
ASM,2096157043982336.0,53629048708390.87,0.0
ATA,3274428037201920.0,949579499605307.1,0.0
ATF,3580104617754624.0,2997704294234.911,0.0
ATG,0.0,0.0,0.0
AUS,1.0131186827395072e+16,662069000610032.5,0.0
AUT,1.4670268253339648e+16,1800954737243108.2,0.0
AZE,1.0913708393889792e+16,1426474675041172.0,0.0
BDI,2407370508468224.0,1466713180138725.2,0.0
BEL,8148027017527296.0,3395716333227213.0,0.0
BEN,3921526600499200.0,1530550108404537.2,0.0
BES,2119398185762816.0,11855830490197.984,0.0
BFA,3576573349330944.0,1515766451244601.0,0.0
BGD,1.7336004130111488e+16,2940431001416336.5,0.0
BGR,7369695191629824.0,1161369024846282.5,0.0
BHR,6371564119392256.0,3767773661145770.5,0.0
BHS,4102460150906880.0,652609333804449.1,0.0
BIH,4935215386460160.0,983971948200526.4,0.0
BLM,0,0,0
BLR,9078071583834112.0,2003285199739757.8,0.0
BLZ,0.0,0.0,0.0
BMU,0.0,0.0,0.0
BOL,6009620782907392.0,1289144365474833.5,0.0
BRA,9851860408074240.0,579001139641143.2,0.0
BRB,2295410374737920.0,1147705187368960.0,0.0
BRN,1439341251395584.0,130849204672325.81,0.0
BTN,3205494617407488.0,677330937798422.0,0.0
BVT,0,0,0
BWA,5685430208954368.0,1111823326921796.2,0.0
CAF,4131203682664448.0,1078634018652546.9,0.0
CAN,1.2446516723580928e+16,852914945160730.6,0.0
CCK,0,0,0
CHE,3918977268973568.0,1486618753597915.0,0.0
CHL,5498720464404480.0,80285110792009.47,0.0
CHN,2.669119237259264e+16,1341027765608633.2,0.0
CIV,4824745069510656.0,1904522017297731.8,0.0
CMR,4610460024307712.0,388739801962792.8,0.0
COD,5101360290725888.0,615908012688731.9,0.0
COG,5901368816566272.0,454388553801783.9,0.0
COK,2843557454938112.0,28998646303039.07,0.0
COL,5084822519152640.0,729636577089924.8,0.0
COM,0.0,0.0,0.0
CPV,3218613595013120.0,585723535443012.2,0.0
CRI,5267377956585472.0,109875589381588.61,0.0
CUB,6742022228541440.0,1522399075243744.8,0.0
CUW,2776929627275264.0,1579245023963818.8,0.0
CXR,2342627634577408.0,2310892121227264.0,2279156607877120.0
CYM,3187338716905472.0,805638696686933.4,0.0
CYP,0.0,0.0,0.0
CZE,1.4670268253339648e+16,1814889269898929.0,0.0
