iso3,Max,Mean,Min
ABW,2736742155157504.0,2456339276103680.0,2221179918090240.0
AFG,5234685202399232.0,641896941463081.6,0.0
AGO,5188863270060032.0,823611022767767.5,0.0
AIA,0.0,0.0,0.0
ALA,2630003896352768.0,674035069054390.9,0.0
ALB,3246601212526592.0,98381854925048.25,0.0
AND,2797031147962368.0,1900013336657920.0,0.0
ARE,2.028053707148493e+16,2634890738263966.5,0.0
ARG,9947846484688896.0,834937258176691.5,0.0
ARM,3905101034946560.0,714631925005186.2,0.0
ASM,3598480098459648.0,96868540790539.94,0.0
ATA,5246886130745344.0,2443971608298750.5,0.0
ATF,4065322105569280.0,4725063804571.442,0.0
ATG,0.0,0.0,0.0
AUS,9477030022217728.0,778948619250740.6,0.0
AUT,5534506668785664.0,148925988907690.66,0.0
AZE,9552526957346816.0,1953661659306861.8,0.0
BDI,0.0,0.0,0.0
BEL,8346376660320256.0,1109603074779680.4,0.0
BEN,3365469532717056.0,1457645424763122.2,0.0
BES,2978201995313152.0,19228490865736.168,0.0
BFA,2562275214884864.0,767005088077716.2,0.0
BGD,0.0,0.0,0.0
BGR,0.0,0.0,0.0
BHR,1.177850757513216e+16,5805529126753621.0,0.0
BHS,3764509038608384.0,530128342546607.56,0.0
BIH,0.0,0.0,0.0
BLM,0,0,0
BLR,4101998441922560.0,1144725995821423.0,0.0
BLZ,3125519105130496.0,1182671479094876.0,0.0
BMU,0.0,0.0,0.0
BOL,1.6094687714607104e+16,1261050627351205.0,0.0
BRA,1.0944772818599936e+16,582419899072188.1,0.0
BRB,0.0,0.0,0.0
BRN,0.0,0.0,0.0
BTN,0.0,0.0,0.0
BVT,0,0,0
BWA,7325643322687488.0,686305185021199.0,0.0
CAF,5887079997243392.0,847867487191570.0,0.0
CAN,1.4953901451116544e+16,345781906532131.7,0.0
CCK,0,0,0
CHE,5224689202888704.0,492161486174435.56,0.0
CHL,5811297446789120.0,138561348052842.22,0.0
CHN,1.6187439680847872e+16,752372744356566.9,0.0
CIV,4226358146236416.0,1099838493346709.6,0.0
CMR,4485056374505472.0,974350490925110.1,0.0
COD,4156893492674560.0,663295610629569.8,0.0
COG,3963307237048320.0,812561123271032.1,0.0
COK,3422603066736640.0,30084479009872.043,0.0
COL,7280162840248320.0,637826568536326.2,0.0
COM,0.0,0.0,0.0
CPV,2675000121229312.0,559982221616742.4,0.0
CRI,2700582557057024.0,8085576518134.803,0.0
CUB,4306579813826560.0,584690968285580.9,0.0
CUW,3081877405564928.0,1761655998382080.0,0.0
CXR,1883532808945664.0,1879406016462848.0,1875279223980032.0
CYM,0.0,0.0,0.0
CYP,0.0,0.0,0.0
CZE,6854812901572608.0,1350127596112572.2,0.0
DEU,8358308616339456.0,2680543090224500.0,0.0
DJI,0.0,0.0,0.0
DMA,0.0,0.0,0.0
DNK,6048001147535360.0,1279575289361186.8,0.0
DOM,5203050083909632.0,1703978454646398.5,0.0
DZA,9076143143518208.0,1388478532986233.8,0.0
ECU,4610210916204544.0,245159144140628.22,0.0
EGY,1.5349931795546112e+16,2150947404986197.8,0.0
ERI,0.0,0.0,0.0
ESH,3293503597576192.0,304400639059213.5,0.0
ESP,8954889237430272.0,440544374304658.4,0.0
EST,5831896109940736.0,956237908689785.0,0.0
ETH,7998941186490368.0,793995065828698.6,0.0
FIN,4395122980552704.0,423965654936823.8,0.0
FJI,5411875151937536.0,6754085494993.087,0.0
FLK,3911100835823616.0,1135477425419302.0,0.0
FRA,8157483998642176.0,692349654359104.2,0.0
FRO,1871452408119296.0,103969578228849.78,0.0
FSM,2910781209313280.0,23717892774951.93,0.0
GAB,3735997435084800.0,1308726520565836.2,0.0
GBR,1.6547769183371264e+16,591294111272826.5,0.0
GEO,7416779844354048.0,845451511610992.4,0.0
GGY,8160896350158848.0,5304277183845717.0,0.0
GHA,4547027652313088.0,1996364054889980.5,0.0
GIB,5010056802205696.0,5010056802205696.0,5010056802205696.0
GIN,1.1586528979451904e+16,949903082879599.2,0.0
GLP,0.0,0.0,0.0
GMB,5363863860019200.0,1829497949287975.5,0.0
GNB,6329560412979200.0,2241803930324677.0,0.0
GNQ,2976378244825088.0,213692880186717.2,0.0
GRC,7871522391719936.0,459880001470984.1,0.0
GRD,0.0,0.0,0.0
GRL,1851384576081920.0,7055197539990.665,0.0
GTM,5876299092459520.0,1532163873510848.5,0.0
GUF,3113417497903104.0,1154420980601323.5,0.0
GUM,0.0,0.0,0.0
GUY,6431459585818624.0,392875823416194.3,0.0
HKG,0.0,0.0,0.0
HMD,0.0,0.0,0.0
HND,4540523461214208.0,391494641754885.56,0.0
HRV,5332055869095936.0,353817491700486.3,0.0
HTI,4340178537676800.0,1807500506640232.2,0.0
HUN,1.2512095505481728e+16,2779723409122061.5,0.0
IDN,7653776676618240.0,304576192567560.06,0.0
IMN,7001717426094080.0,5211285862656683.0,0.0
IND,2.78300995878912e+16,1151650344595000.2,0.0
IOT,2358356073250816.0,285531819577135.75,0.0
IRL,1.0219931589148672e+16,1591650161875805.2,0.0
IRN,1.953437884560179e+16,1837043150072029.0,0.0
IRQ,1.312347121516544e+16,2567534743001121.5,0.0
ISL,1323072191725568.0,109102240179908.28,0.0
ISR,0.0,0.0,0.0
ITA,7613582225178624.0,411551074183034.2,0.0
JAM,3744011038752768.0,710468913918927.2,0.0
JEY,8160896350158848.0,6066224335858347.0,0.0
JOR,0.0,0.0,0.0
JPN,1.0020691277512704e+16,77815834601253.78,0.0
KAZ,1.2422292034289664e+16,697003116026694.2,0.0
KEN,5472943144435712.0,1192389448791807.5,0.0
KGZ,5218313860808704.0,926805789842921.5,0.0
KHM,6223784495284224.0,2324052025669297.0,0.0
KIR,2192469403893760.0,720630107059.6733,0.0
KNA,0.0,0.0,0.0
KOR,4.117204183076045e+16,2880011552604035.0,0.0
