iso3,Max,Mean,Min
ABW,0,0,0
AFG,4811480599887872.0,1340655084662987.2,0.0
AGO,4391757873676288.0,1243262246340479.8,0.0
AIA,2950143779274752.0,1797223099778844.5,0.0
ALA,6244930766766080.0,1932664110521457.8,0.0
ALB,0.0,0.0,0.0
AND,0.0,0.0,0.0
ARE,8131689498804224.0,1825904834916278.5,0.0
ARG,9329416291221504.0,841727858081294.4,0.0
ARM,0.0,0.0,0.0
ASM,2112932515151872.0,80512443379416.4,0.0
ATA,3117658241236992.0,183082217663122.25,0.0
ATF,2366771793231872.0,346719727712.0441,0.0
ATG,2861374321459200.0,965283716005888.0,0.0
AUS,8890398155997184.0,753841823363548.8,0.0
AUT,6500435686850560.0,1179331008971481.8,0.0
AZE,0.0,0.0,0.0
BDI,0.0,0.0,0.0
BEL,1.6763969247117312e+16,6532200506641613.0,0.0
BEN,3131943034028032.0,75920819706378.6,0.0
BES,4282194063261696.0,48899064804543.64,0.0
BFA,4562981308334080.0,1437263933293983.5,0.0
BGD,6440691618021376.0,1904958999525006.0,0.0
BGR,8065135759327232.0,2502395322091609.0,0.0
BHR,0.0,0.0,0.0
BHS,4312751681830912.0,356177389874825.75,0.0
BIH,0.0,0.0,0.0
BLM,3097774421704704.0,3097774421704704.0,3097774421704704.0
BLR,1.1693713109549056e+16,2057036689070206.5,0.0
BLZ,3064426953441280.0,1595885563102673.5,0.0
BMU,3357681414832128.0,2481317295947776.0,0.0
BOL,8269850006781952.0,862156396289501.9,0.0
BRA,1.1029684322041856e+16,639040265377788.5,0.0
BRB,2425126977011712.0,1716001838202880.0,0.0
BRN,3332151055482880.0,1651355265531904.0,0.0
BTN,5894666520100864.0,2104041558618545.8,0.0
BVT,2567622449168384.0,2567622449168384.0,2567622449168384.0
BWA,4628763564310528.0,1591773630178531.2,0.0
CAF,4221741593264128.0,1022721617042510.9,0.0
CAN,7111509138210816.0,1524839034837969.8,0.0
CCK,1943591349911552.0,1934150676250624.0,1924710002589696.0
CHE,7143577511526400.0,2537784673434106.0,0.0
CHL,1.1631766796238848e+16,105169215168803.75,0.0
CHN,2.5465380789026816e+16,1247134072181468.5,0.0
CIV,3522085783601152.0,1555161364862316.8,0.0
CMR,3916823879745536.0,913629484839113.2,0.0
