HASC_1,Max,Mean,Min
AU.AS,0.0,0.0,0.0
AU.AC,0.0005316383903846145,4.0239120030564087e-05,0.0
AU.CR,0.09523051977157593,5.78594571403014e-05,0.0
AU.JB,0.9103904962539673,0.16014868584280903,2.3209654642641908e-08
AU.NS,0.5711474418640137,-0.047043242560903385,-217.38914489746094
AU.NT,0.38333404064178467,0.0019828095433243337,0.0
AU.QL,0.41700005531311035,0.004179634248717128,0.0
AU.SA,0.17607679963111877,0.00015232821635781656,0.0
AU.TS,0.23538996279239655,-0.008711425721662577,-217.34617614746094
AU.VI,0.007996968924999237,-0.18027022330510817,-217.38914489746094
AU.WA,0.6695333123207092,0.005361638708554247,0.0
