HASC_1,Max,Mean,Min
AU.AS,0.0,0.0,0.0
AU.AC,0.0,0.0,0.0
AU.CR,0.03038238361477852,7.878008982592564e-06,0.0
AU.JB,0.0008103788131847978,0.00013506313553079963,0.0
AU.NS,0.26869481801986694,4.742080641594e-05,0.0
AU.NT,0.09007128328084946,9.111783559502978e-05,0.0
AU.QL,0.10338757187128067,3.1069389436127494e-05,0.0
AU.SA,0.15880952775478363,0.0002879715382171042,0.0
AU.TS,0.07693296670913696,4.9749656864599654e-05,0.0
AU.VI,0.27042916417121887,0.00019440640793261731,0.0
AU.WA,0.12928259372711182,0.00014032946248259065,0.0
