HASC_1,Max,Mean,Min
AU.AS,0.00021276595361996442,7.598784057855872e-06,0.0
AU.AC,1.48532235622406,0.5453517678238097,0.0
AU.CR,0.7773429155349731,0.0007934828530025479,0.0
AU.JB,0.15821276605129242,0.1256811066220204,0.060959216207265854
AU.NS,8.43626880645752,0.4239622563170955,0.0
AU.NT,5.286648273468018,0.28900958776091734,0.0
AU.QL,6.1214599609375,0.20005866939726422,0.0
AU.SA,3.1417713165283203,0.11529780234217868,0.0
AU.TS,0.10449355840682983,3.144922531143828e-05,0.0
AU.VI,1.068851113319397,0.06256070804984325,0.0
AU.WA,1.7452846765518188,0.00654571052810763,0.0
