HASC_1,Max,Mean,Min
AL.BE,0.25696831941604614,0.009753612987034492,0.0
AL.DB,0.650506317615509,0.09779146579101161,0.0
AL.DU,0.0,0.0,0.0
AL.EB,0.3214794099330902,0.01830410107199896,0.0
AL.FI,0.0,0.0,0.0
AL.GK,0.16162504255771637,0.006471009579652471,0.0
AL.KE,0.8052147030830383,0.11238400432557683,0.0
AL.KK,0.1892250031232834,0.03177328410674818,0.0
AL.LZ,0.10272540897130966,0.005831237997190328,0.0
AL.SD,0.04941343143582344,0.0036338575663830853,0.0
AL.TI,0.12428862601518631,0.0023016412225034502,0.0
AL.VR,2.0595211026375182e-05,1.7020835558987753e-07,0.0
