HASC_1,Max,Mean,Min
AL.BE,0.03339734300971031,0.002627100288947304,0.0
AL.DB,0.09799269586801529,0.0022463610139203368,0.0
AL.DU,0.013443340547382832,0.0025652283014399777,0.0
AL.EB,0.013052116148173809,0.0013712199499877897,0.0
AL.FI,0.05036221817135811,0.005758142773109804,0.0
AL.GK,0.09183989465236664,0.0055879150537394805,0.0
AL.KE,0.03142562881112099,0.0017347851108669684,0.0
AL.KK,0.01167659554630518,0.0006805161803505918,0.0
AL.LZ,0.00726470910012722,0.00046552040068490895,0.0
AL.SD,0.00432204594835639,0.00015638758292880084,0.0
AL.TI,0.013443340547382832,0.0028676827417813103,0.0
AL.VR,0.05036221817135811,0.000871322299246443,0.0
