HASC_1,Max,Mean,Min
AL.BE,0.0,0.0,0.0
AL.DB,0.03867332264780998,0.0010667209927406576,0.0
AL.DU,0.005269156768918037,0.0001756385589639346,0.0
AL.EB,0.0,0.0,0.0
AL.FI,0.0010538313072174788,1.881841620031212e-05,0.0
AL.GK,0.008780489675700665,0.00023769197933789756,0.0
AL.KE,0.04650099575519562,0.0010479379641103812,0.0
AL.KK,0.039604585617780685,0.0011218286458586837,0.0
AL.LZ,0.0010538313072174788,4.215325228869915e-05,0.0
AL.SD,0.0,0.0,0.0
AL.TI,0.005269156768918037,0.00011709237178028734,0.0
AL.VR,0.004215325228869915,7.271026799932492e-05,0.0
