iso3,Max,Mean,Min
ABW,3162387909705728.0,3063035384037376.0,2963682858369024.0
AFG,5992854841196544.0,1100077145986327.0,0.0
AGO,3343364409786368.0,1319925485011540.8,0.0
AIA,2703795192594432.0,1704328773267911.0,0.0
ALA,5136597276164096.0,1885316383593813.2,0.0
ALB,4150400844300288.0,483642228753712.44,0.0
AND,3879307608850432.0,2577476625279658.5,0.0
ARE,6825271579639808.0,1918929530150546.8,0.0
ARG,8112804527603712.0,899231202445255.2,0.0
ARM,3577802783719424.0,391594567484881.44,0.0
ASM,2313617009541120.0,87105963983016.05,0.0
ATA,2550957439188992.0,166711360275664.0,0.0
ATF,2711773094346752.0,5354359374984.671,0.0
ATG,3075929681166336.0,950365960798208.0,0.0
AUS,9583948938084352.0,806849820195969.2,0.0
AUT,7000025208979456.0,1088334970892514.4,0.0
AZE,5856059059077120.0,2050905570438323.5,0.0
BDI,2870738423906304.0,1271493546090014.0,0.0
BEL,1.0416908453019648e+16,3672146897692262.5,0.0
BEN,4964210710675456.0,1649949934503977.2,0.0
BES,3343197174497280.0,40775668497874.51,0.0
BFA,6522539199168512.0,747085156822325.4,0.0
BGD,7435567641919488.0,1996855485338590.0,0.0
BGR,6271862896066560.0,2760978478902060.0,0.0
BHR,1.1284971809406976e+16,4304400581585082.0,0.0
BHS,3677299459227648.0,168522790630069.84,0.0
BIH,5298636191694848.0,930571411284842.9,0.0
BLM,2762986552819712.0,2762986552819712.0,2762986552819712.0
BLR,5525011569836032.0,2127546782042467.0,0.0
BLZ,3509087601950720.0,1929518233729582.5,0.0
BMU,2949289349218304.0,2036278086336512.0,0.0
BOL,4159318538584064.0,1133093093680322.8,0.0
BRA,1.6342625439186944e+16,780907556197812.1,0.0
BRB,2422369876443136.0,1669941635842048.0,0.0
BRN,4105444616306688.0,2049438707229218.2,0.0
BTN,4785359682535424.0,2173650859149040.5,0.0
BVT,2422512415670272.0,2422512415670272.0,2422512415670272.0
BWA,4921794150531072.0,1648282724033712.8,0.0
CAF,3532674757033984.0,750620486569045.9,0.0
CAN,1.1112968032878592e+16,1710289179824295.8,0.0
CCK,2342453956837376.0,2216217888686080.0,2089981820534784.0
CHE,8021510165889024.0,2313410520469025.0,0.0
CHL,1.9051353938591744e+16,134147993274511.19,0.0
CHN,4.269052322329395e+16,1738957323332476.5,0.0
CIV,6489379367288832.0,1833020858977484.8,0.0
CMR,4156346421215232.0,1050647689309692.9,0.0
COD,6430640857677824.0,855694364277768.5,0.0
COG,3720753522409472.0,1021610429799361.6,0.0
COK,2623604663517184.0,21168194437049.074,0.0
COL,7276001016938496.0,381059632517923.7,0.0
COM,2762113332281344.0,924039891408837.5,0.0
CPV,3704581091491840.0,414853588927202.0,0.0
CRI,3989278635851776.0,651571996865571.1,0.0
CUB,7350058601152512.0,616259826653513.5,0.0
CUW,2666767742664704.0,1627158858898545.8,0.0
CXR,2122390972661760.0,2036718387593216.0,1951045802524672.0
CYM,2418868941225984.0,333083451378892.8,0.0
CYP,4855093308424192.0,3573157083130538.5,0.0
CZE,6825704834465792.0,2819041443405174.0,0.0
