iso3,Max,Mean,Min
ABW,2485311548424192.0,2222432135938048.0,1978761360703488.0
AFG,5073222886227968.0,2022102957972102.0,0.0
AGO,2.194729361997824e+16,2594442968317580.5,0.0
AIA,3168353887715328.0,1697012594740793.0,0.0
ALA,6055997839769600.0,2536709207307059.0,0.0
ALB,5170127548973056.0,2462578988588426.0,0.0
AND,0.0,0.0,0.0
ARE,5061883098824704.0,182691019285665.0,0.0
ARG,1.2534610797789184e+16,986549731350777.2,0.0
ARM,5839201849311232.0,1963564268226639.8,0.0
ASM,2410381817413632.0,80672095746499.61,0.0
ATA,1015146189160448.0,110525439245.21786,0.0
ATF,2521721059934208.0,2599519161309.392,0.0
ATG,2767580288778240.0,752869246500864.0,0.0
AUS,1.5058925212663808e+16,713918269630696.1,0.0
AUT,5746133666103296.0,2224296848449976.5,0.0
AZE,8957118862327808.0,1562778372175270.8,0.0
BDI,7252438289481728.0,2638969885716935.0,0.0
BEL,8957282071085056.0,2948999780761600.0,0.0
BEN,4115876554997760.0,1706010501765665.2,0.0
BES,3298221619150848.0,27328199691805.203,0.0
BFA,4491216162914304.0,1569364537110652.0,0.0
BGD,7744490680877056.0,2193780476003373.2,0.0
BGR,6932108891127808.0,319704578750045.56,0.0
BHR,5211567004057600.0,3233400630542336.0,0.0
BHS,6235618740797440.0,691926285272860.5,0.0
BIH,5798599912849408.0,2306033107218994.0,0.0
BLM,2710538559684608.0,2710538559684608.0,2710538559684608.0
BLR,6589671685488640.0,2819224683130388.5,0.0
BLZ,4779696768155648.0,1703512832182510.2,0.0
BMU,3921565523640320.0,2355538395747669.5,0.0
BOL,6200124594192384.0,1150088098180378.0,0.0
BRA,7989064909193216.0,909083908000251.5,0.0
BRB,2370908920479744.0,1723864178491392.0,0.0
BRN,4350320566075392.0,2215376522488490.8,0.0
BTN,5651786656382976.0,2819848494071028.0,0.0
BVT,998226635259904.0,998226635259904.0,998226635259904.0
BWA,4624441753468928.0,1501873056233615.0,0.0
CAF,3921339769421824.0,1118551800876466.0,0.0
CAN,1.201389325778944e+16,2247448942389259.8,0.0
CCK,2346885289345024.0,2297195470520320.0,2247505651695616.0
CHE,5386626112946176.0,2381544752382527.0,0.0
CHL,1.2534610797789184e+16,117074362970594.9,0.0
CHN,5.935692477208986e+16,1802346563298799.5,0.0
CIV,3786387333578752.0,1893754811652544.5,0.0
CMR,5166128934420480.0,1000085398592655.0,0.0
COD,3.5053916752183296e+16,2233115785376760.2,0.0
COG,8733725802102784.0,1321776410249382.0,0.0
COK,2441363027132416.0,26628932393537.414,0.0
COL,6074838787555328.0,792523904374245.1,0.0
COM,2298402356330496.0,757536513438316.6,0.0
CPV,3425337887162368.0,656290296627200.0,0.0
CRI,4820184351113216.0,569530498156934.5,0.0
CUB,5993981196369920.0,1337674516156589.8,0.0
CUW,2958430113366016.0,1009945748806041.6,0.0
