iso3,Max,Mean,Min
ABW,4075028463222784.0,3280303955116032.0,2320571903770624.0
AFG,4931485744234496.0,1047607551373165.5,0.0
AGO,4223514609451008.0,1079004687753883.6,0.0
AIA,0.0,0.0,0.0
ALA,4454487750082560.0,2252984532691991.0,0.0
ALB,5162787449864192.0,2546637605477770.0,0.0
AND,3301176019779584.0,1493787735315797.2,0.0
ARE,8848441694224384.0,2213768406628319.5,0.0
ARG,1.3709909270986752e+16,1331797096737656.0,0.0
ARM,6370074839482368.0,1998621423697920.0,0.0
ASM,2625635914612736.0,45973834312477.64,0.0
ATA,4894771826917376.0,2318985009921916.5,0.0
ATF,3742014415831040.0,6410340714159.088,0.0
ATG,0.0,0.0,0.0
AUS,8534386169348096.0,847109242631813.8,0.0
AUT,9916292433707008.0,2750673972701957.0,0.0
AZE,9782882159558656.0,2446110380127391.5,0.0
BDI,2364742421184512.0,1307275794142549.2,0.0
BEL,1.1364582249463808e+16,3713108774907388.0,0.0
BEN,4247459857432576.0,1806832150859073.2,0.0
BES,2283781213913088.0,11895704937886.291,0.0
BFA,3474306151481344.0,1271776961745333.8,0.0
BGD,0.0,0.0,0.0
BGR,7765058742386688.0,2426351270911478.5,0.0
BHR,1.047294489133056e+16,5312136705561941.0,0.0
BHS,4031049340289024.0,606402314485398.5,0.0
BIH,6535085335511040.0,2570882234604122.5,0.0
BLM,0,0,0
BLR,1.504314442907648e+16,2954736114641006.5,0.0
BLZ,0.0,0.0,0.0
BMU,0.0,0.0,0.0
BOL,4714370852454400.0,1448387659061667.2,0.0
BRA,7824155344896000.0,756431079840244.4,0.0
BRB,0.0,0.0,0.0
BRN,0.0,0.0,0.0
BTN,0.0,0.0,0.0
BVT,3890103546019840.0,3890103546019840.0,3890103546019840.0
BWA,4229747412303872.0,1165643380087661.8,0.0
CAF,8599904821706752.0,1302610106669829.8,0.0
CAN,8.68494957650903e+16,894420744540638.1,0.0
CCK,2015843303030784.0,1983707619524608.0,1951571936018432.0
CHE,6441053469016064.0,2075510913488456.0,0.0
CHL,6750447343763456.0,140257758126022.34,0.0
CHN,4.006328743336346e+16,1202898987713179.8,0.0
CIV,4276806026788864.0,1617563660127465.2,0.0
CMR,5046816890421248.0,837505285150401.1,0.0
COD,5336254199627776.0,1117139995256718.8,0.0
COG,3740892624060416.0,573830592969821.4,0.0
COK,2577283441229824.0,27698632925365.062,0.0
COL,4660569944621056.0,681658660842811.1,0.0
COM,0.0,0.0,0.0
CPV,2479455628951552.0,496958888214528.0,0.0
CRI,1239227853438976.0,3710263034248.431,0.0
CUB,3992887213686784.0,849813421398328.1,0.0
CUW,3645461671968768.0,2010796880501873.8,0.0
CXR,2031826486951936.0,2010577807343616.0,1989329127735296.0
CYM,0.0,0.0,0.0
CYP,0.0,0.0,0.0
CZE,1.809749109427405e+16,6155659165564074.0,0.0
DEU,1.968381364273152e+16,5416225356690113.0,0.0
DJI,0.0,0.0,0.0
DMA,0.0,0.0,0.0
DNK,2.399201158548685e+16,2712824362257462.5,0.0
DOM,4865814083665920.0,1959220580331147.8,0.0
DZA,1.4258612817887232e+16,1386058559355636.0,0.0
ECU,4207716645994496.0,310502783467856.25,0.0
EGY,7169754800324608.0,1949081574390043.2,0.0
ERI,0.0,0.0,0.0
ESH,2977484467339264.0,68890146977702.95,0.0
ESP,1.433616596860928e+16,554459082186283.3,0.0
EST,6625244752117760.0,2451392114926450.0,0.0
ETH,7957648297164800.0,759234835148746.4,0.0
FIN,1.0725275293712384e+16,1799567959669628.2,0.0
FJI,4105870354939904.0,6639759915761.462,0.0
FLK,3919409718493184.0,1734167570153472.0,0.0
FRA,1.0378298844512256e+16,932827725629903.2,0.0
FRO,1357708015960064.0,603731996652339.2,0.0
FSM,2457238836871168.0,30790660729867.746,0.0
GAB,3636335134900224.0,1392209351776246.2,0.0
GBR,7884982282354688.0,554469760315849.75,0.0
GEO,7251357568335872.0,1476909046713437.8,0.0
GGY,5625716204896256.0,3616929533132800.0,0.0
GHA,4399397815189504.0,1967131546319426.8,0.0
GIB,2849237817622528.0,2849237817622528.0,2849237817622528.0
GIN,4295508193443840.0,411552215507672.7,0.0
GLP,0.0,0.0,0.0
GMB,5651395277488128.0,2435010358900599.5,0.0
GNB,6014178280079360.0,2313269454193352.5,0.0
GNQ,2949244252061696.0,267646758567439.5,0.0
GRC,9908096562364416.0,1273010111515948.2,0.0
GRD,0.0,0.0,0.0
GRL,2096961679261696.0,53859360310079.02,0.0
GTM,6860333545160704.0,1723019383078447.2,0.0
GUF,2455826866372608.0,1221102172681078.8,0.0
GUM,2138829691551744.0,1309381715034112.0,0.0
GUY,0.0,0.0,0.0
HKG,0.0,0.0,0.0
HMD,3495097551290368.0,1696866550939648.0,0.0
HND,4149154766913536.0,70092777914931.34,0.0
HRV,7108940747767808.0,1796640308508171.5,0.0
HTI,4730298738671616.0,2152426209619816.2,0.0
HUN,9858328628822016.0,3062533224908732.5,0.0
IDN,7187824801480704.0,504833981253619.4,0.0
IMN,4055213631602688.0,3094921937070762.5,0.0
IND,1.7387319325622272e+16,1119689263008576.9,0.0
IOT,2180620125995008.0,362201459545429.3,0.0
IRL,4180019207208960.0,1484859109132745.8,0.0
IRN,3.133804848663757e+16,1856566202769177.8,0.0
IRQ,1.2051639577870336e+16,2455641283642489.5,0.0
ISL,1663934083891200.0,188073411161960.28,0.0
ISR,0.0,0.0,0.0
ITA,9209018694238208.0,1075448008823756.5,0.0
JAM,3855693341786112.0,1284394825925672.0,0.0
JEY,8445682746654720.0,5238791683265877.0,0.0
JOR,0.0,0.0,0.0
JPN,1.8943870234525696e+16,275092698429047.22,0.0
KAZ,1.7447503628599296e+16,1260232193041047.2,0.0
KEN,5223634251546624.0,1061928162391511.4,0.0
KGZ,1.6743878463848448e+16,1625085226496650.8,0.0
KHM,6150504837021696.0,2182103160815020.2,0.0
KIR,2758783122014208.0,692191036987.5176,0.0
KNA,0.0,0.0,0.0
KOR,2.0388602743619584e+16,2661457017709756.5,0.0
KWT,1.3995498826366976e+16,5118441742097782.0,0.0
LAO,7365067364368384.0,1214048729112737.8,0.0
LBN,0.0,0.0,0.0
LBR,0.0,0.0,0.0
LBY,3811568458399744.0,1488449860593986.5,0.0
LCA,0.0,0.0,0.0
LIE,5614636263014400.0,3314105347735552.0,0.0
LKA,3499715178004480.0,1512099609581592.0,0.0
LSO,5016143844605952.0,2575413742793887.5,0.0
LTU,1.304961925251072e+16,2448089056242062.0,0.0
LUX,1.0111737067995136e+16,5120750752733594.0,0.0
LVA,1.2316503768563712e+16,2318458984451237.0,0.0
MAC,0,0,0
MAF,0,0,0
MAR,5662855860846592.0,961411223674380.2,0.0
MCO,0,0,0
MDA,0.0,0.0,0.0
MDG,4373409504952320.0,655464976050402.6,0.0
MDV,3514998013820928.0,827656714409301.4,0.0
MEX,8863206181175296.0,750800935821519.4,0.0
MHL,2876624676585472.0,67744308523523.56,0.0
MKD,6828316174581760.0,2570920443985140.0,0.0
MLI,4683927587389440.0,923093763305239.1,0.0
MLT,0.0,0.0,0.0
MMR,6752478326423552.0,1212402916413830.0,0.0
MNE,5555441949999104.0,2571386984275058.0,0.0
MNG,6161807043461120.0,1120473223804955.2,0.0
MNP,3054018368634880.0,251033449848124.06,0.0
MOZ,5209268122812416.0,1047610167975153.9,0.0
MRT,3770647620616192.0,206563436580208.78,0.0
MSR,0,0,0
MTQ,0,0,0
MUS,3134674096357376.0,38958069245101.19,0.0
MWI,3621143298703360.0,1159293270678381.8,0.0
