iso3,Max,Mean,Min
ABW,0,0,0
AFG,5957072931782656.0,1319341879665635.2,0.0
AGO,3921153743650816.0,1310821119071569.5,0.0
AIA,2690430864982016.0,1649981718586254.2,0.0
ALA,8160832999391232.0,1271302094306235.8,0.0
ALB,0.0,0.0,0.0
AND,797820307111936.0,432076560706218.7,0.0
ARE,3991374311456768.0,845971003327302.2,0.0
ARG,6874593373454336.0,1106317640890780.8,0.0
ARM,0.0,0.0,0.0
ASM,2402245807177728.0,93326906118501.1,0.0
ATA,3641319712882688.0,1257414833417547.5,0.0
ATF,3788990083760128.0,1809903827389.601,0.0
ATG,2889561118081024.0,1025655168827392.0,0.0
AUS,7916049391419392.0,897345269390672.8,0.0
AUT,5437634218295296.0,1070404479665060.4,0.0
AZE,0.0,0.0,0.0
BDI,0.0,0.0,0.0
BEL,2.439345788367667e+16,8259030732505088.0,0.0
BEN,4224147848691712.0,131104156102405.22,0.0
BES,2796386902867968.0,28129610464287.03,0.0
BFA,4515261537320960.0,1397256901122951.8,0.0
BGD,1.7850795688984576e+16,3360166607802721.5,0.0
BGR,4585675378655232.0,2139878210593800.5,0.0
BHR,0.0,0.0,0.0
BHS,4214862934704128.0,263735729237236.34,0.0
BIH,0.0,0.0,0.0
BLM,2613168966729728.0,2613168966729728.0,2613168966729728.0
BLR,1.0042071624712192e+16,2818521849651448.0,0.0
BLZ,3568203263377408.0,1545651958102574.5,0.0
BMU,3277071589572608.0,2340861866147840.0,0.0
BOL,4945524918583296.0,825389719350179.4,0.0
BRA,1.071893914320896e+16,818851404551503.2,0.0
BRB,2455848878080000.0,1752480874496000.0,0.0
BRN,2847061879816192.0,1449955220643293.8,0.0
BTN,4873327592079360.0,2300488176519460.5,0.0
BVT,2900389804376064.0,2900389804376064.0,2900389804376064.0
BWA,4736592476372992.0,1731262870034394.2,0.0
CAF,4458065189404672.0,1038590683345137.9,0.0
CAN,2.205194908807987e+16,898045558600042.8,0.0
CCK,2150781377576960.0,2116131460481024.0,2081481543385088.0
CHE,1.0879589173690368e+16,2955107433419830.0,0.0
CHL,8193324426985472.0,196035399079227.1,0.0
CHN,5.280747330784461e+16,1779244152530216.2,0.0
CIV,3770573800865792.0,1699232771958917.2,0.0
CMR,4419781998411776.0,1166524700267188.2,0.0
COD,7775221171879936.0,993462600858714.6,0.0
COG,3690889541058560.0,925723947027127.0,0.0
COK,2813830375669760.0,29024457421274.74,0.0
COL,9556111107555328.0,621274068107200.2,0.0
COM,2438490499317760.0,908784643087681.9,0.0
CPV,1904077516570624.0,39674517662611.06,0.0
CRI,3083942747963392.0,576540250246296.2,0.0
CUB,7388944698179584.0,1407295891679537.5,0.0
CUW,0.0,0.0,0.0
CXR,0,0,0
CYM,2473752180817920.0,642542738254506.6,0.0
CYP,4320121845710848.0,3083467158629034.5,0.0
CZE,7013011579469824.0,449912512188959.7,0.0
DEU,3.2088112985276416e+16,5091833590299702.0,0.0
DJI,3274612720795648.0,2176301737705472.0,0.0
