iso3,Max,Mean,Min
ABW,3119474207096832.0,2915162344390656.0,2704241869193216.0
AFG,5100012744736768.0,1118011299368350.0,0.0
AGO,4140351426134016.0,1314950533534608.2,0.0
AIA,2576014278393856.0,1542028565646905.0,0.0
ALA,6829826392457216.0,2454996225662794.0,0.0
ALB,5388405840019456.0,2791126066084627.5,0.0
AND,5858841661014016.0,3946701372347733.5,0.0
ARE,1.385286403620864e+16,2519693002794494.5,0.0
ARG,1.0052105742057472e+16,916209755928319.6,0.0
ARM,6289953835188224.0,1965656875126305.2,0.0
ASM,2444673104740352.0,98173877891555.12,0.0
ATA,2761737254207488.0,79712377650723.39,0.0
ATF,2434283310415872.0,4460639344333.686,0.0
ATG,2910358423470080.0,904217636110336.0,0.0
AUS,7472395912740864.0,768224124255336.6,0.0
AUT,7005356337135616.0,2251988490754224.0,0.0
AZE,7397920642957312.0,2783618674959610.5,0.0
BDI,2837223183482880.0,1556020795481201.8,0.0
BEL,8014312337571840.0,340555256852935.1,0.0
BEN,4126837848408064.0,1829868204377324.2,0.0
BES,3073718309879808.0,37818860322785.03,0.0
BFA,4189398342041600.0,1440942745418351.2,0.0
BGD,0.0,0.0,0.0
BGR,8142540196806656.0,2929490636631119.0,0.0
BHR,6028073036152832.0,3478123885275818.5,0.0
BHS,4294662353321984.0,660868976526334.8,0.0
BIH,5479223997235200.0,2397121978302464.0,0.0
BLM,2106698906992640.0,2106698906992640.0,2106698906992640.0
BLR,6891921419010048.0,2036666782932386.8,0.0
BLZ,4256316616867840.0,1832041043912890.2,0.0
BMU,3491055181758464.0,2437740624871424.0,0.0
BOL,5074559694798848.0,1231422519992252.2,0.0
BRA,9353789156884480.0,779368230169656.1,0.0
BRB,3590823782383616.0,2239876514709504.0,0.0
BRN,6193483501010944.0,2207755698053666.2,0.0
BTN,1646220296585216.0,71328002907877.52,0.0
BVT,2581300309393408.0,2581300309393408.0,2581300309393408.0
BWA,5328280055971840.0,919181931377218.8,0.0
CAF,5249969380392960.0,726568473357528.4,0.0
CAN,1.420035373400064e+16,1853679951001163.5,0.0
CCK,0,0,0
CHE,0.0,0.0,0.0
CHL,1.2509439068209152e+16,115992919200411.5,0.0
CHN,2.710636323877683e+16,1953844069991032.0,0.0
CIV,4274852890411008.0,707152959567093.0,0.0
CMR,5614387154911232.0,1085917203817788.8,0.0
COD,7349994713513984.0,946613879057216.9,0.0
COG,3670064586817536.0,1124416884529263.8,0.0
COK,2517118734041088.0,24502112986733.477,0.0
COL,7116766715052032.0,647860240670858.5,0.0
COM,2268945054695424.0,818571570068099.6,0.0
CPV,3310075192016896.0,640786788970222.9,0.0
CRI,3808606004707328.0,585137493868918.9,0.0
CUB,4655944801714176.0,826764521596271.1,0.0
CUW,3321197278265344.0,2045574841310321.8,0.0
CXR,1709151902236672.0,1699806456053760.0,1690461009870848.0
CYM,0.0,0.0,0.0
CYP,4756860963913728.0,3207575294181376.0,0.0
CZE,8244745922936832.0,3329040119506917.5,0.0
DEU,9808951537303552.0,3754592661998969.5,0.0
DJI,0.0,0.0,0.0
DMA,3190576853811200.0,2027613660905472.0,0.0
DNK,1.040462269906944e+16,1888169429592257.8,0.0
DOM,4171599460696064.0,1928278754364323.0,0.0
DZA,6452612836622336.0,1819836659359552.2,0.0
ECU,5551083095064576.0,167688199984043.78,0.0
EGY,1.0505422360281088e+16,2568543912029798.0,0.0
ERI,5445092965875712.0,895648772424179.0,0.0
ESH,3932324416716800.0,1116202637289976.9,0.0
ESP,9554201994592256.0,750405419602571.4,0.0
EST,5950268629843968.0,2782106901649817.5,0.0
ETH,1.1052192098156544e+16,1302554981058852.5,0.0
FIN,6641281623130112.0,2425232706385334.5,0.0
FJI,4766128429596672.0,5668658460977.667,0.0
FLK,2568048724672512.0,973150447998409.5,0.0
FRA,1.2947228305915904e+16,1927529304947606.5,0.0
FRO,3366221688864768.0,1563704330326601.2,0.0
FSM,2910550354821120.0,35924672402830.195,0.0
GAB,4015985010933760.0,1463058138856867.0,0.0
GBR,1.2947139185344512e+16,1378542212804889.8,0.0
GEO,6568739625500672.0,2062325910160408.2,0.0
GGY,6971715468918784.0,5061340948682069.0,0.0
GHA,4387198497456128.0,1904713797963064.8,0.0
GIB,5405853607788544.0,5405853607788544.0,5405853607788544.0
GIN,6597229217316864.0,1679052469775349.8,0.0
GLP,2738974732845056.0,1895140125835264.0,0.0
GMB,3376766370447360.0,1670020577805548.2,0.0
GNB,3728188379234304.0,2017912395782301.5,0.0
GNQ,3294609820090368.0,269429205074912.97,0.0
GRC,6472274660032512.0,1576648281395339.2,0.0
GRD,3648941937655808.0,1879641658053973.2,0.0
GRL,4589076992753664.0,773083630132011.0,0.0
GTM,4291339122376704.0,1858262831550116.0,0.0
GUF,0.0,0.0,0.0
GUM,3370672080289792.0,1748148080170325.2,0.0
GUY,3769294705917952.0,1185768697856352.2,0.0
HKG,0.0,0.0,0.0
HMD,2530116647256064.0,1210455979371178.8,0.0
HND,6409284669669376.0,1388848688541323.8,0.0
HRV,5827983931604992.0,1684021814827724.0,0.0
HTI,4140819577569280.0,2105405722911630.2,0.0
HUN,7426702292549632.0,2768116230121854.5,0.0
IDN,5986858529980416.0,544337759483659.56,0.0
IMN,5535391432048640.0,3470891518263296.0,0.0
IND,2.704067600895181e+16,1531447380498330.5,0.0
IOT,0.0,0.0,0.0
IRL,6542076468527104.0,2376645721324026.0,0.0
IRN,1.0748366111637504e+16,2246193410985978.5,0.0
IRQ,8447458715631616.0,2142716299820046.5,0.0
ISL,4684743094304768.0,761048866391229.6,0.0
ISR,7692645593776128.0,1740243661414916.5,0.0
ITA,5902380281364480.0,277128684276961.28,0.0
JAM,3664852644003840.0,1153235145667379.2,0.0
JEY,5929134169522176.0,4213479686799360.0,0.0
JOR,5343622752894976.0,785072961852020.8,0.0
JPN,1.638713096404992e+16,339581719149028.4,0.0
KAZ,7725489208688640.0,1724865172598704.0,0.0
KEN,4231336281767936.0,1498315296596216.2,0.0
KGZ,5354238301437952.0,1972872397528006.5,0.0
KHM,3462189511868416.0,1681506026623050.5,0.0
KIR,2768102932611072.0,913866529068.2676,0.0
KNA,2284826770014208.0,1687799942086656.0,0.0
KOR,6.087318137156403e+16,5740776414119788.0,0.0
KWT,8643625978167296.0,3702867574236826.5,0.0
LAO,1.4298528096452608e+16,1363420327154148.5,0.0
LBN,4760985743130624.0,564403099584601.0,0.0
LBR,3651365909823488.0,1348102694868202.2,0.0
LBY,5767226787364864.0,1745655555192100.5,0.0
LCA,3252048573235200.0,2438647265624064.0,0.0
LIE,0.0,0.0,0.0
LKA,3354965384888320.0,1778251673851735.2,0.0
LSO,0.0,0.0,0.0
LTU,6834108474851328.0,2835513187204254.5,0.0
LUX,0.0,0.0,0.0
LVA,5673767762132992.0,2375022988702515.0,0.0
MAC,0,0,0
MAF,2576014278393856.0,2538721614233600.0,2501428950073344.0
MAR,6251203029630976.0,1246340629260190.5,0.0
MCO,0,0,0
MDA,6475101285384192.0,1665895746761935.0,0.0
MDG,4796114280644608.0,1058451474073734.1,0.0
MDV,3898836556709888.0,905806248030958.6,0.0
MEX,7110732822872064.0,937593967557085.4,0.0
MHL,2850007958945792.0,33415100937186.39,0.0
MKD,6966172813623296.0,3188793167314944.0,0.0
MLI,5198104965939200.0,1041495218203962.8,0.0
MLT,0.0,0.0,0.0
MMR,6113563286437888.0,1219704672746025.8,0.0
MNE,4693118817402880.0,2254009678750606.0,0.0
MNG,5328887793844224.0,1608891318009377.2,0.0
MNP,3196746305896448.0,290878040410086.7,0.0
MOZ,3884033683488768.0,917189249188170.8,0.0
MRT,4202031451471872.0,1088214462358733.8,0.0
MSR,2571078287228928.0,2557908977975296.0,2544739668721664.0
MTQ,2847602240389120.0,2668741235397973.5,2465405717184512.0
MUS,3046366347526144.0,36888851282192.39,0.0
MWI,2971327631720448.0,1052139463901184.0,0.0
MYS,6621745427513344.0,616144684454038.8,0.0
MYT,2476779864326144.0,1840055212922197.2,0.0
NAM,6183714597896192.0,1082779690314951.4,0.0
NCL,3037431204937728.0,131962983949427.42,0.0
NER,4122745818316800.0,1495526833318737.2,0.0
NFK,2625027639869440.0,2341104934453248.0,2057182229037056.0
NGA,4930311607549952.0,2009403258755557.2,0.0
NIC,4305744979558400.0,1357207341418186.2,0.0
NIU,1905941263941632.0,1815833521160192.0,1725725778378752.0
NLD,9808951537303552.0,1496269556922075.5,0.0
NOR,7654155170611200.0,819818058503906.5,0.0
