iso3,Max,Mean,Min
ABW,4312775035715584.0,3759786520739840.0,2731684025860096.0
AFG,6252373408219136.0,2013422019786778.2,0.0
AGO,2.511573609139405e+16,1525179790621980.8,0.0
AIA,0.0,0.0,0.0
ALA,5289055730270208.0,2488840508302950.5,0.0
ALB,7182668156370944.0,3215246523911877.0,0.0
AND,0.0,0.0,0.0
ARE,5177983581028352.0,1528625619840160.8,0.0
ARG,1.6424586300096512e+16,1063948856354639.4,0.0
ARM,8214697257992192.0,2208114470697944.0,0.0
ASM,2469784973213696.0,99744486173354.67,0.0
ATA,1184849675157504.0,61336696945.30373,0.0
ATF,2768851330662400.0,3614254538614.8853,0.0
ATG,1724586269868032.0,277743939579318.84,0.0
AUS,9022812534603776.0,689312720198896.0,0.0
AUT,6386617979764736.0,2601170730244118.0,0.0
AZE,7570179433168896.0,2542125303224683.5,0.0
BDI,4773589861531648.0,2529199744439637.5,0.0
BEL,7752028348481536.0,3394502068797440.0,0.0
BEN,3825245513318400.0,1461399603416327.8,0.0
BES,2444936439922688.0,13088966880248.184,0.0
BFA,3566496013877248.0,1518953878930235.5,0.0
BGD,1.5431293508517888e+16,3072286463060627.0,0.0
BGR,6864808364212224.0,2444468395284326.0,0.0
BHR,7463018925391872.0,4166276407973205.5,0.0
BHS,5655148542033920.0,684084472218813.6,0.0
BIH,4953085134766080.0,2439217234364617.0,0.0
BLM,0,0,0
BLR,5070711404101632.0,2335879859161523.5,0.0
BLZ,0.0,0.0,0.0
BMU,1313234971787264.0,757436742893568.0,0.0
BOL,5232931245129728.0,1331591622016123.2,0.0
BRA,1.1450407507197952e+16,855063489498679.5,0.0
BRB,2851584748814336.0,1941856854212608.0,0.0
BRN,4489091764715520.0,1579059145193179.5,0.0
BTN,7168505501712384.0,2840991030465253.0,0.0
BVT,0,0,0
BWA,8797491570933760.0,1437863892362573.8,0.0
CAF,3749524703019008.0,1118870116545140.9,0.0
CAN,1.0092111214936064e+16,2113226189682116.2,0.0
CCK,2217914937638912.0,2176517090050048.0,2135119242461184.0
CHE,6346252266504192.0,2756991280417403.0,0.0
CHL,9137744785702912.0,94254341390689.44,0.0
CHN,2.669903283539149e+16,1787224795709885.2,0.0
CIV,3673634241511424.0,1656741701273059.8,0.0
CMR,4572308366688256.0,475169647737018.56,0.0
COD,4.030186427672166e+16,1910428703418700.2,0.0
