iso3,Max,Mean,Min
ABW,2878962749407232.0,2600353522515968.0,2400566474964992.0
AFG,6482404877271040.0,1086346181512342.8,0.0
AGO,3707860030586880.0,1389582830953055.2,0.0
AIA,2809370320568320.0,1726352560255431.0,0.0
ALA,5860117266300928.0,1293405987441571.0,0.0
ALB,0.0,0.0,0.0
AND,9235185782489088.0,4985717133060779.0,0.0
ARE,8239531295768576.0,1647086646003685.0,0.0
ARG,9954240617250816.0,1171890856813244.2,0.0
ARM,0.0,0.0,0.0
ASM,2291913734488064.0,98837250732935.22,0.0
ATA,4734279636484096.0,2073733924033990.8,0.0
ATF,3537042738774016.0,6505470292142.946,0.0
ATG,2937757898899456.0,926762204659712.0,0.0
AUS,7295045438799872.0,932454588727584.9,0.0
AUT,1.1662922489004032e+16,288356159351253.1,0.0
AZE,5043591906852864.0,1315764571060558.2,0.0
BDI,2608959630344192.0,411405034496983.06,0.0
BEL,2.774971927494656e+16,8509403076807885.0,0.0
BEN,5481243168735232.0,897234135464750.8,0.0
BES,2966474855546880.0,35213430989544.73,0.0
BFA,3385272553177088.0,711567310720443.4,0.0
BGD,2.226960085077197e+16,3131381910113864.0,0.0
BGR,9142424152571904.0,3235265233049048.0,0.0
BHR,0.0,0.0,0.0
BHS,3816661752741888.0,12460382825547.074,0.0
BIH,0.0,0.0,0.0
BLM,2579589838667776.0,2579589838667776.0,2579589838667776.0
BLR,1.4961823518294016e+16,4092866545345305.0,0.0
BLZ,2732740856250368.0,1518280253541283.0,0.0
BMU,3847367816118272.0,2417897271984128.0,0.0
BOL,4530718587748352.0,1030501623889260.2,0.0
BRA,6795361427390464.0,810834383150036.6,0.0
BRB,2719788845498368.0,1855640217583616.0,0.0
BRN,3106782578737152.0,1177606020434056.5,0.0
BTN,1.0613469778804736e+16,3149932805195038.5,0.0
BVT,3613992715026432.0,3613992715026432.0,3613992715026432.0
BWA,4392982207791104.0,1773426436443746.2,0.0
CAF,7335019773165568.0,1187488819141528.8,0.0
CAN,4.663115142240666e+16,1221119752321728.2,0.0
CCK,2673664386400256.0,2428150902423552.0,2182637418446848.0
CHE,1.5069788258697216e+16,2534940806654634.5,0.0
CHL,1.0211872083017728e+16,199223597666287.12,0.0
CHN,4.79511580812247e+16,1380808146212882.5,0.0
CIV,3811829377662976.0,1659254694387857.5,0.0
CMR,4674639720611840.0,1369776222784577.2,0.0
COD,6594484733214720.0,1002243624714566.2,0.0
COG,3064417021329408.0,992812821947689.2,0.0
COK,2766885040947200.0,26147159706929.598,0.0
COL,7807377592025088.0,363154344965418.2,0.0
COM,2450837993422848.0,797421805090523.4,0.0
CPV,1329288888451072.0,22080668175076.766,0.0
CRI,4105510382993408.0,571060136419309.2,0.0
CUB,5408674864431104.0,731670439963306.6,0.0
CUW,2935651485876224.0,1580980934541312.0,0.0
CXR,0,0,0
CYM,2699796578041856.0,606136973656064.0,0.0
CYP,3336109136281600.0,2538474854940672.0,0.0
CZE,1.8321690534608896e+16,3581350144574777.5,0.0
DEU,4.456016114194842e+16,3376360449011723.5,0.0
DJI,3261596285534208.0,2045018543713718.8,0.0
DMA,2327527871741952.0,1402100395278336.0,0.0
DNK,6547596038373376.0,1740855923004757.2,0.0
DOM,0.0,0.0,0.0
DZA,6763060588969984.0,1168647769962966.0,0.0
ECU,4547812020715520.0,447624670084983.8,0.0
EGY,9856685803831296.0,2363279562855136.5,0.0
ERI,3473906182651904.0,857027066225030.1,0.0
ESH,3515398787956736.0,1221319018328482.0,0.0
ESP,7653025057341440.0,187612211716850.3,0.0
EST,1.910506465211187e+16,5206270472069498.0,0.0
ETH,4333280820199424.0,1336028343746990.2,0.0
FIN,5289971095175168.0,923406602594963.9,0.0
FJI,0.0,0.0,0.0
FLK,4295861722939392.0,512006189494467.06,0.0
FRA,2.649671840091341e+16,2666550014072296.5,0.0
FRO,3178086015172608.0,857338615970435.6,0.0
FSM,2825135534899200.0,28771413822470.414,0.0
GAB,2968228275945472.0,1261609685212906.8,0.0
GBR,1.1420528493461504e+16,923157439586385.6,0.0
GEO,0.0,0.0,0.0
GGY,2589543693811712.0,1934931845797205.2,0.0
GHA,3779294463524864.0,1178090600384233.8,0.0
GIB,0,0,0
GIN,5518850976120832.0,1470441658975035.2,0.0
GLP,2715397778309120.0,1801609814212608.0,0.0
GMB,2822796925206528.0,1540468778124524.2,0.0
GNB,3718196943126528.0,1987119809721895.5,0.0
GNQ,2944440599576576.0,241945981096068.12,0.0
GRC,6673247454101504.0,715730304133967.0,0.0
GRD,3205805465665536.0,1640052197862058.8,0.0
GRL,2401728263618560.0,153479330000912.75,0.0
GTM,6778447309307904.0,1687930163108977.8,0.0
GUF,2978698064035840.0,1295434249787549.5,0.0
GUM,2956951302438912.0,1760760721397077.2,0.0
GUY,3150124972769280.0,1009161402216567.5,0.0
HKG,1.382907528609792e+16,7385652307485582.0,0.0
HMD,3373873709973504.0,1601324600786944.0,0.0
HND,4071846697762816.0,1080425760893035.8,0.0
HRV,0.0,0.0,0.0
HTI,0.0,0.0,0.0
HUN,1.5354146232205312e+16,5372318641863055.0,0.0
IDN,7250448645881856.0,516673066209923.2,0.0
IMN,5082922532995072.0,3379872437108736.0,0.0
IND,1.6196828479356928e+16,961330064232412.1,0.0
IOT,2361181356425216.0,351946182701875.2,0.0
IRL,4053946347814912.0,1399552548635009.5,0.0
IRN,8896560897196032.0,1856990437242414.8,0.0
IRQ,3360152094769152.0,244434737173626.88,0.0
ISL,3040676589600768.0,427031676011102.8,0.0
ISR,7082687760171008.0,2122814630356252.0,0.0
ITA,1.842407825997824e+16,993505388877098.1,0.0
JAM,0.0,0.0,0.0
JEY,3640259124396032.0,2613865646216533.5,0.0
JOR,6583011264954368.0,1645292793217311.5,0.0
JPN,2.207774036669235e+16,237577160984945.8,0.0
KAZ,9768062374903808.0,1447085142390418.8,0.0
KEN,3938496284721152.0,1150534073704793.8,0.0
KGZ,4918966451437568.0,1296055572365312.0,0.0
KHM,5724949813657600.0,2220984403062552.2,0.0
KIR,3836596575010816.0,380845266266.5386,0.0
KNA,3139417887735808.0,2297083935588352.0,0.0
KOR,3.4131518838276096e+16,3799139465581989.0,0.0
KWT,0.0,0.0,0.0
LAO,5636557776093184.0,607094686048246.4,0.0
LBN,1.1193614633795584e+16,3563482795753137.5,0.0
LBR,4726568022704128.0,1131106868248683.0,0.0
LBY,5490696391753728.0,1419110862654204.0,0.0
LCA,2606830937178112.0,1980360229388288.0,0.0
LIE,2157034447306752.0,1401681635966976.0,0.0
LKA,5647373040615424.0,1754697970953016.5,0.0
LSO,3693837499236352.0,2000910596527445.2,0.0
LTU,1.5004392012906496e+16,4668545394762818.0,0.0
LUX,2.070168008969421e+16,1.178431383404544e+16,0.0
LVA,1.3143054118551552e+16,3887930151029369.0,0.0
MAC,4625416174174208.0,4625416174174208.0,4625416174174208.0
MAF,2543429972131840.0,2528625219862528.0,2513820467593216.0
MAR,4921252447780864.0,506651181731004.1,0.0
MCO,7506501711167488.0,5812194289647616.0,4117886868127744.0
MDA,1.1378915629072384e+16,3380603311142859.5,0.0
MDG,5126154063183872.0,1435989484962416.2,0.0
MDV,2740900757241856.0,617271750700382.0,0.0
MEX,6882143389089792.0,573189141117254.0,0.0
MHL,2989818002800640.0,81436310462782.61,0.0
MKD,4687131632992256.0,1693122311717663.2,0.0
MLI,3981149068066816.0,589353133441307.4,0.0
MLT,3422614341025792.0,2086754734221994.8,0.0
MMR,5172131151216640.0,102657178631253.78,0.0
MNE,0.0,0.0,0.0
MNG,3671430117982208.0,1132534318154337.8,0.0
MNP,1547611068694528.0,10673179784100.193,0.0
MOZ,4488802928164864.0,675937601540187.9,0.0
MRT,3284253580197888.0,1420688860429299.8,0.0
MSR,2824328081047552.0,2542980208525312.0,2261632336003072.0
MTQ,2719702140846080.0,2480628020805632.0,2332806654984192.0
MUS,2277255011106816.0,13243387765136.438,0.0
MWI,3827021750730752.0,1141367249019945.2,0.0
MYS,6124685641121792.0,414260640412489.0,0.0
MYT,2534448121774080.0,1747423863679658.8,0.0
NAM,4548608200278016.0,1339541700122763.0,0.0
NCL,3588082519506944.0,170916634135506.06,0.0
NER,3774375115358208.0,1162756018881418.8,0.0
NFK,3291144586788864.0,3234050244345856.0,3176955901902848.0
NGA,5659532629901312.0,2053438567121094.0,0.0
NIC,3891933738958848.0,1186933601413227.8,0.0
NIU,2628539044069376.0,2606794832609280.0,2585050621149184.0
NLD,5.736065403768013e+16,1.111093378482947e+16,0.0
NOR,1.6533647330902016e+16,571357620940022.5,0.0
NPL,7169078879846400.0,2007542464094251.8,0.0
NRU,1598827077304320.0,1598827077304320.0,1598827077304320.0
NZL,7498255373959168.0,16417530571778.506,0.0
OMN,8191741731536896.0,1041057877289553.5,0.0
PAK,5544987462729728.0,491663016149180.3,0.0
PAN,4614181613469696.0,1373055688700425.2,0.0
PCN,2628219605876736.0,82482760281402.03,0.0
PER,5351639309352960.0,924652431901748.9,0.0
PHL,4877468477423616.0,178465115357650.28,0.0
PLW,2216770194636800.0,60989848931852.484,0.0
PNG,3373881494601728.0,531538414803672.9,0.0
POL,1.982230486319104e+16,4929325597715890.0,0.0
PRI,3351124610383872.0,1683841468959192.5,0.0
PRK,1.0231715905667072e+16,1375733657940924.5,0.0
PRT,3140721141874688.0,8047471864449.526,0.0
PRY,5445754927710208.0,1601350320214727.0,0.0
PSE,7082687760171008.0,2826011220661143.5,0.0
PYF,3653832831664128.0,49396729711152.695,0.0
QAT,0.0,0.0,0.0
REU,0.0,0.0,0.0
ROU,1.3944369388191744e+16,3489747045615145.0,0.0
RUS,2.709561723060224e+16,472583321052349.9,0.0
RWA,3563101110665216.0,771062377912375.4,0.0
SAU,1.130495521849344e+16,979595975522342.5,0.0
SDN,4689445009752064.0,1310934107936322.8,0.0
SEN,4262258167250944.0,1771334331488693.5,0.0
SGP,3134626314846208.0,1600920471207936.0,0.0
SGS,3997877965684736.0,103935338785450.67,0.0
SHN,2235053065109504.0,2261098555803.3394,0.0
SJM,1083663735324672.0,1438557261139.0034,0.0
SLB,3039604189954048.0,169314601331959.06,0.0
SLE,3668449947549696.0,1582119297223488.8,0.0
SLV,3226025366388736.0,1740991727164695.2,0.0
SMR,0,0,0
SOM,4623476996440064.0,658524385430608.0,0.0
SPM,0.0,0.0,0.0
SRB,1.1151083720146944e+16,3756412345778176.0,0.0
SSD,7492986522828800.0,1245982652763331.8,0.0
STP,2843174665977856.0,566267470046822.4,0.0
SUR,2564076416794624.0,1340651640341896.0,0.0
SVK,1.8064510040408064e+16,7513870016258512.0,0.0
SVN,0.0,0.0,0.0
SWE,9854485706833920.0,1060932697277869.9,0.0
SWZ,0.0,0.0,0.0
SXM,2579589838667776.0,1909210069598208.0,0.0
SYC,2544571628126208.0,32990935405242.6,0.0
SYR,9651359523536896.0,1595277219725312.0,0.0
TCA,0.0,0.0,0.0
TCD,5412225728643072.0,1444611517572158.8,0.0
TGO,0.0,0.0,0.0
THA,8361039141797888.0,590900779725330.1,0.0
TJK,2942150308265984.0,305188598852398.25,0.0
TKL,1874828789284864.0,287914129733339.44,0.0
TKM,5864920113479680.0,1475145389883004.0,0.0
TLS,3286172088401920.0,475058917540737.75,0.0
TON,3229298936774656.0,220982865112365.2,0.0
TTO,3480427016749056.0,1399035252241359.2,0.0
TUN,6937445924864000.0,1899002695630568.2,0.0
TUR,1.780083018694656e+16,2678064806755773.0,0.0
TUV,0.0,0.0,0.0
TWN,2731461492867072.0,6069914428593.493,0.0
TZA,4890190707425280.0,1271075998481801.2,0.0
UGA,7492986522828800.0,1684246614472180.8,0.0
UKR,1.634523892678656e+16,2551969877679486.0,0.0
UMI,3115499751735296.0,206465966698.5729,0.0
URY,5153736343158784.0,2726821244189423.5,0.0
USA,4.276858854886605e+16,173233309465347.94,0.0
UZB,5320706418016256.0,588337706855305.2,0.0
VAT,9214889914531840.0,9214889914531840.0,9214889914531840.0
VCT,2820610786852864.0,2280767791038464.0,0.0
VEN,4267554398797824.0,809344420470109.8,0.0
VGB,2768832003309568.0,1814888136223402.8,0.0
VIR,2824556251185152.0,1798210465038336.0,0.0
VNM,9730917350244352.0,1063189624684562.8,0.0
VUT,2812200435580928.0,381946025202301.1,0.0
WLF,1988397790920704.0,185452907375274.66,0.0
WSM,2615573611544576.0,1200181394987885.8,0.0
XAD,3336109136281600.0,1215970507104802.2,0.0
XCA,5963130446282752.0,1941582839881147.0,0.0
XCL,1679383483908096.0,1679383483908096.0,1679383483908096.0
XKO,6544404340801536.0,753024874874256.8,0.0
XNC,4036930761129984.0,1903404275475949.0,0.0
XPI,2809884642902016.0,408550411854526.2,0.0
XSP,2067585042481152.0,354692397094229.3,0.0
YEM,5143388156329984.0,715341288590986.2,0.0
ZAF,2.7643283542900736e+16,1894138765291537.5,0.0
ZMB,3711643091468288.0,1028751664136487.4,0.0
ZWE,3674684092579840.0,967976907931390.0,0.0
