iso3,Max,Mean,Min
ABW,0,0,0
AFG,6034875190607872.0,1225230690551514.0,0.0
AGO,4139701275459584.0,1277302416772125.2,0.0
AIA,2242446180220928.0,1321541244667676.5,0.0
ALA,3553294895022080.0,1168584450576657.0,0.0
ALB,0.0,0.0,0.0
AND,2933782101360640.0,2009223013597184.0,0.0
ARE,0.0,0.0,0.0
ARG,6760673124024320.0,1260828656848952.8,0.0
ARM,0.0,0.0,0.0
ASM,2314182066176000.0,94412382701704.53,0.0
ATA,5510223460564992.0,2420627617289181.5,0.0
ATF,3570648978817024.0,1820946864195.943,0.0
ATG,2372223180472320.0,828774807502848.0,0.0
AUS,8604640023150592.0,912257849361083.9,0.0
AUT,1.5678527932203008e+16,2090316943389115.2,0.0
AZE,0.0,0.0,0.0
BDI,2900492883591168.0,1126498087623258.2,0.0
BEL,1.193801192308736e+16,4324686659426713.5,0.0
BEN,5010437980553216.0,1285853667745423.0,0.0
BES,2398785674149888.0,21892609571742.66,0.0
BFA,3452035940745216.0,1072648706448495.4,0.0
BGD,1.4405362186715136e+16,2895246400198375.5,0.0
BGR,1.1040609645101056e+16,2552659065271389.0,0.0
BHR,0.0,0.0,0.0
BHS,4353058339291136.0,469268218890659.7,0.0
BIH,3773488204611584.0,445812507708912.8,0.0
BLM,2260413370597376.0,2260413370597376.0,2260413370597376.0
BLR,1.6629228606849024e+16,3735061091091171.0,0.0
BLZ,2161288209760256.0,625427497448541.1,0.0
BMU,2175281481646080.0,1604266116513792.0,0.0
BOL,4882087177879552.0,1018281831835748.4,0.0
BRA,9419035078819840.0,876366369674427.8,0.0
BRB,2605182206607360.0,1897393406607360.0,0.0
BRN,3316962977382400.0,1581808238076450.2,0.0
BTN,4619339869192192.0,1760168704894566.5,0.0
BVT,3954809375817728.0,3954809375817728.0,3954809375817728.0
BWA,5103798221537280.0,1855243494894887.8,0.0
CAF,5587321881624576.0,1289554540909853.8,0.0
CAN,4.167754659659776e+16,760550882933795.9,0.0
CCK,2710932086063104.0,2649230317453312.0,2587528548843520.0
CHE,9550683342635008.0,3124312963404566.5,0.0
CHL,6677552085073920.0,222283474004722.66,0.0
CHN,4.376651990512435e+16,1511055310414902.5,0.0
CIV,3866529544273920.0,1743655053239774.8,0.0
CMR,4829551137914880.0,1035654590679985.0,0.0
COD,3924231624589312.0,1055174009964771.8,0.0
COG,4815705773965312.0,923482177733023.1,0.0
COK,2965345816018944.0,28555334119421.793,0.0
COL,9403038473125888.0,675580846190277.2,0.0
COM,3053479887110144.0,1019362982299472.5,0.0
CPV,2815927661887488.0,261254865626978.47,0.0
CRI,3934721545338880.0,524503691420941.5,0.0
CUB,5446732032770048.0,1207411881391090.0,0.0
CUW,0.0,0.0,0.0
CXR,2134292461256704.0,2115160059674624.0,2096027658092544.0
CYM,2742310043385856.0,639983161442304.0,0.0
CYP,3947210236493824.0,2558923535373653.5,0.0
