iso3,Max,Mean,Min
ABW,0,0,0
AFG,4740265747152896.0,1244148934143878.2,0.0
AGO,4207840126304256.0,1319260742403582.2,0.0
AIA,2528821983051776.0,1566434001478542.2,0.0
ALA,7177785852297216.0,2896946570851487.5,0.0
ALB,0.0,0.0,0.0
AND,1805575931297792.0,684149895593984.0,0.0
ARE,0.0,0.0,0.0
ARG,1.0765658723713024e+16,1189977366297277.2,0.0
ARM,0.0,0.0,0.0
ASM,2238727543848960.0,94441346199110.89,0.0
ATA,4674050236350464.0,2034952256140177.5,0.0
ATF,3633305840779264.0,1817383461584.7266,0.0
ATG,2542235702788096.0,899528186134528.0,0.0
AUS,6377989390467072.0,924559939207955.1,0.0
AUT,1.933929069359923e+16,1733150665067939.8,0.0
AZE,0.0,0.0,0.0
BDI,0.0,0.0,0.0
BEL,2.9409578105962496e+16,8888621858186854.0,0.0
BEN,4686971108589568.0,133092234741829.66,0.0
BES,2529560985862144.0,29569106524814.277,0.0
BFA,3768663882596352.0,1151993128198189.8,0.0
BGD,1.2692124428402688e+16,2810934083405466.0,0.0
BGR,4945348288053248.0,1700835306559264.2,0.0
BHR,0.0,0.0,0.0
BHS,5841030431637504.0,285769344260593.56,0.0
BIH,0.0,0.0,0.0
BLM,2296808655028224.0,2296808655028224.0,2296808655028224.0
BLR,1.0048157593370624e+16,3264900596158335.5,0.0
BLZ,3178902595829760.0,1785315931503150.5,0.0
BMU,2799077431443456.0,2066620553887744.0,0.0
BOL,5180959456493568.0,995271540085227.1,0.0
BRA,1.2654366297161728e+16,837017616781081.1,0.0
BRB,2433527933042688.0,1771887617114112.0,0.0
BRN,2932854925295616.0,1281777439010543.0,0.0
BTN,6823484336373760.0,2582427658294193.0,0.0
BVT,3494782408065024.0,3494782408065024.0,3494782408065024.0
BWA,4335929741279232.0,1725616561232300.2,0.0
CAF,7251903566053376.0,1284188248406784.2,0.0
CAN,2.865227658742989e+16,1152638280496688.8,0.0
CCK,2807398930579456.0,2796706206842880.0,2786013483106304.0
CHE,1.933929069359923e+16,5332563454641565.0,0.0
CHL,8070442191421440.0,209596291990315.47,0.0
CHN,4.021361128872346e+16,1530406379438088.2,0.0
CIV,4357531010859008.0,1803406284252541.8,0.0
CMR,5512207735455744.0,1245668547071348.5,0.0
COD,5834791991640064.0,1124796364673244.2,0.0
COG,2931956203388928.0,869300021528159.0,0.0
COK,2536356966301696.0,29605536324567.703,0.0
COL,7173314254471168.0,599295682830739.0,0.0
COM,2194858479452160.0,817511388069419.9,0.0
CPV,0.0,0.0,0.0
CRI,3252020387512320.0,543833141520116.9,0.0
CUB,5563826263031808.0,1160943395056298.8,0.0
CUW,0.0,0.0,0.0
CXR,0,0,0
CYM,2921795921379328.0,779799273056938.6,0.0
CYP,4116756217987072.0,2741099913980586.5,0.0
CZE,8189959856979968.0,558450445434445.0,0.0
DEU,4.263765217588019e+16,5832312535587836.0,0.0
DJI,2931241359769600.0,2067172159988882.2,0.0
DMA,2548673590329344.0,1629991136307882.8,0.0
DNK,1.6624645876744192e+16,4074865772240430.0,0.0
DOM,0.0,0.0,0.0
DZA,4580355524788224.0,854750514960639.8,0.0
ECU,4064443784757248.0,415403479627126.25,0.0
EGY,1.0857491566952448e+16,1896591178338847.8,0.0
ERI,3281245760913408.0,984833939572248.4,0.0
ESH,3797938648121344.0,1353736827120741.0,0.0
ESP,5429721814794240.0,80383568870528.7,0.0
EST,9881104840392704.0,3506812446786292.0,0.0
ETH,8238885976932352.0,1411855287410198.0,0.0
FIN,7119856944021504.0,1476742659760132.2,0.0
FJI,3464747164893184.0,3968063685800.5474,0.0
FLK,4057758668161024.0,1721410865572215.0,0.0
FRA,2.7512093766844416e+16,2571689634093109.0,0.0
FRO,3160020845854720.0,1290811008891523.8,0.0
FSM,2971623179157504.0,20856573554073.387,0.0
GAB,3002347227709440.0,1182729208153364.2,0.0
GBR,3.4333296401842176e+16,1174452549089635.2,0.0
GEO,7569549683589120.0,129366237062857.7,0.0
GGY,4411152066936832.0,3292114891483818.5,0.0
GHA,4981625192448000.0,2101509529501760.0,0.0
GIB,0,0,0
GIN,4764620359204864.0,1592211807576098.5,0.0
GLP,2753226776510464.0,1795948376227840.0,0.0
GMB,3900185444876288.0,1907200149534427.5,0.0
GNB,3797415198982144.0,1979429271012341.5,0.0
GNQ,2587280514482176.0,219343735587130.47,0.0
GRC,3029790994989056.0,62051977716215.42,0.0
GRD,2406470981255168.0,1301929957960362.8,0.0
GRL,2794784343195648.0,229202830053794.5,0.0
GTM,6469690700333056.0,1753108577493398.8,0.0
GUF,2486393611747328.0,1320679232241664.0,0.0
GUM,2657606577422336.0,1564025427066880.0,0.0
