iso3,Max,Mean,Min
ABW,8339318418440192.0,6636694866493440.0,5376376710365184.0
AFG,5307234179350528.0,1512081901938016.8,0.0
AGO,1.3321591614078976e+16,2289494482278934.5,0.0
AIA,2635211544199168.0,1692340863369216.0,0.0
ALA,5881433725861888.0,2434910506876200.0,0.0
ALB,0.0,0.0,0.0
AND,3764909275873280.0,3019604137869312.0,0.0
ARE,1.0310663847018496e+16,2502920438595746.0,0.0
ARG,1.3497488778461184e+16,801265562432500.9,0.0
ARM,0.0,0.0,0.0
ASM,2323356384755712.0,98696884456400.73,0.0
ATA,2071127719411712.0,27310613948.67493,0.0
ATF,2635124302675968.0,2578970660359.429,0.0
ATG,2952869472894976.0,977707965874176.0,0.0
AUS,1.9268883294715904e+16,823304639880709.2,0.0
AUT,7703548905127936.0,1304458063730385.2,0.0
AZE,6133297050550272.0,1758451347214239.2,0.0
BDI,0.0,0.0,0.0
BEL,1.4012602459881472e+16,5016695801590579.0,0.0
BEN,0.0,0.0,0.0
BES,3457698855124992.0,40745641784759.414,0.0
BFA,4421793653719040.0,1220734464533186.0,0.0
BGD,8012206192984064.0,2430326437576704.0,0.0
BGR,6783563689099264.0,3280588424428307.5,0.0
BHR,7409757035954176.0,3437650753093632.0,0.0
BHS,3880487919550464.0,152676316246798.38,0.0
BIH,0.0,0.0,0.0
BLM,2434993053761536.0,2434993053761536.0,2434993053761536.0
BLR,6492154989903872.0,2782381254347390.0,0.0
BLZ,4159582947508224.0,2141469857975203.0,0.0
BMU,3501924938678272.0,2582167020371968.0,0.0
BOL,4879933788651520.0,842505238282008.4,0.0
BRA,1.037705437773824e+16,873817416481154.1,0.0
BRB,2529723389313024.0,1800724665073664.0,0.0
BRN,3854167286218752.0,2061677055477896.5,0.0
BTN,6399624751349760.0,2729486170820011.5,0.0
BVT,1366642084806656.0,1366642084806656.0,1366642084806656.0
BWA,5049239251976192.0,1660126581064192.8,0.0
CAF,3799482957299712.0,1052625929416826.0,0.0
CAN,1.0259972495507456e+16,2188552111287189.2,0.0
CCK,2186899770834944.0,2181991764066304.0,2177083757297664.0
CHE,6698463207096320.0,2857896638089851.0,0.0
CHL,9765944956026880.0,142879706389532.47,0.0
CHN,2.0373450098999296e+16,1684772258892503.5,0.0
CIV,4007936779091968.0,1647679043451086.0,0.0
CMR,4165816824102912.0,1165139394312458.5,0.0
COD,3.202217235238093e+16,2041983605170207.8,0.0
COG,5855110408175616.0,1348907398503727.2,0.0
COK,2634269872619520.0,22942226247067.04,0.0
COL,7346177561329664.0,498561131258818.56,0.0
COM,2900799705317376.0,927138859869798.4,0.0
CPV,0.0,0.0,0.0
CRI,3798933738356736.0,628376461163381.8,0.0
CUB,1.061535526944768e+16,1341515093106674.2,0.0
CUW,3959624302592000.0,1909063891579335.0,0.0
CXR,0,0,0
CYM,5287410220924928.0,1113763872768000.0,0.0
CYP,4409522395283456.0,3673855141522090.5,0.0
CZE,6587409311465472.0,1260965571219987.5,0.0
DEU,1.1979663442182144e+16,2915822129282742.0,0.0
DJI,3255208326987776.0,2437535947629714.5,0.0
DMA,2540153985826816.0,1611560514486272.0,0.0
DNK,6997800415920128.0,2120832881480450.0,0.0
