HASC_1,Max,Mean,Min
JP.AI,3.4369266033172607,1.178876722852389,0.0
JP.AK,0.03536723181605339,0.0010457726628053078,0.0
JP.AO,0.06153946742415428,0.0020806932238241036,0.0
JP.CH,2.2050178050994873,0.5461204117219124,0.0
JP.EH,0.0026331068947911263,3.957759677346244e-05,0.0
JP.FI,0.3300735354423523,0.04344069574507522,0.0
JP.FO,0.0267257671803236,0.0006270991280211751,0.0
JP.FS,0.17773617804050446,0.027906929210524983,0.0
JP.GF,2.798734188079834,0.25897753570642734,0.0
JP.GM,0.4841204285621643,0.08807480213276687,0.0
JP.HS,0.0,0.0,0.0
JP.HK,2.2086808681488037,0.06248579787607134,0.0
JP.HG,0.10125995427370071,0.008120274658932222,0.0
JP.IB,0.9345036149024963,0.126908676158747,0.0
JP.IS,0.6855993270874023,0.04324533824071962,0.0
JP.IW,0.05086426064372063,0.0022628268716424053,0.0
JP.KG,0.0057143475860357285,0.0008833741673151962,0.0
JP.KS,0.07723241299390793,0.00029949787101971097,0.0
JP.KN,2.936213731765747,0.9825596430471966,0.0
JP.KC,0.00012548838276416063,5.080501326484236e-07,0.0
JP.KM,0.06031771004199982,0.0013133427595827623,0.0
JP.KY,0.25492602586746216,0.0293775742438811,0.0
JP.ME,1.3189057111740112,0.13529571233655088,0.0
JP.MG,0.340383917093277,0.013709696664983102,0.0
JP.MZ,0.012230094522237778,0.00021962609921152203,0.0
JP.NN,3.2312657833099365,0.3422481181067333,0.0
JP.NS,0.04603802040219307,0.0008553099289152278,0.0
JP.NR,0.2476872205734253,0.053759886580519375,0.0
JP.NI,0.21879149973392487,0.023632617591159175,0.0
JP.OT,0.009307165630161762,6.043614045559586e-05,0.0
JP.OY,0.0017401721561327577,6.393006509769651e-05,0.0
JP.ON,0.0073193819262087345,1.4340855432237732e-05,0.0
JP.OS,0.2173706442117691,0.05643970595078177,0.0
JP.SG,6.0700960602844134e-05,9.63507311156256e-07,0.0
JP.ST,0.5919236540794373,0.1461628613372644,0.0
JP.SH,0.333870530128479,0.10667307173571317,0.0
JP.SM,0.02901231311261654,0.00041575683032904097,0.0
JP.SZ,4.3088507652282715,0.017727196942468458,0.0
JP.TC,0.4841204285621643,0.08463983707253106,0.0
JP.TS,0.004093862138688564,0.00010120074148289859,0.0
JP.TK,1.2339344024658203,0.3267769978805022,0.0
JP.TT,0.0186401829123497,0.0005688181146979332,0.0
JP.TY,0.5351715087890625,0.10150090164792015,0.0
JP.WK,0.06828337907791138,0.010804487583886501,0.0
JP.YT,0.06216207891702652,0.003208453522610297,0.0
JP.YC,0.011405191384255886,0.0001361660205886214,0.0
JP.YN,2.235454797744751,0.4171690225601196,0.0
