HASC_1,Max,Mean,Min
JP.AI,0.5214564204216003,0.11785363856944497,0.0
JP.AK,0.6204800605773926,0.15092172866741962,0.0
JP.AO,0.2039051055908203,0.01465274843973748,0.0
JP.CH,0.5266185998916626,0.050419811626411314,0.0
JP.EH,1.3752652406692505,0.159271796213256,0.0
JP.FI,0.867834210395813,0.18141229847421894,0.0
JP.FO,0.9483838677406311,0.18099877535068726,0.0
JP.FS,0.6049243807792664,0.12868628724806222,0.0
JP.GF,0.5214564204216003,0.16636864602565765,0.0
JP.GM,0.5581388473510742,0.11726256446646792,0.0
JP.HS,2.577681541442871,0.5102789441977317,0.0
JP.HK,0.6993745565414429,0.02142993333418384,0.0
JP.HG,2.192546844482422,0.34824054577172947,0.0
JP.IB,0.5430285930633545,0.12151619465746118,0.0
JP.IS,0.6708340048789978,0.11105688401546918,0.0
JP.IW,0.6743515133857727,0.23062408992813693,0.0
JP.KG,0.47881248593330383,0.1519336947798729,0.0
JP.KS,1.5645824670791626,0.07279510574358582,0.0
JP.KN,0.6397384405136108,0.06620695144847559,0.0
JP.KC,1.686702013015747,0.21480655374555935,0.0
JP.KM,1.4505879878997803,0.48728250993622674,0.0
JP.KY,1.6342308521270752,0.2907120603033238,0.0
JP.ME,0.4359830617904663,0.07809778106599755,0.0
JP.MG,0.5310919880867004,0.10318758239109929,0.0
JP.MZ,1.2715011835098267,0.34740779537421007,0.0
JP.NN,0.46448957920074463,0.11819300007140428,0.0
JP.NS,4.812564849853516,0.179135407804959,0.0
JP.NR,0.4200119078159332,0.132441657083109,0.0
JP.NI,0.6337940096855164,0.09006221861202728,0.0
JP.OT,1.3402502536773682,0.460130710299913,0.0
JP.OY,2.5735549926757812,0.8300916965712201,0.0
JP.ON,0.03089815191924572,7.414716372509515e-05,0.0
JP.OS,0.4287736713886261,0.1693651312296944,0.0
JP.SG,4.707179069519043,0.4574916036356063,0.0
JP.ST,0.4976099729537964,0.15466800981607193,0.0
JP.SH,0.6293402314186096,0.26002262365072965,0.0
JP.SM,3.318372964859009,0.36694756834595293,0.0
JP.SZ,0.7966810464859009,0.0010154315392644497,0.0
JP.TC,0.6049243807792664,0.13899913159283725,0.0
JP.TS,1.4193060398101807,0.19706940747521542,0.0
JP.TK,0.2929733097553253,0.09921766038645398,0.0
JP.TT,2.5735549926757812,1.2600408057371775,0.0
JP.TY,0.5633100271224976,0.2686350807886232,0.0
JP.WK,0.6653968691825867,0.12146356538677018,0.0
JP.YT,0.5240893959999084,0.11332390052783821,0.0
JP.YC,2.7990097999572754,0.2366951358945746,0.0
JP.YN,0.46448957920074463,0.09458550098869535,0.0
