HASC_1,Max,Mean,Min
JP.AI,1.442085862159729,0.4072290596862634,0.0
JP.AK,3.93704891204834,0.17265128439665953,0.0
JP.AO,4.12939453125,0.3487729408840338,0.0
JP.CH,0.29903191328048706,0.10167943919904134,0.0
JP.EH,1.2143895626068115,0.1566261362215435,0.0
JP.FI,0.6212323904037476,0.07571008796622226,0.0
JP.FO,1.6391288042068481,0.23757279946745097,0.0
JP.FS,0.7699134945869446,0.009962809254561264,0.0
JP.GF,1.2252107858657837,0.3339852683742841,0.0
JP.GM,0.3536108136177063,0.055671719261833154,0.0
JP.HS,1.2264759540557861,0.14623855816898867,0.0
JP.HK,4.273611068725586,0.09007061383870964,0.0
JP.HG,0.8428781032562256,0.11769104954034376,0.0
JP.IB,0.2562544345855713,0.049222269437730296,0.0
JP.IS,0.8901491761207581,0.039838571469348986,0.0
JP.IW,1.6177513599395752,0.08088284472016515,0.0
JP.KG,0.9114159345626831,0.275710451900959,0.0
JP.KS,1.1324985027313232,0.02448514261986825,0.0
JP.KN,0.35285747051239014,0.11354271301201412,0.0
JP.KC,0.4124251902103424,0.06009087676129602,0.0
JP.KM,1.1560848951339722,0.16183581681301196,0.0
JP.KY,0.555555522441864,0.09213298826944083,0.0
JP.ME,1.3791708946228027,0.23627847184737524,0.0
JP.MG,0.20540539920330048,0.004822928589773932,0.0
JP.MZ,1.1560848951339722,0.07625713515071533,0.0
JP.NN,1.4844865798950195,0.24404010304986098,0.0
JP.NS,1.0607306957244873,0.06847173684312925,0.0
JP.NR,0.8237442970275879,0.34744449332356453,0.0
JP.NI,0.0835999995470047,0.0022283124315818944,0.0
JP.OT,1.2030795812606812,0.24280725261075542,0.0
JP.OY,0.7763631939888,0.12805878481065686,0.0
JP.ON,0.5143140554428101,0.002036026144351661,0.0
JP.OS,0.7997473478317261,0.29707969405821394,0.0
JP.SG,0.7581278085708618,0.19822406177482907,0.0
JP.ST,0.2882680594921112,0.1267065993295266,0.0
JP.SH,1.133978247642517,0.18166785426437854,0.0
JP.SM,0.2728537619113922,0.02541282967560821,0.0
JP.SZ,0.7379540801048279,0.0019511816106959124,0.0
JP.TC,0.11673245579004288,0.0254336596679588,0.0
JP.TS,0.586211085319519,0.1660040744614822,0.0
JP.TK,0.30074387788772583,0.1506933483210477,0.0
JP.TT,0.1390274465084076,0.040808353904220794,0.0
JP.TY,1.2252107858657837,0.19038831992921504,0.0
JP.WK,0.5825250148773193,0.21188456719079293,0.0
JP.YT,0.7699134945869446,0.02273695971590415,0.0
JP.YC,2.2328989505767822,0.2962821003114968,0.0
JP.YN,0.5886768698692322,0.1876384910609987,0.0
