HASC_1,Max,Mean,Min
JP.AI,0.1166333556175232,0.01658504646157208,0.0
JP.AK,1.9898066520690918,0.10380970704676763,0.0
JP.AO,2.0044138431549072,0.08286674196273629,0.0
JP.CH,0.055955298244953156,0.004160129456035517,0.0
JP.EH,0.240804061293602,0.019045964879397716,0.0
JP.FI,0.25041377544403076,0.046436236651203076,0.0
JP.FO,0.6188990473747253,0.19036914293582624,0.0
JP.FS,1.2799586057662964,0.10743636865666521,0.0
JP.GF,1.2409931421279907,0.06827340712896936,0.0
JP.GM,1.743737816810608,0.04435657182806435,0.0
JP.HS,0.8882068991661072,0.17161421630347226,0.0
JP.HK,1.7047722339630127,0.05209551499620087,0.0
JP.HG,0.21067479252815247,0.015599464353167255,0.0
JP.IB,0.13299453258514404,0.01005771074167397,0.0
JP.IS,1.0746068954467773,0.04051031467131516,0.0
JP.IW,1.3764688968658447,0.07579697357099047,0.0
JP.KG,0.024772878736257553,0.0038125832204241304,0.0
JP.KS,0.301439106464386,0.009938970314417454,0.0
JP.KN,0.0034482756163924932,0.00019511480641085655,0.0
JP.KC,0.9060600996017456,0.012729461794777543,0.0
JP.KM,0.5063019394874573,0.16954463414020007,0.0
JP.KY,0.4134620726108551,0.04638928627860474,0.0
JP.ME,0.05227705091238022,0.0022176003623434215,0.0
JP.MG,1.0370206832885742,0.10047674470891556,0.0
JP.MZ,0.23111183941364288,0.033518172008916734,0.0
JP.NN,1.2409931421279907,0.062275205197262325,0.0
JP.NS,0.7361611723899841,0.0724383246262449,0.0
JP.NR,0.11340981721878052,0.01399927536076575,0.0
JP.NI,1.8988826274871826,0.10071867614965811,0.0
JP.OT,0.4860069155693054,0.14614027571715504,0.0
JP.OY,0.8882068991661072,0.0775185152914756,0.0
JP.ON,0.009971036575734615,4.172921634402455e-06,0.0
JP.OS,0.11340981721878052,0.014746446382819809,0.0
JP.SG,0.6981884241104126,0.2818956587995802,0.0
JP.ST,0.20683397352695465,0.018430302653285206,0.0
JP.SH,0.4134620726108551,0.045987652611802335,0.0
JP.SM,0.5977505445480347,0.06312113121772805,0.0
JP.SZ,0.16711969673633575,8.018127507008144e-05,0.0
JP.TC,0.45991718769073486,0.021337084956120793,0.0
JP.TS,0.04511454328894615,0.0029270701693517535,0.0
JP.TK,0.036699969321489334,0.0038578202220378444,0.0
JP.TT,0.8882068991661072,0.1272422237205319,0.0
JP.TY,1.349144697189331,0.14086249275847382,0.0
JP.WK,0.035726919770240784,0.0034976972660053646,0.0
JP.YT,1.264855146408081,0.14072187897108962,0.0
JP.YC,0.9700016379356384,0.22137301091488712,0.0
JP.YN,0.01172413770109415,0.0005539304048498808,0.0
