iso3,Max,Mean,Min
ABW,0.3096185028553009,0.229734905064106,0.1496831476688385
AFG,0.8262567520141602,0.19332511886891837,0.0
AGO,0.4431701898574829,0.08433824643018632,0.0
AIA,0.3117760419845581,0.15597723921140036,0.0
ALA,0.5797385573387146,0.21129047638840145,0.0
ALB,0.3898591995239258,0.16891752312389705,0.0
AND,0.0,0.0,0.0
ARE,0.3059013783931732,0.03164719226710047,0.0
ARG,0.877988338470459,0.13499192728122125,0.0
ARM,0.40210211277008057,0.12532080187425984,0.0
ASM,0.5922083258628845,0.016686902596400335,0.0
ATA,0.08224465698003769,3.52038139263626e-06,0.0
ATF,0.4025575518608093,0.00041145458080435313,0.0
ATG,0.39310401678085327,0.11100608762353659,0.0
AUS,0.7641112804412842,0.06443018775966503,0.0
AUT,0.9185733199119568,0.28039976874346373,0.0
AZE,0.36426034569740295,0.0941220988512618,0.0
BDI,0.4171084761619568,0.20782140373355812,0.0
BEL,0.819047212600708,0.19819451188668608,0.0
BEN,0.4342750608921051,0.15944330165019402,0.0
BES,0.2476029098033905,0.00250190242927782,0.0
BFA,0.4691288471221924,0.14272640263332487,0.0
BGD,0.5456474423408508,0.1818717808629337,0.0
BGR,0.30136752128601074,0.011795239784815432,0.0
BHR,0.3073466122150421,0.14912711456418037,0.0
BHS,0.4858107566833496,0.0635268322399093,0.0
BIH,0.6178198456764221,0.17245894254130475,0.0
BLM,0.1707030087709427,0.1707030087709427,0.1707030087709427
BLR,0.5448469519615173,0.19634394352324308,0.0
BLZ,0.2981632351875305,0.02822540132646364,0.0
BMU,0.2888174057006836,0.17173105105757713,0.0
BOL,0.4567376971244812,0.1268445214750793,0.0
BRA,0.5242089629173279,0.08012898998980676,0.0
BRB,0.05152669548988342,0.015351964626461267,0.0
BRN,0.36234983801841736,0.11618552695338925,0.0
BTN,0.7259411811828613,0.2938438112537066,0.0
BVT,0.03144281730055809,0.03144281730055809,0.03144281730055809
BWA,0.5190986394882202,0.16289649263944306,0.0
CAF,0.46799081563949585,0.11256260899481237,0.0
CAN,2.7731218338012695,0.25977102234449173,0.0
CCK,0.204441636800766,0.1751488298177719,0.14585602283477783
CHE,0.942508339881897,0.32363929961159915,0.0
CHL,0.6978473663330078,0.011379933610583594,0.0
CHN,0.9471495747566223,0.11422414394628244,0.0
CIV,0.44117483496665955,0.17078582205693926,0.0
CMR,0.41336023807525635,0.05311524396775662,0.0
COD,0.4652966260910034,0.13160310142774587,0.0
COG,0.4387730062007904,0.06645687360884898,0.0
COK,0.7196519374847412,0.004693770902658087,0.0
COL,0.472034215927124,0.08779171049524008,0.0
COM,0.34327858686447144,0.09791067966393062,0.0
CPV,0.4428873062133789,0.07064355437954267,0.0
CRI,0.4032817482948303,0.048777821621127926,0.0
CUB,0.5402140021324158,0.12794702629925628,0.0
CUW,0.2922666370868683,0.14668030043443045,0.0
CXR,0.358094185590744,0.31777577102184296,0.2774573564529419
CYM,0.49473264813423157,0.11840030178427696,0.0
CYP,0.28262922167778015,0.18068303105731806,0.0
CZE,0.8425225019454956,0.2643240764253325,0.0
DEU,0.921299159526825,0.3404574282161009,0.0
DJI,0.4228510856628418,0.22589319798031024,0.0
DMA,0.24668186902999878,0.14130356907844543,0.0
DNK,0.8444260358810425,0.21052720896862998,0.0
DOM,0.33318641781806946,0.10907576045958028,0.0
DZA,0.7206066846847534,0.08547141913938647,0.0
ECU,0.446819931268692,0.05444133611796055,0.0
EGY,0.4046880006790161,0.07722741353738677,0.0
ERI,0.4462389647960663,0.08910483402251841,0.0
ESH,0.5763488411903381,0.090733078299172,0.0
ESP,0.6351996064186096,0.03387723072707791,0.0
EST,0.5540457367897034,0.23796343717437524,0.0
ETH,0.44721394777297974,0.10142936336434615,0.0
FIN,1.1451263427734375,0.2795573724332706,0.0
FJI,0.4495348632335663,0.0008226663713561899,0.0
FLK,0.4705584645271301,0.13187856589340502,0.0
FRA,0.8988336324691772,0.07183762001669898,0.0
FRO,0.595876157283783,0.18232268691062928,0.0
FSM,0.42734894156455994,0.004429710530356471,0.0
GAB,0.2875439524650574,0.009141064922508891,0.0
GBR,0.5612347722053528,0.029820012632520126,0.0
GEO,0.5585632920265198,0.15446923858790285,0.0
GGY,0.0,0.0,0.0
GHA,0.4704740643501282,0.18591421009286455,0.0
GIB,0.2544352114200592,0.2544352114200592,0.2544352114200592
GIN,0.44325992465019226,0.09202811873896545,0.0
GLP,0.3592611253261566,0.1841470468789339,0.0
GMB,0.0,0.0,0.0
GNB,0.0,0.0,0.0
GNQ,0.3602331280708313,0.0009719560944590326,0.0
GRC,0.3883814215660095,0.05670664504290793,0.0
GRD,0.28003716468811035,0.14879744624098143,0.0
GRL,2.7106149196624756,0.17831297478522476,0.0
GTM,0.0,0.0,0.0
GUF,0.3882055878639221,0.12734286891869628,0.0
GUM,0.31293436884880066,0.19804989794890085,0.0
GUY,0.44228214025497437,0.11340427943638431,0.0
HKG,0.4150710701942444,0.27472009427017635,0.0
HMD,0.0,0.0,0.0
HND,0.43794071674346924,0.06179330096104285,0.0
HRV,0.7722461819648743,0.15936610847711563,0.0
HTI,0.3984799385070801,0.17375616536096292,0.0
HUN,0.5158483982086182,0.11625181639253272,0.0
IDN,0.46475496888160706,0.05447142249050519,0.0
IMN,0.021299313753843307,0.004421608095678191,0.0
IND,0.6328477263450623,0.06502522512649558,0.0
IOT,0.397325336933136,0.051215255881349245,0.0
IRL,0.6602729558944702,0.139466223702231,0.0
IRN,0.47718459367752075,0.07774018349382336,0.0
IRQ,0.8063184022903442,0.1855664008642946,0.0
ISL,1.0396182537078857,0.127222817943052,0.0
ISR,0.4244118332862854,0.11633686695486099,0.0
ITA,0.9298416376113892,0.16065041569527239,0.0
JAM,0.4667209982872009,0.13040946220809763,0.0
JEY,0.0,0.0,0.0
JOR,0.7743266820907593,0.14094962744094938,0.0
JPN,0.871418297290802,0.027218230913342353,0.0
KAZ,0.9698076844215393,0.14780129285586494,0.0
KEN,0.4190090298652649,0.04675671010666478,0.0
KGZ,0.3781692385673523,0.043064104214678156,0.0
KHM,0.3158559799194336,0.08924665232546183,0.0
KIR,0.6994574666023254,0.00016127438443533666,0.0
KNA,0.205362930893898,0.14435503259301186,0.0
KOR,0.18695850670337677,0.0006224977095489917,0.0
KWT,0.4025353193283081,0.1823099305232366,0.0
LAO,0.337370902299881,0.04169972498332047,0.0
LBN,0.4850955009460449,0.10576767609805125,0.0
LBR,0.44139859080314636,0.11564176734342861,0.0
LBY,0.7755742073059082,0.21225287769321058,0.0
LCA,0.36153101921081543,0.23881193498770395,0.0
LIE,0.9074016213417053,0.4442976266145706,0.0
LKA,0.2977761924266815,0.14514519913885607,0.0
LSO,0.6859010457992554,0.2831444076365895,0.0
LTU,0.5448469519615173,0.18360052591359075,0.0
LUX,0.819047212600708,0.4050921767950058,0.0
LVA,0.5511860847473145,0.2044263421473178,0.0
