HASC_1,Max,Mean,Min
AL.BE,0.12042594701051712,0.024167493135402247,0.0
AL.DB,0.10882579535245895,0.0280620836992822,0.0
AL.DU,0.17929740250110626,0.06519928065439065,0.0
AL.EB,0.07708309590816498,0.01889344978844747,0.0
AL.FI,0.22246170043945312,0.03717671916820109,0.0
AL.GK,0.15434254705905914,0.033224959120464824,0.0
AL.KE,0.20829692482948303,0.01499780552316307,0.0
AL.KK,0.033837832510471344,0.006416924425722732,0.0
AL.LZ,0.12760746479034424,0.023275374565273524,0.0
AL.SD,0.09490546584129333,0.012653484786860646,0.0
AL.TI,0.22246170043945312,0.055783266891483906,0.0
AL.VR,0.14070910215377808,0.013384264762982849,0.0
