HASC_1,Max,Mean,Min
AL.BE,0.8047512173652649,0.2369761908692973,0.0
AL.DB,2.054478406906128,0.45686169607298716,0.0
AL.DU,0.5780743956565857,0.20740096618731815,0.0
AL.EB,1.0231664180755615,0.38625921979546546,0.0
AL.FI,0.809661865234375,0.24006771918253175,0.0
AL.GK,0.7360997200012207,0.17853422111107242,0.0
AL.KE,1.0992048978805542,0.3503835668618029,0.0
AL.KK,2.054478406906128,0.23433177201882188,0.0
AL.LZ,0.6759020090103149,0.20573645308613778,0.0
AL.SD,0.46520376205444336,0.09393259511329234,0.0
AL.TI,1.0231664180755615,0.29740987428360516,0.0
AL.VR,0.7360997200012207,0.0851798154228975,0.0
