HASC_1,Max,Mean,Min
AL.BE,3.366060733795166,1.3181076113666808,0.0
AL.DB,4.163262367248535,1.1923698970367984,0.0
AL.DU,3.60845685005188,1.786735757191976,0.0
AL.EB,4.442068576812744,1.821779692126438,0.0
AL.FI,4.412734508514404,1.7885052114725113,0.0
AL.GK,5.090084552764893,1.8191043850448396,0.0
AL.KE,5.30043888092041,1.2001027539372444,0.0
AL.KK,3.3887228965759277,0.3648163997913124,0.0
AL.LZ,3.6470577716827393,1.231921996474266,0.0
AL.SD,3.6470577716827393,0.9304362205415964,0.0
AL.TI,4.412734508514404,1.6323087229220956,0.0
AL.VR,4.418662071228027,1.282326393876194,0.0
