HASC_1,Max,Mean,Min
AL.BE,1.9962574243545532,0.05111115030013025,0.0
AL.DB,0.246122807264328,0.017718031353762768,0.0
AL.DU,0.05213470384478569,0.008397222636752607,0.0
AL.EB,0.782593309879303,0.021062322107195542,0.0
AL.FI,2.8219521045684814,0.4955314457142127,0.0
AL.GK,0.44213616847991943,0.02680493595835287,0.0
AL.KE,0.2520565688610077,0.01627868431941434,0.0
AL.KK,0.12852530181407928,0.010261803918295715,0.0
AL.LZ,0.014900368638336658,0.0017900519503382384,0.0
AL.SD,0.045607537031173706,0.004117024765146198,0.0
AL.TI,2.363435745239258,0.08050458515616035,0.0
AL.VR,2.8219521045684814,0.087142581835342,0.0
