HASC_1,Max,Mean,Min
AL.BE,0.11402444541454315,0.01115729754798979,0.0
AL.DB,0.18166178464889526,0.03220240588647328,0.0
AL.DU,0.001351351267658174,4.506614268583083e-05,0.0
AL.EB,0.21685791015625,0.025988080984291173,0.0
AL.FI,0.008630010299384594,0.00039539456234446594,0.0
AL.GK,0.016098763793706894,0.0006493414657597896,0.0
AL.KE,0.19268031418323517,0.016882969310245244,0.0
AL.KK,0.18166178464889526,0.01166762847262564,0.0
AL.LZ,0.04939894750714302,0.0035007427069831463,0.0
AL.SD,0.11621984094381332,0.006378033469109141,0.0
AL.TI,0.05808914825320244,0.002428842797935768,0.0
AL.VR,0.025224123150110245,0.00154068561359334,0.0
