GID_0,Max,Mean,Min
USA,0.006532661616802216,0.006369921029545367,0.006170185748487711
USA,0.00944653432816267,0.00841469019651413,0.007072679698467255
USA,0.0066313669085502625,0.006488872071107228,0.006242506206035614
USA,0.00634725159034133,0.006238214671611786,0.006129177752882242
USA,0.005940271075814962,0.005828505537162225,0.005766304675489664
USA,0.0066313669085502625,0.006443632184527814,0.006242506206035614
USA,0.006684693042188883,0.006671302020549774,0.0066579109989106655
USA,0.0056318361312150955,0.005575728369876742,0.005519620608538389
USA,0.005973649676889181,0.005856943782418966,0.0057402378879487514
USA,0.0056318361312150955,0.005567701533436775,0.005502613261342049
USA,0.00634725159034133,0.006145251216366887,0.005934389773756266
USA,0.006819240748882294,0.0067253634333610535,0.006650917232036591
USA,0.007072679698467255,0.006883269331107537,0.0067578875459730625
USA,0.005809458438307047,0.005809458438307047,0.005809458438307047
USA,0.005809458438307047,0.005675288266502321,0.005519620608538389
USA,0.006873043719679117,0.00675220531411469,0.0066313669085502625
USA,0.006180755794048309,0.006091057478139798,0.005990736186504364
USA,0.007058851420879364,0.006856215535663068,0.0066579109989106655
USA,0.006170185748487711,0.005993895116262138,0.005809458438307047
USA,0.008250865153968334,0.0073004808276891705,0.0066579109989106655
USA,0.007023406680673361,0.006723062694072723,0.006429585162550211
USA,0.005940271075814962,0.00584828108549118,0.005766304675489664
USA,0.006873043719679117,0.006716641248203814,0.006592743098735809
USA,0.006532661616802216,0.006436499456564586,0.00634725159034133
USA,0.005687228869646788,0.005593569949269295,0.005502613261342049
USA,0.006429585162550211,0.0062423074850812554,0.006061546504497528
USA,0.008250865153968334,0.007511942181736231,0.007023406680673361
USA,0.005778940860182047,0.005701633403077722,0.00562945194542408
USA,0.006220253650099039,0.006080262362957001,0.005940271075814962
USA,0.006313872989267111,0.006196868955157697,0.00610168045386672
USA,0.0076971775852143764,0.007079434930346906,0.006769411265850067
USA,0.006530913058668375,0.0064577782759442925,0.006367199122905731
USA,0.006650917232036591,0.006400514114648104,0.006129177752882242
USA,0.006769411265850067,0.006681077182292938,0.006592743098735809
USA,0.006978107150644064,0.00687352071205775,0.006769411265850067
USA,0.005827816668897867,0.005674870801158249,0.005554985720664263
USA,0.006129177752882242,0.005942535819485784,0.005766304675489664
USA,0.006393583957105875,0.006279719294980168,0.0061911665834486485
USA,0.006180755794048309,0.006054142334808906,0.005880666431039572
USA,0.0061911665834486485,0.0060675665736198425,0.005907607730478048
USA,0.006242506206035614,0.006092567462474108,0.005973649676889181
USA,0.005990736186504364,0.005909276427701116,0.005827816668897867
USA,0.0066579109989106655,0.006540052592754364,0.006429585162550211
USA,0.006307912524789572,0.006146403728052974,0.005973649676889181
USA,0.005827816668897867,0.005803378764539957,0.005778940860182047
USA,0.0067578875459730625,0.006612372817471623,0.006508024875074625
USA,0.006313872989267111,0.006241764407604933,0.0061911665834486485
USA,0.005827816668897867,0.005730859586037695,0.00562945194542408
USA,0.009270898997783661,0.008163457813983163,0.007072679698467255
USA,0.007072679698467255,0.006893527926877141,0.006684693042188883
USA,0.0066579109989106655,0.006376417974630992,0.006061546504497528
USA,0.005990736186504364,0.005876275361515582,0.005778940860182047
USA,0.006650917232036591,0.00650971382856369,0.00634725159034133
USA,0.006530913058668375,0.0063873851671814915,0.006220253650099039
USA,0.0066313669085502625,0.006469639716669917,0.006307912524789572
USA,0.005809458438307047,0.0056897723115980625,0.005519620608538389
USA,0.006293924991041422,0.006142370402812958,0.005973649676889181
USA,0.005934389773756266,0.005785497254692018,0.0056318361312150955
USA,0.006129177752882242,0.005943290734042724,0.005766304675489664
USA,0.006673408206552267,0.006590815843082964,0.006508024875074625
USA,0.005934389773756266,0.005785497254692018,0.0056318361312150955
USA,0.006307912524789572,0.005978561006486416,0.0057402378879487514
USA,0.006367199122905731,0.006164225400425494,0.005940271075814962
USA,0.006220253650099039,0.0060648247599601746,0.005907607730478048
USA,0.007151278201490641,0.006950271548703313,0.0067578875459730625
USA,0.0067578875459730625,0.006618942599743605,0.006429585162550211
USA,0.0061911665834486485,0.006013015129913886,0.005907607730478048
USA,0.0024169606622308493,0.001837534923106432,0.0010758760618045926
USA,0.0037184872198849916,0.0031050266658539994,0.0020121459383517504
USA,0.0013892375864088535,0.000985288294032216,0.0006109397509135306
USA,0.0020063244737684727,0.00040392134466838916,0.00011409914441173896
USA,0.00044811979751102626,0.0003895172558259219,0.0003309147141408175
USA,0.000342080689733848,0.00019932564933814348,0.00013559158833231777
USA,0.0010005357908084989,0.00037559062835307007,0.00019291263015475124
USA,0.00028018621378578246,0.00020340907014377245,0.00013589831360150129
USA,0.003971330355852842,0.0032388306378076472,0.002292128512635827
USA,0.004141998011618853,0.003837052802555263,0.003423285437747836
USA,0.002702705329284072,0.0011314685445625423,0.0002512978098820895
USA,0.004633577540516853,0.0044277667067945,0.004030935000628233
USA,0.002263379283249378,0.0015525964388091648,0.0003554693248588592
USA,0.0017417394556105137,0.000642595785361584,0.00019301693828310817
USA,0.0017514947103336453,0.0004825242732476909,0.00011409914441173896
USA,0.0006485006306320429,0.00037583880936874496,0.00012096983118681237
USA,0.0004221172712277621,0.0001520719468568006,6.945649511180818e-05
USA,0.00040714655187912285,0.00017146698017808093,7.867161912145093e-05
USA,0.004773211199790239,0.0043650926756007334,0.002963177626952529
USA,0.00453991862013936,0.004109093382094915,0.0038167554885149
USA,0.004346958827227354,0.0034276324731763452,0.0021235470194369555
USA,0.000748715887311846,0.0002832021752704454,0.00013840665633324534
USA,0.0035355407744646072,0.001612283600457798,0.00027523902826942503
USA,0.000722827622666955,0.0003974192442708752,0.00020272504480089992
USA,0.0046578566543757915,0.004177129187155515,0.0033612169791013002
USA,0.0003134456055704504,0.00017395911561544526,6.990973633946851e-05
USA,0.0048956791870296,0.004036044482799137,0.0035211164504289627
USA,0.005759867373853922,0.005183185347252422,0.004825901705771685
USA,0.004882883746176958,0.003952052361065788,0.003316553309559822
USA,0.005189370829612017,0.004922673261413972,0.004483811091631651
USA,0.005055101588368416,0.00487312856130302,0.004654558375477791
USA,0.0048956791870296,0.004722717683762312,0.0042559620924293995
USA,0.005262048915028572,0.004820113639450735,0.004453770350664854
USA,0.005218497943133116,0.004844026338747319,0.004453770350664854
USA,0.005008053500205278,0.0043572251346300946,0.0036030530463904142
USA,0.00503427954390645,0.004116429598070681,0.0034526505041867495
USA,0.0069922530092298985,0.00521993882169849,0.004825901705771685
USA,0.005218497943133116,0.0050180969992652535,0.004854511935263872
USA,0.005567701533436775,0.005237491801381111,0.005045246798545122
USA,0.005189370829612017,0.004526723641902208,0.0041033742018043995
USA,0.005683176219463348,0.005211446899920702,0.004724852275103331
USA,0.006339304149150848,0.00599608748840789,0.005754543002694845
USA,0.006807001773267984,0.006785862147808075,0.0067647225223481655
USA,0.005147607997059822,0.0049657211638987064,0.0048377434723079205
USA,0.005606404971331358,0.005458307219669223,0.005310209468007088
USA,0.0048377434723079205,0.004835100844502449,0.004832458216696978
USA,0.006807001773267984,0.006580861750990152,0.00635472172871232
USA,0.006825996097177267,0.006568901240825653,0.0062878853641450405
USA,0.005310209468007088,0.005071333842352033,0.004832458216696978
USA,0.006781411822885275,0.006553463754244149,0.006328416522592306
USA,0.00635615224018693,0.006222260533832014,0.006018472369760275
USA,0.004965853411704302,0.0048766848631203175,0.004787516314536333
USA,0.005571357440203428,0.005361807299777865,0.005147607997059822
USA,0.00635472172871232,0.0060852691531181335,0.005815816577523947
USA,0.006825996097177267,0.0067358738742768764,0.006645751651376486
USA,0.005540601443499327,0.00546478433534503,0.005388967227190733
USA,0.0053976294584572315,0.005324832396581769,0.0052520353347063065
USA,0.006223671138286591,0.005914461915381253,0.005616259295493364
USA,0.005791736301034689,0.005717349238693714,0.005642962176352739
USA,0.005642962176352739,0.005605927901342511,0.005568893626332283
USA,0.00635472172871232,0.006119224010035396,0.005815816577523947
USA,0.006339304149150848,0.006116084870882332,0.005830836948007345
USA,0.006807001773267984,0.00656643754336983,0.006339304149150848
USA,0.005743257701396942,0.0055828612530604005,0.005388967227190733
USA,0.005861910525709391,0.005541972233913839,0.005219133570790291
USA,0.004911812022328377,0.004848869517445564,0.004785927012562752
USA,0.006226532161235809,0.005990279256366193,0.005743257701396942
USA,0.006018472369760275,0.005917144473642111,0.005815816577523947
USA,0.0053976294584572315,0.005100758629851043,0.004787516314536333
USA,0.00689966743811965,0.006544675289963682,0.006226532161235809
USA,0.006226532161235809,0.005996087410797675,0.005743257701396942
USA,0.006643923465162516,0.00656997412443161,0.006496024783700705
USA,0.0052520353347063065,0.0052198488265275955,0.005187662318348885
USA,0.005187662318348885,0.005008252337574959,0.004785927012562752
USA,0.005571357440203428,0.005394987179897726,0.005187662318348885
USA,0.005830836948007345,0.005823326762765646,0.005815816577523947
USA,0.00547058554366231,0.0053448595572263,0.005219133570790291
USA,0.00689966743811965,0.006772709544748068,0.006645751651376486
USA,0.0052520353347063065,0.005003285245038569,0.004785927012562752
USA,0.005791736301034689,0.005774689372628927,0.0057576424442231655
USA,0.00635472172871232,0.006085169850848615,0.005815816577523947
USA,0.007089368999004364,0.00686664623208344,0.006643923465162516
USA,0.005861910525709391,0.00566624803468585,0.00547058554366231
USA,0.005830836948007345,0.005695295675347249,0.005540601443499327
USA,0.005616259295493364,0.00524451513774693,0.004832458216696978
USA,0.004911812022328377,0.004874777747318149,0.0048377434723079205
USA,0.00689966743811965,0.006636373698711395,0.00635615224018693
USA,0.005642962176352739,0.005471340613439679,0.005247187335044146
USA,0.00596578186377883,0.005775539577007294,0.005568893626332283
