GID_0,Max,Mean,Min
USA,0.004415803123265505,0.004286719253286719,0.004161291290074587
USA,0.006099476013332605,0.005441599618643522,0.004890534561127424
USA,0.004305375274270773,0.0042113059510787325,0.004072996787726879
USA,0.004307362250983715,0.0042539366986602545,0.004200511146336794
USA,0.0041037132032215595,0.003997497571011384,0.003906381782144308
USA,0.004305375274270773,0.0041994479252025485,0.004072996787726879
USA,0.004588378127664328,0.004496666602790356,0.004404955077916384
USA,0.003827903186902404,0.003753119148313999,0.0036783351097255945
USA,0.00399392144754529,0.0038984549464657903,0.0038029884453862906
USA,0.003827903186902404,0.0037479454185813665,0.0036783351097255945
USA,0.004307362250983715,0.004179957439191639,0.004050665069371462
USA,0.004784159827977419,0.004733466194011271,0.004669043235480785
USA,0.004890534561127424,0.004814439297964175,0.0047686235047876835
USA,0.0039394027553498745,0.0039394027553498745,0.0039394027553498745
USA,0.0039394027553498745,0.003812157374341041,0.0036783351097255945
USA,0.004497620742768049,0.004401498008519411,0.004305375274270773
USA,0.0043554832227528095,0.004130813448379437,0.003949138801544905
USA,0.004716727416962385,0.004577490733936429,0.004404955077916384
USA,0.004161291290074587,0.004064751556143165,0.0039394027553498745
USA,0.005183074157685041,0.0047274880111217495,0.004404955077916384
USA,0.0045999023132026196,0.004414054751396179,0.0042624203488230705
USA,0.0041037132032215595,0.003998451284132898,0.003906381782144308
USA,0.004497620742768049,0.004379146150313318,0.004255545791238546
USA,0.004415803123265505,0.00432852857435743,0.0042624203488230705
USA,0.0038259560242295265,0.00376486120512709,0.003701938549056649
USA,0.0042624203488230705,0.004173808149062097,0.004107647109776735
USA,0.005203419364988804,0.004918731562793255,0.0045999023132026196
USA,0.003982397727668285,0.0038835039595142007,0.0038173331413418055
USA,0.004334740806370974,0.0042192270047962666,0.0041037132032215595
USA,0.004497143439948559,0.004283719114027917,0.004087818320840597
USA,0.004951887764036655,0.004635714692994952,0.0044580427929759026
USA,0.004626644309610128,0.004563642432913184,0.004471116233617067
USA,0.004669043235480785,0.004445215966552496,0.004200511146336794
USA,0.0044580427929759026,0.0043567942921072245,0.004255545791238546
USA,0.004635307472199202,0.0045303236693143845,0.0044580427929759026
USA,0.003928078804165125,0.0038183266296982765,0.003701938549056649
USA,0.004200511146336794,0.004084321786649525,0.003982397727668285
USA,0.004563105758279562,0.0043973553692922,0.004194431472569704
USA,0.0043554832227528095,0.00411241571418941,0.003949138801544905
USA,0.004194431472569704,0.004058175254613161,0.003949138801544905
USA,0.004107647109776735,0.004058188448349635,0.00399392144754529
USA,0.003949138801544905,0.003938608802855015,0.003928078804165125
USA,0.004415803123265505,0.00436105951666832,0.0042624203488230705
USA,0.004163873847573996,0.004084609798155725,0.00399392144754529
USA,0.003928078804165125,0.0039172302931547165,0.003906381782144308
USA,0.0047686235047876835,0.004607879207469523,0.004415803123265505
USA,0.004497143439948559,0.0043421052396297455,0.004194431472569704
USA,0.003928078804165125,0.0038694374379701912,0.0038173331413418055
USA,0.005817109253257513,0.005310774237538378,0.0048830644227564335
USA,0.004890534561127424,0.004741065902635455,0.004588378127664328
