GID_0,Max,Mean,Min
USA,0.013621394522488117,0.013280694605782628,0.01298736035823822
USA,0.014872456900775433,0.014329752326011658,0.013817374594509602
USA,0.013273462653160095,0.013134278977910677,0.013007705099880695
USA,0.013220374472439289,0.01306635607033968,0.01291233766824007
USA,0.012601122260093689,0.012502046922842661,0.012308504432439804
USA,0.013273462653160095,0.013132358435541391,0.013007705099880695
USA,0.01397282350808382,0.013777797110378742,0.013582770712673664
USA,0.012479529716074467,0.01235960517078638,0.012239680625498295
USA,0.012835091911256313,0.01266350969672203,0.012491927482187748
USA,0.012479529716074467,0.012151879258453846,0.01176157221198082
USA,0.013220374472439289,0.012973452685400844,0.012773738242685795
USA,0.01417627464979887,0.013960704207420349,0.013730908744037151
USA,0.014365419745445251,0.014226660132408142,0.014138286001980305
USA,0.012630369514226913,0.012630369514226913,0.012630369514226913
USA,0.012630369514226913,0.012460376834496856,0.012239680625498295
USA,0.013440514914691448,0.013356988783925772,0.013273462653160095
USA,0.011870291084051132,0.011771533017357191,0.011712617240846157
USA,0.014360015280544758,0.01396372402086854,0.013582770712673664
USA,0.01298736035823822,0.012825951911509037,0.012630369514226913
USA,0.014184380881488323,0.013750268146395683,0.013440514914691448
USA,0.013939286582171917,0.013505936786532401,0.013273462653160095
USA,0.012601122260093689,0.012420838931575418,0.012177214957773685
USA,0.013440514914691448,0.013255660654976964,0.013121669180691242
USA,0.013621394522488117,0.01337847268829743,0.013220374472439289
USA,0.012244767509400845,0.011975155677646399,0.01176157221198082
USA,0.013293649069964886,0.013079986441880465,0.01291233953088522
USA,0.014365419745445251,0.01413329541683197,0.013817374594509602
USA,0.012596514075994492,0.012407328933477402,0.012244767509400845
USA,0.01265023648738861,0.01262567937374115,0.012601122260093689
USA,0.01220789086073637,0.011959975818172097,0.011731690727174282
USA,0.013604387640953064,0.013368194224312901,0.01318699587136507
USA,0.013357862830162048,0.013120119692757726,0.012842878699302673
USA,0.01379734743386507,0.013259030133485793,0.01291233766824007
USA,0.01318699587136507,0.013154332526028156,0.013121669180691242
USA,0.013440514914691448,0.013289463085432848,0.01318699587136507
USA,0.012244767509400845,0.011926200473681092,0.01176157221198082
USA,0.01291233766824007,0.012720928061753511,0.012596514075994492
USA,0.01265023648738861,0.012314026709645987,0.012030030600726604
USA,0.011870291084051132,0.011597752260665098,0.011327014304697514
USA,0.01220789086073637,0.011992003535851836,0.011712617240846157
USA,0.013007705099880695,0.012918378847340742,0.012835091911256313
USA,0.011838025413453579,0.011775321327149868,0.011712617240846157
USA,0.013621394522488117,0.013499271435042223,0.013293649069964886
USA,0.013126596808433533,0.01297043333761394,0.012835091911256313
USA,0.012308504432439804,0.012073264922946692,0.011838025413453579
USA,0.01417627464979887,0.013738219859078526,0.013357862830162048
USA,0.01265023648738861,0.012296052649617195,0.012030030600726604
USA,0.012308504432439804,0.012062933528795838,0.011838025413453579
USA,0.014365419745445251,0.01394339231774211,0.013494397513568401
USA,0.014365419745445251,0.014218633295968175,0.01397282350808382
USA,0.013582770712673664,0.013196029855559269,0.01291233953088522
USA,0.012308504432439804,0.012009090511128306,0.011712617240846157
USA,0.01379734743386507,0.013499244814738631,0.013220374472439289
USA,0.013272508978843689,0.012828160263597965,0.01236794888973236
USA,0.013273462653160095,0.013200029730796814,0.013126596808433533
USA,0.012630369514226913,0.012453992540637652,0.012239680625498295
