GID_0,Max,Mean,Min
USA,0.00960170291364193,0.009276142343878746,0.008988490328192711
USA,0.011014572344720364,0.010761275701224805,0.010560303926467896
USA,0.00884933304041624,0.00851750715325276,0.008268624544143677
USA,0.009262989275157452,0.009190550073981285,0.009118110872805119
USA,0.008824696764349937,0.008608424415191015,0.008467386476695538
USA,0.00884933304041624,0.008580595487728715,0.008268624544143677
USA,0.009880493395030499,0.009644022211432457,0.009407551027834415
USA,0.008188198320567608,0.007965276716277003,0.007742355111986399
USA,0.008148143999278545,0.008043438196182251,0.007938732393085957
USA,0.008188198320567608,0.00784843573346734,0.007563700433820486
USA,0.009262989275157452,0.009008656488731503,0.008665035478770733
USA,0.010463346727192402,0.01013202453032136,0.00980388093739748
USA,0.010560303926467896,0.010402947664260864,0.010185192339122295
USA,0.008332362398505211,0.008332362398505211,0.008332362398505211
USA,0.008332362398505211,0.008050412056036294,0.007742355111986399
USA,0.009265532717108727,0.009057432878762484,0.00884933304041624
USA,0.009372343309223652,0.009042054725190004,0.008612106554210186
USA,0.010271976701915264,0.009832034818828106,0.009407551027834415
USA,0.008988490328192711,0.008622616995126009,0.008332362398505211
USA,0.010393887758255005,0.009774460643529891,0.009265532717108727
USA,0.009768118150532246,0.009308384358882904,0.00884933304041624
USA,0.008824696764349937,0.008641293039545417,0.008467386476695538
USA,0.009265532717108727,0.008822272531688213,0.008434563875198364
USA,0.00960170291364193,0.009372026349107424,0.009251386858522892
USA,0.008079956285655499,0.007822463987395167,0.007563700433820486
USA,0.009251386858522892,0.00887857936322689,0.008504579775035381
USA,0.010636281222105026,0.010326113551855087,0.009768118150532246
USA,0.008533190004527569,0.008317182771861553,0.008079956285655499
USA,0.009302566759288311,0.009063631761819124,0.008824696764349937
USA,0.009532958269119263,0.009312639944255352,0.009141714312136173
USA,0.010037213563919067,0.00933981966227293,0.008739660494029522
USA,0.009712566621601582,0.009484619135037065,0.009350250475108624
USA,0.00980388093739748,0.00938909687101841,0.009118110872805119
USA,0.008739660494029522,0.008587112184613943,0.008434563875198364
USA,0.009316871874034405,0.009107355028390884,0.008739660494029522
USA,0.008358190767467022,0.007995019550435245,0.007563700433820486
USA,0.009118110872805119,0.00878525828011334,0.008533190004527569
USA,0.009532958269119263,0.009382178541272879,0.00920354388654232
USA,0.009372343309223652,0.00901555052647988,0.00857213232666254
USA,0.00920354388654232,0.008924315916374326,0.008612106554210186
USA,0.008504579775035381,0.008307116106152534,0.008148143999278545
USA,0.008612106554210186,0.008485148660838604,0.008358190767467022
USA,0.00960170291364193,0.009420213599999746,0.009251386858522892
USA,0.008769860491156578,0.008422802202403545,0.008148143999278545
USA,0.008467386476695538,0.00841278862208128,0.008358190767467022
USA,0.010185192339122295,0.00975025724619627,0.009410252794623375
USA,0.009532958269119263,0.009346356304983297,0.00920354388654232
USA,0.008467386476695538,0.008220941061154008,0.007978230714797974
USA,0.01099883671849966,0.010789928336938223,0.010560303926467896
USA,0.010560303926467896,0.010224491590633988,0.009880493395030499
USA,0.009407551027834415,0.008961866920193037,0.008504579775035381
USA,0.008739898912608624,0.008544395677745342,0.008358190767467022
USA,0.00980388093739748,0.009519706480205059,0.009262989275157452
USA,0.009712566621601582,0.009464087150990962,0.009302566759288311
USA,0.00884933304041624,0.00880959676578641,0.008769860491156578
USA,0.008332362398505211,0.008004483301192522,0.007742355111986399
USA,0.008268624544143677,0.008068015333265066,0.007856637239456177
USA,0.008665035478770733,0.00842969655059278,0.008188198320567608
USA,0.009118110872805119,0.00877211211870114,0.008533190004527569
USA,0.010075678117573261,0.009750594617798924,0.009410252794623375
USA,0.008665035478770733,0.00842969655059278,0.008188198320567608
USA,0.008769860491156578,0.008338735811412335,0.007938732393085957
USA,0.009350250475108624,0.009148906217887998,0.008824696764349937
USA,0.009302566759288311,0.009017676580697298,0.008739898912608624
USA,0.010764867067337036,0.010493427515029907,0.010185192339122295
USA,0.010185192339122295,0.009688367911924919,0.009251386858522892
USA,0.00920354388654232,0.008922713187833628,0.008739898912608624
USA,0.003927499521523714,0.00318924404813775,0.0021057436242699623
USA,0.003965726122260094,0.0035085356735103466,0.0019202340627089143
USA,0.002765924669802189,0.0024025122901158674,0.0021683683153241873
USA,0.0014145630411803722,0.0008157053893708782,0.0004326709604356438
USA,0.0012737023644149303,0.001251723151654005,0.0012297439388930798
USA,0.001533767208456993,0.0010824094980864997,0.0007641919073648751
USA,0.0014180844882503152,0.001012543977642628,0.0006339558749459684
USA,0.0015066968044266105,0.001045808092881502,0.0006958849844522774
USA,0.0040586297400295734,0.0034191715143000088,0.0025728850159794092
