HASC_1,Max,Mean,Min
IT.AB,1.4527218341827393,0.21684274151942481,0.0
IT.SD,0.4824594557285309,0.01294524924950737,0.0
IT.PU,0.1889122873544693,0.015726311605347834,0.0
IT.LB,0.725562572479248,0.05852051615150294,0.0
IT.CM,0.4805715084075928,0.041160006259555564,0.0
IT.ER,5.761826992034912,0.29961530474257897,0.0
IT.FV,1.3333654403686523,0.2770174236734444,0.0
IT.LZ,9.164977073669434,0.4086529470373784,0.0
IT.LG,3.290520429611206,0.5271062263563552,0.0
IT.LM,5.761826992034912,0.33247775660944173,0.0
IT.MH,4.8945465087890625,0.8186539538918918,0.0
IT.ML,0.4805715084075928,0.05549433358022985,0.0
IT.PM,5.127086639404297,0.4283701648977068,0.0
IT.SC,2.765920877456665,0.5655693843257096,0.0
IT.TT,1.0536623001098633,0.012074822788985994,0.0
IT.TC,2.1874728202819824,0.3690743820223447,0.0
IT.BC,0.8071991801261902,0.05999301020788015,0.0
IT.UM,3.1974728107452393,1.0210864959618984,0.0
IT.VB,1.0546212196350098,0.3359183682542708,0.0
IT.VN,2.647738218307495,0.21840155916669257,0.0
