HASC_1,Max,Mean,Min
IT.AB,0.6721551418304443,0.08330455916718794,0.0
IT.SD,0.3598237931728363,0.01819432441497574,0.0
IT.PU,0.21993570029735565,0.045495845950566806,0.0
IT.LB,0.2505911886692047,0.029809720192310464,0.0
IT.CM,0.2401205450296402,0.03534599130147226,0.0
IT.ER,0.5168846845626831,0.06517956184429381,0.0
IT.FV,0.22329360246658325,0.007219610412105789,0.0
IT.LZ,0.5888801217079163,0.07584170173621659,0.0
IT.LG,1.0289223194122314,0.15528680595258873,0.0
IT.LM,1.0772937536239624,0.09235556519950477,0.0
IT.MH,0.6061860918998718,0.09844413356281313,0.0
IT.ML,0.6721551418304443,0.06437588263569134,0.0
IT.PM,1.201419472694397,0.19596059096123403,0.0
IT.SC,1.970259666442871,0.35770487007167606,0.0
IT.TT,1.4895864725112915,0.011773248500373614,0.0
IT.TC,1.3578624725341797,0.06071768730362237,0.0
IT.BC,0.33678296208381653,0.03523842177747252,0.0
IT.UM,0.41162165999412537,0.07820251133674995,0.0
IT.VB,0.6286240816116333,0.13110590868422556,0.0
IT.VN,0.42396074533462524,0.015814489069365525,0.0
