HASC_1,Max,Mean,Min
IT.AB,0.01124440599232912,0.0001338270469226965,0.0
IT.SD,0.20604203641414642,0.007637854925989715,0.0
IT.PU,0.20604203641414642,0.010152682617786528,0.0
IT.LB,0.019667426124215126,0.00046783564739086926,0.0
IT.CM,0.03973545879125595,0.001673608266260306,0.0
IT.ER,0.1569230705499649,0.0023620393096132684,0.0
IT.FV,0.7923076152801514,0.05084483560553209,0.0
IT.LZ,0.4607692062854767,0.001159368707394006,0.0
IT.LG,0.17846153676509857,0.001333998506696069,0.0
IT.LM,0.7828307747840881,0.023193607590740916,0.0
IT.MH,0.05969197303056717,0.006215366500615154,0.0
IT.ML,0.015792163088917732,0.0003358668600940616,0.0
IT.PM,1.6446768045425415,0.04508671268279108,0.0
IT.SC,0.6753936409950256,0.009071464926229155,0.0
IT.TT,0.0026748913805931807,3.4223643369415926e-06,0.0
IT.TC,0.1569230705499649,0.001185410024997206,0.0
IT.BC,4.014461994171143,0.4771211677379721,0.0
IT.UM,0.03967982530593872,0.00229894333828363,0.0
IT.VB,0.9121846556663513,0.2713349657003871,0.0
IT.VN,3.7630767822265625,0.09912546193444051,0.0
