HASC_1,Max,Mean,Min
DE.BW,3.383326292037964,1.0153161452342105,0.0
DE.BY,2.665611505508423,0.47849477794678774,0.0
DE.BE,0.16501718759536743,0.05693578551290557,0.0
DE.BR,0.5136558413505554,0.02633335050965055,0.0
DE.HB,0.2805286943912506,0.09571101463266782,0.0
DE.HH,0.14000821113586426,0.011703723096953972,0.0
DE.HE,1.8123859167099,0.4872639655570189,0.0
DE.MV,0.09863352030515671,0.0038123505892611155,0.0
DE.NI,1.0528464317321777,0.09956321921606634,0.0
DE.NW,1.7207659482955933,0.5241774658723948,0.0
DE.RP,1.941614031791687,0.5021881141662597,0.0
DE.SL,1.3125276565551758,0.6506145704876293,0.0
DE.SN,0.9037269949913025,0.21481333263363922,0.0
DE.ST,0.44000300765037537,0.09323647778061052,0.0
DE.SH,0.3097166121006012,0.027987038649042093,0.0
DE.TH,0.9037269949913025,0.25061478570274925,0.0
