HASC_1,Max,Mean,Min
SE.BL,0.1911211609840393,0.06430436994156076,0.0
SE.KO,0.13914893567562103,-4337.108784916753,-9999.904296875
SE.GV,0.10063830018043518,-4602.227510662877,-9999.904296875
SE.GT,0.11644367128610611,0.026710406799490254,0.0
SE.HA,0.34815630316734314,0.06985103292740825,0.0
SE.JA,0.03404255211353302,-5855.063771839909,-9999.904296875
SE.JO,0.7394300699234009,0.1023393267177097,0.0
SE.KA,0.7394300699234009,0.08817267367732712,0.0
SE.KR,0.3624653220176697,0.08308619235950207,0.0
SE.NB,0.0042553190141916275,-6505.829760626455,-9999.904296875
SE.OR,0.5463312864303589,-156.14754637213207,-9999.904296875
SE.OG,0.7056387066841125,0.15580578300417686,0.0
SE.SN,0.7915600538253784,0.22782930892496603,0.0
SE.SD,0.238817036151886,0.06630284944934046,0.0
SE.ST,0.10800984501838684,0.01784811281475984,0.0
SE.UP,0.12718524038791656,-204.0714619161394,-9999.904296875
SE.VR,0.5406527519226074,-1696.486892245326,-9999.904296875
SE.VB,0.036346569657325745,-5567.514199345999,-9999.904296875
SE.VN,0.04999999701976776,-5304.296683351659,-9999.904296875
SE.VM,0.1600772738456726,-674.5705516161416,-9999.904296875
SE.VG,0.7737798690795898,0.09453562384319711,0.0
