HASC_1,Max,Mean,Min
SE.BL,0.06219512224197388,0.007263008637546927,0.0
SE.KO,0.13951219618320465,-1464.7959254664263,-9999.904296875
SE.GV,0.060975611209869385,-298.28983896321273,-9999.904296875
SE.GT,0.08997853100299835,0.009193037882990513,0.0
SE.HA,0.1179581731557846,0.020370767826452515,0.0
SE.JA,0.12804876267910004,-3970.5496195767046,-9999.904296875
SE.JO,0.035193588584661484,0.0021293273857159035,0.0
SE.KA,0.16018016636371613,0.004288723932695575,0.0
SE.KR,0.10939013212919235,0.00759021093388303,0.0
SE.NB,0.15756097435951233,-5634.364292897048,-9999.904296875
SE.OR,0.028536584228277206,0.002993210492149956,0.0
SE.OG,0.28823643922805786,0.019552904090715504,0.0
SE.SN,0.19012241065502167,0.02158138497298845,0.0
SE.SD,0.09990864247083664,0.013541219211693406,0.0
SE.ST,0.16682927310466766,0.016320824185694457,0.0
SE.UP,0.14121949672698975,-33.990820264089756,-9999.904296875
SE.VR,0.031219512224197388,-41.37770186803697,-9999.904296875
SE.VB,0.03560975566506386,-3747.7111265106605,-9999.904296875
SE.VN,0.11048781126737595,-369.55780779023695,-9999.904296875
SE.VM,0.07707316428422928,-39.67599073679617,-9999.904296875
SE.VG,0.09512194991111755,0.0027877202550900563,0.0
