HASC_1,Max,Mean,Min
SE.BL,0.0,0.0,0.0
SE.KO,0.011063829064369202,-1481.1642037754025,-9999.904296875
SE.GV,0.021276595070958138,-781.2422802049699,-9999.904296875
SE.GT,0.016170212998986244,0.0009135648353549187,0.0
SE.HA,0.029378671199083328,0.00020832411902851628,0.0
SE.JA,0.0,-5762.472083929058,-9999.904296875
SE.JO,0.007006382569670677,0.0001738995400493935,0.0
SE.KA,0.011754204519093037,0.0001780313753988594,0.0
SE.KR,0.002978723496198654,1.2729587590592539e-05,0.0
SE.NB,0.012765957042574883,-6481.165688700143,-9999.904296875
SE.OR,0.004042553249746561,1.6556544238710558e-05,0.0
SE.OG,0.023034242913126945,0.0005398806925787001,0.0
SE.SN,0.01765052229166031,0.00010119745177668472,0.0
SE.SD,0.029999997466802597,0.004816081543252919,0.0
SE.ST,0.015744680538773537,0.00037165697024950833,0.0
SE.UP,0.029999997466802597,0.0005896351496482325,0.0
SE.VR,0.006914142519235611,-151.7226415018391,-9999.904296875
SE.VB,0.049614399671554565,-5103.554551245177,-9999.904296875
SE.VN,0.007021276280283928,-3652.138786684784,-9999.904296875
SE.VM,0.0219148937612772,0.0004927527485657871,0.0
SE.VG,0.016170212998986244,0.00026130601942825777,0.0
