HASC_1,Max,Mean,Min
SE.BL,0.005106382537633181,0.0005940078422099759,0.0
SE.KO,0.23389293253421783,-4328.926450671672,-9999.904296875
SE.GV,0.11744681000709534,-4488.5902190307725,-9999.904296875
SE.GT,0.25306978821754456,0.019575003860518338,0.0
SE.HA,0.26030638813972473,0.003012085763657524,0.0
SE.JA,0.06531915068626404,-5860.510325772521,-9999.904296875
SE.JO,1.2300511598587036,0.12220234967455287,0.0
SE.KA,0.15811915695667267,0.0068151199636986345,0.0
SE.KR,0.7569788098335266,0.05611339887412051,0.0
SE.NB,0.0,-6533.2342679501235,-9999.904296875
SE.OR,0.24214795231819153,-156.21591155984075,-9999.904296875
SE.OG,0.27516594529151917,0.02147537754796517,0.0
SE.SN,0.01234042551368475,0.0007156075174509206,0.0
SE.SD,0.03957446664571762,0.00536948245586576,0.0
SE.ST,0.07031211256980896,0.005590441742492212,0.0
SE.UP,0.10957446694374084,-204.07172220073267,-9999.904296875
SE.VR,2.143131732940674,-1696.3884479906988,-9999.904296875
SE.VB,0.15510638058185577,-5572.018272397501,-9999.904296875
SE.VN,0.12404254823923111,-5228.209031841988,-9999.904296875
SE.VM,0.10051064938306808,-674.5897166363224,-9999.904296875
SE.VG,1.5696254968643188,0.05922051585017925,0.0
