GID_0,Max,Mean,Min
USA,1.4932584762573242,0.9734876135985057,0.0
USA,0.7169050574302673,0.10710312633420385,0.0
USA,0.34948334097862244,0.15812520044190542,0.0
USA,2.8995742797851562,1.722223937511444,0.0
USA,3.073314905166626,1.6560899938146274,0.0
USA,0.5041072964668274,0.18913087866136005,0.0
USA,1.1125298738479614,0.5913364912072817,0.0
USA,3.6449759006500244,2.2074137381144934,0.0
USA,1.467745304107666,0.5785331567128499,0.0
USA,3.4144976139068604,1.6358333264078413,0.0
USA,2.0629711151123047,1.2212932518550328,0.0
USA,1.0246301889419556,0.6044913104602269,0.0
USA,1.1143568754196167,0.5137351184255547,0.0
USA,1.9523533582687378,1.2603726863861084,0.0
USA,3.6449759006500244,1.1330322736785525,0.0
USA,0.23792314529418945,0.0712518447637558,0.0
USA,1.5721383094787598,1.1058368161320686,0.0
USA,1.1125298738479614,0.28116245408143314,0.0
USA,1.8892626762390137,1.4990975260734558,0.9854946136474609
USA,1.1125298738479614,0.17241529002785683,0.0
USA,0.6535423398017883,0.2405267423018813,0.0
USA,3.0289487838745117,1.7443683654069901,0.0
USA,0.11792251467704773,0.04995498083531857,0.0
USA,1.6023870706558228,0.7252754224464297,0.0
USA,2.4258339405059814,0.9384551186646733,0.0
USA,1.3940390348434448,0.7844167848428091,0.46417734026908875
USA,1.0374314785003662,0.25407833987846973,0.0
USA,3.312582015991211,2.024873173236847,0.0
USA,2.774521589279175,1.8889019557407924,0.0
USA,1.9352022409439087,1.3675316125154495,0.0
USA,0.0642535388469696,0.02380027136920641,0.010811165906488895
USA,2.7950422763824463,1.3473083252708118,0.0
USA,3.0505197048187256,1.5837400886747572,0.0
USA,0.27798694372177124,0.06612342748170098,0.0
USA,0.039251964539289474,0.012210930719447788,0.0
USA,2.3363213539123535,1.1759031238379303,0.0
USA,3.1044232845306396,1.7337197614094568,0.0
USA,2.7795324325561523,1.7614544664110456,0.0
USA,1.644523024559021,0.9996635344895449,0.0
USA,1.9882572889328003,1.2833989202976226,0.0
USA,0.5562808513641357,0.22551309084519744,0.0
USA,1.4693759679794312,1.0529908418655396,0.0
USA,1.2055360078811646,0.76001196205616,0.0
USA,0.546373188495636,0.2520755761436054,0.0
USA,2.3363213539123535,1.6758087509208255,0.0
USA,1.4309841394424438,0.7415897335324969,0.0
USA,2.48642897605896,1.711770793369838,0.0
USA,2.6354291439056396,1.3739625910917919,0.0
USA,0.5627849102020264,0.12582526258616286,0.0
USA,1.1143568754196167,0.43232697142022,0.0
USA,0.7426915764808655,0.37232673310098197,0.0
USA,1.9581397771835327,1.2532239386013575,0.0
USA,2.0852930545806885,1.0646042426427205,0.0
USA,2.7356765270233154,1.960205121172799,0.0
USA,0.4903051555156708,0.217569039720628,0.0
USA,1.7345181703567505,1.089425520102183,0.0
USA,0.2908225953578949,0.18946813146273295,0.0
USA,3.0062553882598877,1.4385279538680096,0.0
USA,2.8995742797851562,1.2285396431883175,0.0
USA,2.669403314590454,1.0416101557867867,0.0
USA,2.4691648483276367,0.9853014137063708,0.0
USA,1.8738209009170532,0.8288310050964356,0.0
USA,3.1044232845306396,1.9695151490824563,0.0
USA,2.918765068054199,1.8223718404769897,0.0
USA,0.9825977683067322,0.5685400731709539,0.0
USA,1.1714283227920532,0.6353763021804668,0.0
USA,2.714237928390503,2.132251024246216,1.5675245523452759
USA,0.2766749858856201,0.0030702738744024876,0.0
USA,1.6282330751419067,0.00013384279719822395,0.0
USA,0.0,-5672.460332145468,-9999.904296875
USA,0.058283329010009766,-2165.6804656296645,-9999.904296875
USA,3.7162249088287354,0.3135136304272237,0.0
USA,0.0,-6235.572506959411,-9999.904296875
USA,0.1318499892950058,-2215.208846858452,-9999.904296875
USA,0.0,-6656.137239992151,-9999.904296875
USA,0.9267833232879639,0.0896604428418703,0.0
USA,0.5558249354362488,0.04532790282888734,0.0
USA,0.027201225981116295,-2474.948305668822,-9999.904296875
USA,0.15292499959468842,0.017151141541597265,0.0
USA,0.030477052554488182,0.00044159021546363793,0.0
USA,10.092057228088379,-673.3600927630415,-9999.904296875
USA,0.0,-7512.365914567786,-9999.904296875
USA,0.0,-2894.7091385690787,-9999.904296875
USA,0.0,-4581.680733188546,-9999.904296875
USA,0.0,-6339.06976732337,-9999.904296875
USA,1.0947667360305786,0.06499254971905279,0.0
USA,1.3949166536331177,0.11847532805352223,0.0
USA,4.402316570281982,-193.65053737163248,-9999.904296875
USA,0.0,-5036.716502470129,-9999.904296875
USA,0.9179083704948425,-5532.488845450835,-9999.904296875
USA,0.0,-6013.057206711065,-9999.904296875
USA,1.5355583429336548,0.07873017991531876,0.0
USA,0.015208333730697632,-5791.441630103868,-9999.904296875
USA,0.13323332369327545,0.015740640700981873,0.0
