GID_0,Max,Mean,Min
USA,0.0028051582630723715,0.0002366412523163793,0.0
USA,0.013023254461586475,0.0009922368446409347,0.0
USA,0.07262349873781204,0.0031607268112046377,0.0
USA,0.01007823459804058,0.000797895880532451,0.0
USA,0.2310851365327835,0.05416536822061365,0.0
USA,0.0,0.0,0.0
USA,0.0,0.0,0.0
USA,0.49634724855422974,0.07161593799080168,0.0
USA,0.0011124808806926012,0.00012506852787434278,0.0
USA,0.2055867612361908,0.05772467489753451,0.0
USA,0.01007823459804058,0.0004327049902972898,0.0
USA,0.0,0.0,0.0
USA,0.013023254461586475,0.0024342445265372386,0.0
USA,0.2988877594470978,0.04523787410996322,0.0
USA,0.36054664850234985,0.06910950406676247,0.0
USA,0.0,0.0,0.0
USA,1.048714518547058,0.21026945824269205,0.0
USA,0.0,0.0,0.0
USA,0.0007706131436862051,4.3576336490029156e-05,0.0
USA,0.0,0.0,0.0
USA,0.0,0.0,0.0
USA,0.2900497615337372,0.08990562134422361,0.0
USA,0.00011231548705836758,8.47179690026678e-06,0.0
USA,0.024363882839679718,0.0033401871221485635,0.0
USA,0.30104026198387146,0.08281869228397097,0.0
USA,0.003918408881872892,0.0004511440803374474,0.0
USA,0.0,0.0,0.0
USA,0.20623092353343964,0.04207577775232494,0.0
USA,0.12845692038536072,0.03235367983579636,0.0
USA,0.5231302976608276,0.23733201052527875,0.0
USA,0.0,0.0,0.0
USA,0.008218289352953434,0.00042268747984053334,0.0
USA,6.310529715847224e-05,1.7529249210686733e-06,0.0
USA,0.07262349873781204,0.0037344036781481313,0.0
USA,0.0011135850800201297,0.00016537618171241775,0.0
USA,0.42240408062934875,0.18880239170458582,0.0
USA,0.2087302803993225,0.031411340123870306,0.0
USA,0.15777763724327087,0.06096818701231054,0.0
USA,1.4349936246871948,0.4830608640543439,0.0
USA,0.5800220370292664,0.27907899394631386,0.0
USA,0.0001263833255507052,1.1169760341545043e-05,0.0
USA,0.9482933878898621,0.30214308326443035,0.0
USA,0.003720930078998208,0.0004110828953950355,0.0
USA,0.0003428859927225858,9.796742649216738e-06,0.0
USA,0.8849052786827087,0.37631181213590836,0.0
USA,0.0,0.0,0.0
USA,0.45219913125038147,0.1348267395581518,0.0
USA,0.4447127878665924,0.17403686708874172,0.0
USA,0.01508006639778614,0.0008986011155987702,0.0
USA,0.013023254461586475,0.0007630878959649375,0.0
USA,0.002355703618377447,0.00011217636277987844,0.0
USA,0.49215710163116455,0.25149335776056564,0.0
USA,0.0034077174495905638,0.00015840862345482622,0.0
USA,0.03642193228006363,0.012196749457669083,0.0
USA,0.0,0.0,0.0
USA,0.36054664850234985,0.07169585752611358,0.0
USA,0.01396377943456173,0.001017613837029785,0.0
USA,0.21874403953552246,0.03839133446085818,0.0
USA,0.21874403953552246,0.018858019734883175,0.0
USA,0.0009371061460115016,2.7484822827058713e-05,0.0
USA,0.49634724855422974,0.037320172416522315,0.0
USA,0.004711407236754894,0.000507538381914076,0.0
USA,0.0966813713312149,0.014858010458413316,0.0
USA,0.24985761940479279,0.0388120012357831,0.0
USA,0.009789599105715752,0.0006531332049290744,0.0
USA,0.01927228830754757,0.001043256182499506,0.0
USA,0.3160272240638733,0.13146460979866484,0.028087271377444267
USA,0.18872147798538208,0.004604545987783406,0.0
USA,0.6711204051971436,0.00016119680360182577,0.0
USA,0.13186046481132507,-3099.3841863971475,-9999.904296875
USA,0.5065116286277771,-324.85082925833586,-9999.904296875
USA,0.0732712671160698,0.013519149284217168,0.0
USA,0.02604651264846325,-2499.975741865551,-9999.904296875
USA,0.27160385251045227,-489.16056975668994,-9999.904296875
USA,0.10790695995092392,-1051.7937366032747,-9999.904296875
USA,1.3077855110168457,0.008228836480735812,0.0
USA,0.01298200711607933,7.310897903346316e-05,0.0
USA,0.32853180170059204,-1668.5029496955815,-9999.904296875
USA,0.0036781406961381435,3.343764269216494e-05,0.0
USA,0.46046948432922363,0.0028864266700007572,0.0
