HASC_1,Max,Mean,Min
BR.AC,1.4761784076690674,0.022032447925842618,0.0
BR.AL,0.009047768078744411,0.00015184464702353684,0.0
BR.AP,1.1604489088058472,0.042901644258608554,0.0
BR.AM,7.128833293914795,0.12923684988848658,0.0
BR.BA,0.04302089288830757,6.62563914080936e-05,0.0
BR.CE,0.5800343751907349,0.026203620822316857,0.0
BR.DF,0.0,0.0,0.0
BR.ES,0.050920844078063965,2.757382228389963e-05,0.0
BR.GO,0.0,0.0,0.0
BR.MA,1.6662487983703613,0.008760028987140579,0.0
BR.MT,0.223728209733963,0.0005483535214101569,0.0
BR.MS,5.26535701751709,0.21407608730520736,0.0
BR.MG,0.5746868252754211,0.00039889398470203464,0.0
BR.PA,4.251066207885742,0.042050604950804364,0.0
BR.PB,0.0061111110262572765,1.2300686787821115e-05,0.0
BR.PR,7.397145748138428,1.1696209873025971,0.0
BR.PE,0.01666666567325592,0.0001361104648900126,0.0
BR.PI,0.3330096900463104,0.002807768067446284,0.0
BR.RJ,0.6814179420471191,0.013186014980734668,0.0
BR.RN,2.2427639961242676,0.003844676424328443,0.0
BR.RS,5.871798515319824,0.11564565169542017,0.0
BR.RO,2.9666826725006104,0.0699241653393205,0.0
BR.RR,1.4834883213043213,0.041781206548663616,0.0
BR.SC,5.871798515319824,0.038893494047198884,0.0
BR.SP,2.6116392612457275,0.05854807427338531,0.0
BR.SE,0.031071476638317108,0.000309979710653339,0.0
BR.TO,0.13555555045604706,0.00014371227830065584,0.0
