HASC_1,Max,Mean,Min
BR.AC,0.5995053648948669,0.005836801395982947,0.0
BR.AL,0.018728559836745262,0.00028424551879411197,0.0
BR.AP,1.0944796800613403,0.015835445488962915,0.0
BR.AM,7.661011219024658,0.11444644575770217,0.0
BR.BA,0.033137764781713486,3.129176761344672e-05,0.0
BR.CE,0.029285714030265808,9.178249161448971e-05,0.0
BR.DF,0.0,0.0,0.0
BR.ES,0.0,0.0,0.0
BR.GO,0.1928248107433319,0.0004357939707524902,0.0
BR.MA,0.22873108088970184,0.0010758609642737627,0.0
BR.MT,0.01834815926849842,1.4560500416638863e-05,0.0
BR.MS,0.21101273596286774,0.0021532371629881387,0.0
BR.MG,0.1460869312286377,0.0004162782813012933,0.0
BR.PA,1.9681020975112915,0.02838897784251333,0.0
BR.PB,0.008143709972500801,3.990272857526858e-05,0.0
BR.PR,0.0052238027565181255,1.8131908214224663e-06,0.0
BR.PE,0.013098113238811493,0.0001095480125412095,0.0
BR.PI,0.06357143074274063,7.980154428039123e-05,0.0
BR.RJ,0.08046692609786987,0.0017161183956448912,0.0
BR.RN,0.1568039208650589,0.00022443420593887953,0.0
BR.RS,0.025497248396277428,0.00011674442891138648,0.0
BR.RO,0.512321412563324,0.0017450023857211205,0.0
BR.RR,4.074031352996826,0.12289999136627018,0.0
BR.SC,0.6501561999320984,0.0005458646226207381,0.0
BR.SP,0.3416157364845276,0.0004596800910982261,0.0
BR.SE,0.046249885112047195,0.0012979709361272266,0.0
BR.TO,0.11336593329906464,7.283560368274822e-05,0.0
