HASC_1,Max,Mean,Min
IN.AN,7.449769020080566,0.03812005029120864,0.0
IN.AP,0.08356879651546478,0.0001286867409109611,0.0
IN.AR,1.2776052951812744,0.03624020121846591,0.0
IN.AS,1.8073959350585938,0.05559052743793984,0.0
IN.BR,0.5518532991409302,0.003624276445658897,0.0
IN.CH,0.040747519582509995,0.022935256827622652,0.009315446019172668
IN.CT,2.894247055053711,0.08555902657038787,0.0
IN.DN,0.0,0.0,0.0
IN.DD,0.0,0.0,0.0
IN.GA,0.3912222385406494,0.020977546600624918,0.0
IN.GJ,0.48243898153305054,0.0007406898627361945,0.0
IN.HR,0.17986348271369934,0.008886190760311805,0.0
IN.HP,0.3522341549396515,0.0062879237479674405,0.0
IN.JK,0.41862431168556213,0.002603492969691371,0.0
IN.JH,0.9983112215995789,0.008507823711991089,0.0
IN.KA,2.1366937160491943,0.10635480120060284,0.0
IN.KL,13.953404426574707,0.4275902632737211,0.0
IN.LD,3.1529667377471924,0.029424001890070297,0.0
IN.MP,1.816799283027649,0.07857751858161018,0.0
IN.MH,5.327242374420166,0.07108517594128017,0.0
IN.MN,0.40215417742729187,0.01784085418340558,0.0
IN.ML,1.2628110647201538,0.06959883005883087,0.0
IN.MZ,0.9102667570114136,0.19952923703664213,0.0
IN.NL,0.5079238414764404,0.05171376228957486,0.0
IN.DL,0.0286742951720953,0.0032962938874132102,0.0
IN.OR,2.894247055053711,0.04001504408504863,0.0
IN.PY,3.7499096393585205,0.0019331935444922663,0.0
IN.PB,0.1695508360862732,0.006773402887925921,0.0
IN.RJ,2.611121654510498,0.023291829600479482,0.0
IN.SK,0.4463445544242859,0.04835859264567262,0.0
IN.TN,2.0280954837799072,0.0764522502796201,0.0
IN.TG,1.2357009649276733,0.021406219170003002,0.0
IN.TR,5.016727924346924,0.8255161234257717,0.0
IN.UP,1.816799283027649,0.0189046465420037,0.0
IN.UT,0.549785315990448,0.005160922909601651,0.0
IN.WB,2.066891670227051,0.06072305778307779,0.0
