HASC_2,Max,Mean,Min
US.AL.AU,0.012105262838304043,0.0015121314293840744,0.0
US.AL.BD,0.48066219687461853,0.050749834908380025,0.0
US.AL.BR,1.16596519947052,0.6796571073077974,0.0
US.AL.BI,5.9574860642896965e-05,1.3829878177299786e-05,0.0
US.AL.BU,0.2038152664899826,0.028534522226739984,0.0
US.AL.BL,0.811802327632904,0.18500610824142183,0.0
US.AL.BT,0.023561010137200356,0.001906937997470474,0.0
US.AL.CN,0.0029983562417328358,0.0002028203378098884,0.0
US.AL.CM,0.029058221727609634,0.002298772116773762,0.0
US.AL.CH,0.06282919645309448,0.009132854824461642,0.0
US.AL.CI,0.0,0.0,0.0
US.AL.CC,0.5814955234527588,0.1436321547294121,0.0
US.AL.CK,0.9102293252944946,0.25997601214718696,0.0
US.AL.CY,0.01699717529118061,0.0021409771297060485,0.0
US.AL.CB,4.19350471929647e-05,9.984535045943977e-07,0.0
US.AL.CF,0.44415849447250366,0.28961029291152957,0.0
US.AL.CL,0.4365009069442749,0.2467826814390719,0.0
US.AL.CO,0.28815340995788574,0.021102723549120128,0.0
US.AL.CS,0.05196109414100647,0.008081689001604294,0.0
US.AL.CV,0.2809230089187622,0.09213032036010797,0.0
US.AL.CA,0.2774313688278198,0.06804247656255029,0.0
US.AL.CU,0.46269869804382324,0.11727520062122494,0.0
US.AL.DE,0.8362339735031128,0.44664455473423004,0.0
US.AL.DL,0.12023923546075821,0.00687704058145755,0.0
US.AL.DA,0.5083718299865723,0.030808119964993757,0.0
US.AL.EL,0.02067016065120697,0.006866745141451247,0.0
US.AL.ES,0.23418863117694855,0.04793559910103795,0.0
US.AL.ET,0.008860724978148937,0.0005010460699850228,0.0
US.AL.FA,0.06287024170160294,0.012243313527765818,0.0
US.AL.FR,0.4791438579559326,0.24523214739747345,0.0
US.AL.GE,0.2866519093513489,0.14213739385983595,0.008471948094666004
US.AL.GR,0.0005263478960841894,2.025198981906821e-05,0.0
US.AL.HA,2.9787430321448483e-05,4.137143100201178e-06,0.0
US.AL.HE,1.16596519947052,0.5206330927088857,0.0
