HASC_1,Max,Mean,Min
HU.BK,0.3877499997615814,0.05290726321065729,0.0
HU.BA,0.1617336869239807,0.0021370413560362067,0.0
HU.BE,1.358412504196167,0.1545192650485294,0.0
HU.BZ,0.2237330973148346,0.011304513049206481,0.0
HU.BU,0.11899994313716888,0.04237080710008741,0.0
HU.CS,0.5127925872802734,0.11607839105104525,0.0
HU.FE,0.21480116248130798,0.017364555057429242,0.0
HU.GS,0.14848943054676056,0.012554577627497565,0.0
HU.HB,2.5358669757843018,0.21678433970581473,0.0
HU.HE,0.15502190589904785,0.01222375699273051,0.0
HU.JN,0.1688080132007599,0.01856625324250975,0.0
HU.KE,0.06664936244487762,0.007551885830776662,0.0
HU.NO,0.18256479501724243,0.017384151227076303,0.0
HU.PE,0.2861306667327881,0.033237975032832955,0.0
HU.SO,0.08617336302995682,0.005303061226662803,0.0
HU.SZ,2.5358669757843018,0.09585666298670203,0.0
HU.TO,0.21379101276397705,0.008523359947595063,0.0
HU.VA,0.07756540924310684,0.004080838850166043,0.0
HU.VE,0.1293841302394867,0.014687788547841288,0.0
HU.ZA,0.04205768555402756,0.0023423759125624642,0.0
