HASC_1,Max,Mean,Min
HU.BK,0.0,0.0,0.0
HU.BA,0.0,0.0,0.0
HU.BE,0.0,0.0,0.0
HU.BZ,0.014158662408590317,7.933042933398383e-05,0.0
HU.BU,0.0,0.0,0.0
HU.CS,0.004215325228869915,0.0003546547556582552,0.0
HU.FE,0.0,0.0,0.0
HU.GS,0.0019444444915279746,1.521941343973765e-05,0.0
HU.HB,0.0,0.0,0.0
HU.HE,0.0,0.0,0.0
HU.JN,0.0,0.0,0.0
HU.KE,0.0,0.0,0.0
HU.NO,0.0,0.0,0.0
HU.PE,0.0,0.0,0.0
HU.SO,0.0,0.0,0.0
HU.SZ,0.0,0.0,0.0
HU.TO,0.0,0.0,0.0
HU.VA,0.013333332724869251,0.0005698005517578532,0.0
HU.VE,0.009999999776482582,0.00020833332867672047,0.0
HU.ZA,0.01111111044883728,0.001360830498125517,0.0
