HASC_1,Max,Mean,Min
HT.CE,0.7012277841567993,0.25104196322342703,0.0
HT.GR,1.0634969472885132,0.12355702350240401,0.0
HT.AR,0.7012277841567993,0.14502250210178316,0.0
HT.NI,1.2036161422729492,0.1463214658798986,0.0
HT.ND,0.6998228430747986,0.04630114032001335,0.0
HT.NE,0.599391758441925,0.19268784465268254,0.0
HT.NO,0.20364230871200562,0.004697649414528213,0.0
HT.OU,0.7012277841567993,0.12970850861047972,0.0
HT.SD,0.385835200548172,0.006056101101090793,0.0
HT.SE,0.521016538143158,0.012824494045967834,0.0
