HASC_1,Max,Mean,Min
RU.AD,3.380195379257202,0.04034983849218723,0.0
RU.AL,1.9217039346694946,0.06236140817417412,0.0
RU.AM,3.1628670692443848,0.05395582747140769,0.0
RU.AR,8.569999694824219,-534.104112438474,-9999.900390625
RU.AS,0.6537035703659058,0.020552771865784383,0.0
RU.BK,0.0024999999441206455,2.4865017915380104e-06,0.0
RU.BL,0.10430318862199783,0.003531366492199636,0.0
RU.BR,3.406970500946045,0.0593849336247642,0.0
RU.BU,11.365062713623047,0.057090805776917,0.0
RU.CN,6.355622291564941,0.32988349621902874,0.0
RU.CL,0.0012499999720603228,6.510416521147515e-07,0.0
RU.CK,2.8868746757507324,-5.610750340866875,-9999.900390625
RU.CV,0.0,0.0,0.0
RU.SP,7.708749294281006,1.1638988218580684,0.0
RU.DA,0.911780595779419,0.022907982728100053,0.0
RU.GA,1.9142093658447266,0.027456983656924824,0.0
RU.IN,1.0370160341262817,0.25896795167566533,0.0
RU.IK,7.487250804901123,-0.28237388681514064,-9999.900390625
RU.IV,0.0811723917722702,0.003984376526289228,0.0
RU.KB,1.643111228942871,0.15956735213539502,0.0
RU.KN,3.538937568664551,0.35381491760160516,0.0
RU.KL,1.1151255369186401,0.02492034563539034,0.0
RU.KG,0.0,0.0,0.0
RU.KQ,2.2943263053894043,-144.07189527489538,-9999.900390625
RU.KC,2.594099998474121,0.15089689669060458,0.0
RU.KI,11.411873817443848,0.7012798909070257,0.0
RU.KE,1.535531997680664,0.13034643964031906,0.0
RU.KH,1.112874984741211,-21.054035886973473,-9999.900390625
RU.KK,1.9142093658447266,0.06822425917720495,0.0
RU.KM,0.7943750023841858,-24.774042692295147,-9999.900390625
RU.KV,0.0037499999161809683,5.411255171725032e-06,0.0
RU.KO,0.4856249988079071,-63.49035429689865,-9999.900390625
RU.KT,0.9308609366416931,0.006614735475730695,0.0
RU.KD,3.5310606956481934,0.05818010176277132,0.0
RU.KX,7.638307571411133,-598.13710594087,-9999.900390625
RU.KU,0.06262006610631943,0.0013884987694637438,0.0
RU.KS,0.04348108172416687,0.0010336118756526667,0.0
RU.LN,14.698748588562012,0.9020563792870967,0.0
RU.LP,0.038941070437431335,0.00020165231803225147,0.0
RU.MG,0.5612499713897705,-165.16746365066953,-9999.900390625
RU.ME,0.0,0.0,0.0
RU.MR,0.03187499940395355,0.00020832286859133646,0.0
None,0.14438149333000183,0.014213085435417102,0.0
RU.MS,0.151230588555336,0.0027336804769958986,0.0
RU.MM,5.949793815612793,-18.58478822607035,-9999.900390625
RU.NN,0.8025000095367432,-0.8476931670520672,-9999.900390625
RU.NZ,0.0,0.0,0.0
RU.NO,1.6017396450042725,0.2021011107655087,0.0
RU.NG,0.8630672693252563,0.001761829047313286,0.0
RU.NS,1.537056565284729,0.06622161776449997,0.0
RU.OM,1.0065637826919556,0.03225629004637371,0.0
RU.OL,0.0,0.0,0.0
RU.OB,0.0,0.0,0.0
RU.PZ,0.5938569903373718,0.017360418990340097,0.0
RU.PE,0.023125000298023224,3.424515300214599e-05,0.0
RU.PR,0.4405701756477356,0.0003439026021195003,0.0
RU.PS,0.08279862254858017,0.0005032721503226498,0.0
RU.RO,0.48194652795791626,0.02444870183979395,0.0
RU.RZ,0.14898324012756348,0.0026478238993694176,0.0
RU.SK,3.7058467864990234,-125.75965435816858,-9999.900390625
RU.SL,2.5992774963378906,0.0067159005737284306,0.0
RU.SA,0.04374999925494194,0.00019326240867904737,0.0
RU.SR,0.3461289703845978,0.0017277480572809672,0.0
RU.SM,0.0,0.0,0.0
RU.ST,2.594099998474121,0.05324095538540051,0.0
RU.SV,0.30250000953674316,0.0012992989697549664,0.0
RU.TB,3.0720272064208984,0.030824242780962616,0.0
RU.TT,0.0024999999441206455,3.188775438929395e-06,0.0
RU.TO,1.4986523389816284,0.05120447383170668,0.0
RU.TL,0.0,0.0,0.0
RU.TU,3.4824533462524414,0.09998939814231657,0.0
RU.TV,0.05331931263208389,0.00031463558501932314,0.0
RU.TY,0.1010194942355156,0.001249649381190046,0.0
RU.UD,0.005624999757856131,2.5190630991596217e-05,0.0
RU.UL,0.03812500089406967,9.963767935413921e-05,0.0
RU.VL,0.07114046812057495,0.0005607895094055867,0.0
RU.VG,0.44145718216896057,0.0036959636855726785,0.0
RU.VO,8.266874313354492,-2.4431268596755724,-9999.900390625
RU.VR,0.9623826146125793,0.009833772657024885,0.0
RU.YN,0.8330467939376831,-111.83195390628062,-9999.900390625
RU.YS,0.9268615245819092,0.007661575945626937,0.0
RU.YV,0.027507208287715912,0.00027782621171205626,0.0
RU.ZB,12.32348346710205,0.05842696815252579,0.0
