HASC_1,Max,Mean,Min
RU.AD,0.13827000558376312,0.007178926628104976,0.0
RU.AL,0.046041786670684814,0.0004873145898043983,0.0
RU.AM,1.0440229177474976,0.06543771142022403,0.0
RU.AR,0.43765953183174133,-1345.8862778149016,-9999.904296875
RU.AS,0.3736312687397003,0.029513257159279004,0.0
RU.BK,0.49116596579551697,0.013724849908344895,0.0
RU.BL,0.017874859273433685,0.0007607244469918901,0.0
RU.BR,0.08157559484243393,0.0017145753272031078,0.0
RU.BU,0.11987233906984329,0.00037827331039420447,0.0
RU.CN,0.141199991106987,0.018594952256693078,0.0
RU.CL,0.14135317504405975,0.00127344965143015,0.0
RU.CK,0.10936170071363449,-293.10064217127257,-9999.904296875
RU.CV,0.05631999671459198,0.0011769825163818084,0.0
RU.SP,0.04747530817985535,0.003373620150144537,0.0
RU.DA,0.32370293140411377,0.013548368489115177,0.0
RU.GA,0.039443712681531906,7.579977767212162e-05,0.0
RU.IN,0.07194041460752487,0.005613820643754314,0.0
RU.IK,0.04436597600579262,-539.6914975235272,-9999.904296875
RU.IV,0.2551976144313812,0.01635316618204751,0.0
RU.KB,0.08940758556127548,0.00425561522085142,0.0
RU.KN,0.023771312087774277,0.0004276750048368492,0.0
RU.KL,0.6427644491195679,0.014548048307499032,0.0
RU.KG,0.3022599518299103,0.022461455886099446,0.0
RU.KQ,0.16513700783252716,-1340.038902475772,-9999.904296875
RU.KC,0.11584459245204926,0.0053950832499699486,0.0
RU.KI,0.0576595813035965,-4789.176048381332,-9999.904296875
RU.KE,0.015394291840493679,1.7368187060734877e-05,0.0
RU.KH,0.8572511076927185,-530.3872880582227,-9999.904296875
RU.KK,0.05463257059454918,0.00019334833305038047,0.0
RU.KM,0.937659502029419,-3902.786041541112,-9999.904296875
RU.KV,0.09680850803852081,-435.4405041161477,-9999.904296875
RU.KO,0.43808513879776,-3783.37262179484,-9999.904296875
RU.KT,0.09285886585712433,0.0028562544375330054,0.0
RU.KD,0.4835386872291565,0.020830633373189692,0.0
RU.KX,0.10957445949316025,-3906.5802984980223,-9999.904296875
RU.KU,0.08461276441812515,0.0016638533664264966,0.0
RU.KS,0.049361702054739,0.0018993604005177274,0.0
RU.LN,0.04747530817985535,-172.15805212914427,-9999.904296875
RU.LP,0.32017868757247925,0.010683884216231516,0.0
RU.MG,0.0011914893984794617,-5501.767048124771,-9999.904296875
RU.ME,0.04381261020898819,0.0009632341617129606,0.0
RU.MR,0.09359149634838104,0.0071003731375247235,0.0
None,0.11608510464429855,0.036301858016048315,0.0
RU.MS,0.37891265749931335,0.01786741526476666,0.0
RU.MM,0.18936172127723694,-6158.337740550321,-9999.904296875
RU.NN,0.17319151759147644,-3615.1102981642057,-9999.904296875
RU.NZ,0.2551976144313812,0.010576017135689253,0.0
RU.NO,0.10894303768873215,0.005678810499083495,0.0
RU.NG,0.0931914821267128,0.0011594088350247733,0.0
RU.NS,1.158736228942871,0.0878857827918482,0.0
RU.OM,1.3755313158035278,0.1870014308591172,0.0
RU.OL,0.13236191868782043,0.009594389804220291,0.0
RU.OB,0.32806000113487244,0.010958424798571582,0.0
RU.PZ,0.21125103533267975,0.006401370116173489,0.0
RU.PE,0.4171866476535797,-1722.8730275380133,-9999.904296875
RU.PR,0.5439659953117371,0.017360511205105296,0.0
RU.PS,0.03426240012049675,0.0009982449666565956,0.0
RU.RO,0.5676736235618591,0.01612756504723206,0.0
RU.RZ,0.32017868757247925,0.03207574429415096,0.0
RU.SK,0.5971488952636719,-4634.589736060658,-9999.904296875
RU.SL,0.3952595293521881,0.0014072247961846548,0.0
RU.SA,0.02386496216058731,0.0012706895037401485,0.0
RU.SR,0.156314879655838,0.0029960513310250307,0.0
RU.SM,0.24182868003845215,0.014706280746211517,0.0
RU.ST,0.6632708311080933,0.03162844403736084,0.0
RU.SV,0.3227404057979584,-648.1380575113885,-9999.904296875
RU.TB,0.13577872514724731,0.006566460157941778,0.0
RU.TT,0.038699936121702194,0.002062973542088606,0.0
RU.TO,1.524600863456726,-741.9301636335972,-9999.904296875
RU.TL,0.38177284598350525,0.021160628524213326,0.0
RU.TU,0.0219148937612772,9.136789650888843e-05,0.0
RU.TV,0.1817900836467743,0.007029765375971017,0.0
RU.TY,0.8951510190963745,0.03968343093871231,0.0
RU.UD,0.04763315990567207,0.004184946976527574,0.0
RU.UL,0.03170212730765343,0.0007601508875035197,0.0
RU.VL,0.4436672329902649,0.027768892101551933,0.0
RU.VG,0.3012840449810028,0.014343491567066552,0.0
RU.VO,0.1492971032857895,-2179.9173196400156,-9999.904296875
RU.VR,0.04145003482699394,0.001413321789454492,0.0
RU.YN,0.0,-5551.481957793654,-9999.904296875
RU.YS,0.38347235321998596,0.01801392901183659,0.0
RU.YV,0.48039624094963074,0.031800722651997494,0.0
RU.ZB,0.2612425684928894,0.001383432586106429,0.0
