HASC_1,Max,Mean,Min
CL.AI,0.14977243542671204,0.0007498626235959026,0.0
CL.AN,0.1109192818403244,0.0018537471870130823,0.0
CL.AR,2.496333360671997,0.14173054522300546,0.0
CL.AP,0.0,0.0,0.0
CL.AT,0.578620970249176,0.02655137327890806,0.0
CL.BI,2.496333360671997,0.04312364889675112,0.0
CL.CO,2.4924442768096924,0.14603877944853566,0.0
CL.LI,1.708021879196167,0.17147307322601546,0.0
CL.LL,1.0452221632003784,0.06058151030768138,0.0
CL.LR,1.2149161100387573,0.12477688037929452,0.0
CL.MA,1.0755555629730225,0.004086458375924126,0.0
CL.ML,2.3445777893066406,0.13865910981393414,0.0
CL.NB,0.39554405212402344,0.058141767669012884,0.0
CL.RM,3.86484432220459,0.25359229265973227,0.0
CL.TA,0.0,0.0,0.0
CL.VS,3.86484432220459,0.0022161411918191548,0.0
