iso3,Max,Mean,Min
ABW,0,0,0
AFG,1937136685154304.0,320098106851992.6,0.0
AGO,3.969155801389466e+16,1436726788580215.8,0.0
AIA,149083733884928.0,72412114714624.0,0.0
ALA,1416417534541824.0,241471100381545.4,0.0
ALB,0.0,0.0,0.0
AND,1746664415035392.0,1208294335752874.8,0.0
ARE,6497758848483328.0,1111922836764124.5,0.0
ARG,1.8001380463607808e+16,239068873522098.66,0.0
ARM,0.0,0.0,0.0
ASM,363736720211968.0,2426073335502.9785,0.0
ATA,0.0,0.0,0.0
ATF,853507510894592.0,73955256430.16827,0.0
ATG,538625372585984.0,145820018016256.0,0.0
AUS,1.1870036549435392e+16,192794332567231.12,0.0
AUT,3307299569401856.0,200689704895150.25,0.0
AZE,2198409746317312.0,268442988460395.66,0.0
BDI,0.0,0.0,0.0
BEL,7691002231914496.0,543666130959380.9,0.0
BEN,0.0,0.0,0.0
BES,2493002492674048.0,7337004142288.881,0.0
BFA,2308807183040512.0,235321930494491.34,0.0
BGD,4509477290115072.0,427365285498912.25,0.0
BGR,2389496196759552.0,916234940847226.9,0.0
BHR,3379807744163840.0,1277130369400832.0,0.0
BHS,1229407813369856.0,31805854231701.574,0.0
BIH,0.0,0.0,0.0
BLM,150513169465344.0,150513169465344.0,150513169465344.0
BLR,3799197610409984.0,592180766009930.9,0.0
BLZ,1131052256985088.0,405856364146315.6,0.0
BMU,241352449196032.0,148833921138688.0,0.0
BOL,2071827799080960.0,49161262385326.95,0.0
BRA,8232133751472128.0,163784058156641.7,0.0
BRB,627015900200960.0,275719057833984.0,0.0
BRN,2264686594621440.0,461271027399611.75,0.0
BTN,1492617502130176.0,82978374148344.25,0.0
BVT,0,0,0
BWA,3797543511130112.0,354999126672964.4,0.0
CAF,1996108330958848.0,161830759832147.94,0.0
CAN,7392074118725632.0,202141221539287.44,0.0
CCK,44490110795776.0,44490110795776.0,44490110795776.0
CHE,2768285468721152.0,580409936773120.0,0.0
CHL,2803582852136960.0,15220856514267.885,0.0
CHN,1.3572489644867584e+16,432337492997749.9,0.0
CIV,1285530151026688.0,160711046101417.8,0.0
CMR,2465542619267072.0,128229490714257.98,0.0
COD,3.974545126352486e+16,1061115837356623.6,0.0
COG,4413686097641472.0,520512449002637.0,0.0
COK,817143297867776.0,3196231175663.913,0.0
COL,4253564616572928.0,80013361728946.38,0.0
COM,403472583229440.0,88285831292729.81,0.0
CPV,0.0,0.0,0.0
CRI,1266995488096256.0,15573515485328.99,0.0
CUB,2802484951121920.0,329621473018446.2,0.0
CUW,1699709685071872.0,559511312007168.0,0.0
CXR,0,0,0
CYM,1042595325149184.0,201956435252565.34,0.0
CYP,1463107721363456.0,1008211198301525.4,0.0
CZE,1813208759271424.0,210666118272341.34,0.0
DEU,1.3241118959337472e+16,899882921163241.8,0.0
DJI,1220828750413824.0,457206166837405.56,0.0
DMA,165004556894208.0,62752324321280.0,0.0
DNK,3867428534616064.0,688849447162142.4,0.0
DOM,1864321151795200.0,392013414241942.56,0.0
DZA,3316143443935232.0,378019746246705.8,0.0
ECU,2711305748217856.0,57316786091133.8,0.0
EGY,3800004527390720.0,1110163249242541.1,0.0
ERI,1970751246696448.0,220817167978782.97,0.0
ESH,1081245802954752.0,171249352477627.44,0.0
ESP,3921937575182336.0,79294501786001.33,0.0
EST,7833621452816384.0,772601946445166.8,0.0
ETH,1749383397769216.0,264836585381412.53,0.0
FIN,5286979650453504.0,447893564676169.25,0.0
FJI,3587393714126848.0,361303745788.9016,0.0
FLK,1686478233010176.0,177356431287565.47,0.0
FRA,3735822146732032.0,325323056900304.56,0.0
FRO,1890733187399680.0,397860761925159.4,0.0
FSM,825352054112256.0,1594565645018.965,0.0
GAB,4876666392281088.0,579757772241719.0,0.0
GBR,7911331369844736.0,82779751211035.95,0.0
GEO,0.0,0.0,0.0
GGY,836299657314304.0,472094906463027.2,0.0
GHA,2599928387862528.0,331233201581217.06,0.0
GIB,0,0,0
GIN,1128379042496512.0,178098807561505.16,0.0
GLP,348621555892224.0,114956455229147.42,0.0
GMB,1385419279171584.0,403905808495567.25,0.0
GNB,18270985912320.0,1576651050611.6128,0.0
GNQ,1310570884104192.0,13348604752801.344,0.0
GRC,2422911310757888.0,328341181659072.1,0.0
GRD,1380797760143360.0,402528619882086.4,0.0
GRL,1609897892380672.0,25578115579205.52,0.0
GTM,2865082220412928.0,515613616540727.25,0.0
GUF,1392288005619712.0,242257998550181.16,0.0
GUM,686139077820416.0,262851285483520.0,0.0
GUY,692936534654976.0,74169343704556.62,0.0
HKG,4625674409082880.0,2102968601134876.5,0.0
HMD,515820807520256.0,199618258971306.66,0.0
HND,1947360183713792.0,151575078962848.22,0.0
HRV,1138203780186112.0,34830982423529.9,0.0
HTI,0.0,0.0,0.0
HUN,2628223363973120.0,393833464284116.25,0.0
IDN,4273290059186176.0,81221079625494.75,0.0
IMN,0.0,0.0,0.0
IND,7662489554649088.0,403843834641448.8,0.0
IOT,638841018908672.0,63777658579051.79,0.0
IRL,0.0,0.0,0.0
IRN,9893579572903936.0,887421580277402.2,0.0
IRQ,2096032355713024.0,314103392722127.5,0.0
ISL,1079634720456704.0,4717146189920.56,0.0
ISR,2825511612973056.0,740001034418158.8,0.0
ITA,4026413728399360.0,289947202619507.5,0.0
JAM,2641464479711232.0,275982954924000.5,0.0
JEY,836299657314304.0,418149828657152.0,0.0
JOR,2411687487471616.0,674664779185984.4,0.0
JPN,1.609775754248192e+16,79156145177430.14,0.0
KAZ,6364706130362368.0,381495110909018.5,0.0
KEN,2716100542332928.0,317563217418490.6,0.0
KGZ,3075919212183552.0,186029317699675.12,0.0
KHM,3028515926573056.0,461953549920644.7,0.0
KIR,592372962426880.0,54153762616.80933,0.0
KNA,397152572407808.0,261944216911872.0,0.0
KOR,1.0420316509569024e+16,1220472334130930.0,0.0
KWT,0.0,0.0,0.0
LAO,5517767033749504.0,342902131408983.25,0.0
LBN,3824319410995200.0,1321335501977641.8,0.0
LBR,329319268220928.0,10793597346479.07,0.0
LBY,2933498901954560.0,435360622885385.56,0.0
LCA,444349934469120.0,322200069122730.7,0.0
LIE,345385197371392.0,172692598685696.0,0.0
LKA,2615681522597888.0,606736404569565.9,0.0
LSO,831268103127040.0,92587816642878.58,0.0
LTU,5312156748742656.0,1240595948081936.2,0.0
