HASC_1,Max,Mean,Min
CA.AB,0.6824132204055786,0.008790049465874493,0.0
CA.BC,1.7161191701889038,0.05839157742829051,0.0
CA.MB,0.21956594288349152,0.0014387237819282334,0.0
CA.NB,0.6920255422592163,0.004335684297624178,0.0
CA.NF,0.3745361566543579,-15.113690184725952,-9999.904296875
CA.NT,0.25205105543136597,-4354.791970062687,-9999.904296875
CA.NS,0.2543148696422577,0.0030534798099996585,0.0
CA.NU,0.012340426445007324,-3713.822129139522,-9999.904296875
CA.ON,7.417791366577148,0.08333265077403251,0.0
CA.PE,0.021938905119895935,0.0003117960994131863,0.0
CA.QC,1.959915041923523,-430.6014354546079,-9999.904296875
CA.SK,0.8130739331245422,0.024054721626045265,0.0
CA.YT,0.4639914929866791,-4606.169092875032,-9999.904296875
